x,y,z
-926,301,-40
-926,301,-40
-923,301,-40
-923,291,-38
-923,291,-38
-928,274,-36
-928,274,-36
-933,263,-36
-933,263,-37
-929,263,-37
-929,247,-34
-929,247,-34
-928,237,-35
-928,237,-35
-930,233,-35
-930,233,-31
-935,233,-31
-935,236,-29
-935,236,-29
-932,248,-28
-932,248,-28
-932,266,-28
-932,266,-26
-929,272,-28
-929,272,-28
-928,278,-28
-928,278,-28
-930,283,-32
-925,283,-32
-925,284,-29
-925,284,-29
-925,285,-34
-923,285,-34
-923,282,-32
-921,282,-32
-921,278,-33
-924,263,-30
-926,259,-32
-926,259,-32
-929,260,-34
-929,268,-32
-929,268,-32
-929,270,-31
-929,270,-31
-923,274,-31
-923,274,-35
-922,274,-35
-922,282,-40
-923,289,-40
-923,289,-40
-919,286,-40
-926,286,-40
-926,281,-40
-926,281,-40
-920,274,-45
-922,264,-45
-922,264,-44
-923,264,-44
-923,261,-43
-923,262,-43
-923,262,-45
-929,265,-45
-929,265,-44
-924,287,-51
-924,287,-51
-924,296,-51
-924,296,-51
-904,358,-42
-943,358,-42
-943,444,-26
-943,444,-26
-912,638,22
-918,638,22
-918,675,-39
-932,675,-39
-932,806,-55
-932,806,-55
-938,765,-55
-938,765,-61
-980,1143,-185
-980,1143,-185
-809,1084,-289
-809,1084,-289
-821,878,-182
-657,878,-182
-657,912,-208
-657,912,-208
-769,897,-227
-955,840,-227
-955,840,-216
-708,840,-216
-708,777,-237
-746,776,-217
-746,776,-217
-668,833,-217
-655,833,-240
-655,761,-376
-655,761,-376
-573,447,-376
-433,447,-241
-433,744,-237
-491,744,-237
-491,583,-169
-491,583,-169
-418,612,-169
-418,612,-159
-361,612,-159
-361,572,-154
-276,517,-124
-276,517,-124
-260,476,-124
-137,476,-40
-137,425,-74
-137,425,-74
-134,319,-76
-238,459,-76
-238,459,-95
-302,459,-95
-302,628,-123
-296,714,-208
-296,714,-208
-336,858,-208
-1485,568,-193
-632,568,-193
-632,2210,-517
-632,2210,-517
254,1410,184
-681,1457,184
-681,1457,968
-1707,1457,968
-1707,844,-169
-1707,844,-169
-372,840,-20
-372,840,-20
372,833,-125
386,833,-125
386,402,231
386,402,231
264,309,76
-53,309,76
-53,-630,-110
-62,-630,-110
-62,-1174,-102
348,-849,-102
348,-849,195
458,-849,195
458,969,-426
370,2204,-585
370,2204,-585
628,1874,-585
352,1874,-297
352,2076,-35
352,2076,-35
28,959,-110
-115,484,-110
-115,484,-551
-267,484,-551
-267,831,-382
-337,1452,-368
-337,1452,-368
-513,1556,-368
-513,1556,-332
-333,1556,-332
-333,1057,-125
-333,1057,-125
-68,547,93
4,792,93
4,792,-68
-30,792,-68
-30,729,-70
4,832,-70
4,832,0
100,870,0
100,870,26
-23,1013,-157
-23,1013,-157
-54,909,-157
-54,909,-159
-52,987,-170
-59,987,-170
-59,917,-126
-59,917,-126
38,919,-105
0,919,-105
0,1005,-107
0,1005,-107
-13,1024,-81
-20,989,-81
-20,989,-35
26,989,-35
26,924,-74
-43,1034,-90
-43,1034,-90
-498,957,-146
171,957,-146
171,1014,-61
171,1014,-61
3,968,-37
-47,807,-37
-47,807,-34
-124,807,-34
-124,859,65
-83,680,65
-83,680,50
-223,774,50
-182,774,36
-182,628,7
-182,628,7
-177,530,7
-285,530,43
-285,523,19
-311,523,19
-311,495,33
-311,555,33
-311,555,-4
-365,555,-4
-365,691,-14
-392,693,-20
-392,693,-20
-426,627,-20
-426,627,-42
-487,627,-42
-487,567,-68
-487,567,-68
-563,701,-57
-620,783,-57
-620,783,-40
-698,783,-40
-698,821,-59
-794,718,-101
-794,718,-101
-862,563,-101
-862,563,-130
-934,531,-100
-934,531,-100
-980,588,-16
-980,588,-16
-1053,742,-53
-1068,742,-53
-1068,712,-125
-1068,712,-125
-1083,84,175
-2276,2085,175
-2276,2085,-775
-1168,2085,-775
-1168,1137,-621
-777,1687,-621
-777,1687,-845
-888,617,-845
-888,617,-529
-978,814,-490
-978,814,-490
-822,526,-490
-822,526,-352
-820,526,-352
-820,251,-323
-820,251,-323
-787,157,-105
-812,105,-95
-812,105,-95
-990,182,-95
-1117,148,4
-1117,148,16
-1012,148,16
-1012,100,24
-939,108,0
-939,108,0
-1048,81,0
-1048,81,-11
-992,-5,62
-992,-5,62
-819,233,-24
-819,233,-24
-932,267,-24
-932,267,-50
-921,267,-50
-921,251,-56
-853,306,-76
-853,306,-76
-852,337,-76
-852,337,-65
-883,363,-63
-883,363,-63
-940,342,-52
-940,342,-52
-952,356,-45
-942,356,-45
-942,335,-43
-942,335,-43
-960,295,-47
-952,295,-47
-952,258,-51
-929,258,-51
-929,275,-68
-920,202,-68
-920,202,-207
-855,202,-207
-855,213,-91
-946,247,-117
-946,247,-117
-921,258,-117
-899,254,-34
-990,233,-34
-990,233,-23
-954,233,-23
-954,214,-51
-937,250,-48
-937,250,-48
-961,238,-48
-917,238,-44
-917,246,-58
-917,246,-58
-956,273,-68
-895,250,-68
-895,250,-49
-912,250,-49
-912,260,-46
-931,261,-52
-931,261,-52
-930,261,-52
-930,261,-51
-928,267,-46
-928,267,-46
-929,263,-46
-929,263,-46
-930,255,-48
-910,255,-48
-910,250,-48
-910,250,-48
-929,252,-47
-927,252,-47
-927,251,-45
-918,251,-45
-918,247,-44
-918,247,-44
-936,247,-44
-936,247,-44
-939,246,-47
-939,246,-47
-943,245,-49
-943,245,-49
-938,250,-52
-940,250,-52
-940,255,-49
-940,255,-49
-933,251,-49
-931,243,-49
-931,243,-45
-927,243,-45
-938,242,-44
-938,246,-42
-938,246,-42
-935,254,-43
-929,260,-43
-929,260,-41
-930,254,-42
-930,254,-42
-934,252,-42
-937,252,-40
-937,252,-39
-937,252,-39
-933,255,-38
-932,257,-38
-932,257,-34
-934,257,-34
-934,261,-35
-939,255,-35
-939,255,-40
-931,258,-40
-931,258,-45
-923,256,-49
-923,256,-49
-924,263,-49
-924,262,-46
-931,256,-42
-937,244,-38
-934,249,-38
-934,249,-38
-934,254,-38
-934,254,-45
-928,254,-45
-928,272,-48
-928,272,-48
-932,277,-48
