x,y,z
-893,-5,-361
-892,-2,-361
-892,-2,-358
-891,-2,-358
-891,-3,-357
-891,-3,-357
-888,-5,-361
-888,-5,-361
-880,-11,-361
-880,-11,-365
-881,-11,-365
-881,-13,-359
-881,-13,-359
-883,-13,-351
-883,-13,-351
-885,-13,-351
-885,-13,-353
-880,-13,-353
-880,-5,-360
-880,-5,-360
-878,-6,-364
-878,-6,-364
-889,-7,-364
-898,-7,-353
-898,-11,-353
-898,-11,-353
-894,-13,-358
-893,-16,-358
-893,-16,-359
-896,-16,-359
-896,-5,-359
-895,1,-359
-895,1,-360
-889,1,-360
-889,-1,-361
-883,-8,-363
-883,-8,-363
-885,-12,-363
-885,-12,-355
-891,-12,-351
-891,-12,-351
-889,-17,-358
-889,-17,-358
-889,-13,-359
-889,-13,-359
-889,-5,-360
-889,-5,-360
-881,-5,-368
-866,-14,-368
-866,-14,-376
-866,-14,-376
-866,-24,-369
-866,-24,-369
-880,-21,-353
-880,-21,-353
-893,-11,-350
-901,-11,-350
-901,0,-349
-901,0,-349
-896,9,-358
-889,5,-358
-889,5,-363
-887,5,-363
-887,-2,-367
-883,-8,-367
-883,-8,-364
-890,-6,-364
-886,-6,-355
-886,-7,-357
-886,-7,-357
-880,-16,-357
-882,-16,-370
-882,-18,-368
-885,-18,-368
-885,-15,-365
-886,-15,-365
-886,-15,-366
-890,-15,-366
-890,-11,-366
-890,-8,-368
-890,-8,-368
-892,4,-368
-892,4,-389
-904,4,-389
-904,79,-350
-904,79,-350
-1021,102,-252
-1190,207,-252
-1190,207,-212
-1217,207,-212
-1217,388,-86
-1378,557,-77
-1378,557,-77
-1427,623,-77
-1427,623,1
-1380,601,-139
-1380,601,-139
-1218,632,-357
-1218,632,-357
-1176,530,-289
-1179,530,-289
-1179,730,-251
-1179,730,-251
-1138,778,-254
-1049,778,-254
-1049,657,-392
-928,657,-392
-928,524,-432
-843,547,-432
-843,547,-437
-775,547,-437
-775,468,-272
-775,468,-272
-828,508,-87
-788,449,-51
-701,449,-51
-701,342,-40
-674,406,-204
-651,273,-204
-651,273,-503
-661,273,-503
-661,425,-258
-644,831,-262
-644,831,-262
-471,635,-262
-379,635,-107
-379,74,-87
-379,74,-87
-171,392,1252
-308,-215,1252
-308,-215,547
650,1218,-981
650,1218,-829
-1352,-866,-829
-1352,-866,-712
-743,1605,204
-743,1605,204
-1216,1362,204
-1216,1362,664
-101,353,664
-101,353,10
-1094,353,10
-1094,138,-828
-467,1249,-828
-467,1249,-1880
-780,1249,-1880
-780,1395,-1082
-1218,2226,-586
13,-286,316
13,-286,316
630,-1764,673
1290,-2610,751
1208,-2610,751
1208,-1576,836
1208,-1576,836
237,-93,323
-188,3842,323
-188,3842,-1637
-2720,3842,-1637
-2720,3923,-2167
-1618,3774,-1223
-1618,3774,-1223
-230,1355,-1223
-595,1355,-992
-595,172,-1133
-595,172,-1133
695,-1166,-807
695,-1166,-807
389,-800,-807
389,-800,51
330,-800,51
330,-129,615
-422,1555,969
-422,1555,969
-608,2330,969
-341,2330,111
-341,2185,-160
-341,2185,-160
-5,1218,-160
-154,1218,-10
-154,34,-861
-269,34,-861
-269,-310,-2196
-885,524,-2196
-885,524,-2338
-933,524,-2338
-933,873,-1711
-560,765,-832
-560,765,-832
-168,718,-832
-168,718,-402
131,365,121
131,365,121
526,67,750
526,67,750
199,30,750
199,30,912
-226,30,912
-226,745,1152
-582,1358,650
-582,1358,650
-336,878,650
-336,878,-641
-1125,2085,-821
-1125,2085,-821
-2519,2107,-138
-2519,2107,-138
-1085,1235,-594
-746,1235,-594
-746,317,-474
-746,317,-474
-737,424,43
-893,790,43
-893,790,-326
-193,790,-326
-193,382,-59
-484,487,-59
-484,487,-74
-620,487,-74
-620,826,-198
-630,637,-377
-630,637,-377
-426,249,-377
-419,249,-142
-419,128,-10
-419,128,-10
-442,334,-5
-442,334,-5
-418,670,-5
-418,670,-204
-542,670,-204
-542,310,-156
-128,-428,-334
-128,-428,-334
-514,-145,-334
-780,-145,-473
-780,-73,-118
-780,-73,-118
-1122,14,30
-1370,292,30
-1370,292,-320
-1245,292,-320
-1245,375,-589
-1204,491,-589
-1204,491,-660
-1254,306,-660
-1254,306,-733
-1345,46,-734
-1345,46,-734
-1456,115,-734
-1456,115,-787
-1578,262,-856
-1433,262,-856
-1433,-408,-1605
-1433,-408,-1605
-2348,2550,-1374
-3208,2550,-1374
-3208,3923,95
-1398,3923,95
-1398,376,-611
-1398,376,-611
-1335,129,-611
-1335,129,-985
-969,-200,-972
-969,-200,-972
-631,-48,-1035
-631,-48,-1035
-450,-179,-958
-380,-179,-958
-380,-402,-889
-380,-402,-889
-514,-619,-785
-667,-86,-785
-667,-86,-631
-640,-86,-631
-640,209,-447
-907,-223,-426
-907,-223,-426
-788,301,-426
-661,301,-294
-661,22,-322
-661,22,-322
-873,188,-339
-780,188,-339
-780,-43,-519
-876,-43,-519
-876,-92,-557
-876,-92,-557
-1103,-115,-557
-1103,-115,-559
-860,-115,-559
-860,-186,-387
-1031,-231,-272
-1031,-231,-272
-1034,-118,-272
-942,-118,-283
-942,-50,-395
-942,-50,-395
-747,52,-517
-756,81,-616
-756,81,-616
-722,79,-616
-637,113,-662
-637,113,-662
-640,161,-606
-640,161,-606
-703,148,-517
-764,148,-517
-764,99,-481
-764,99,-481
-932,94,-479
-898,12,-479
-898,12,-561
-801,12,-561
-801,235,-513
-801,235,-513
-781,115,-513
-781,115,-511
-760,123,-573
-745,123,-573
-745,97,-558
-745,97,-558
-742,18,-592
-740,18,-592
-740,24,-578
-749,24,-578
-749,72,-565
-763,73,-565
-763,73,-548
-770,73,-548
-770,79,-540
-775,66,-527
-775,66,-527
-783,113,-527
-780,113,-520
-780,92,-516
-780,92,-516
-778,91,-516
-803,95,-516
-803,95,-521
-778,95,-521
-778,96,-543
-788,90,-542
-788,90,-542
-786,82,-542
-786,82,-550
-790,82,-550
-790,79,-544
-790,79,-544
-793,74,-554
-798,53,-554
-798,53,-558
-797,53,-558
-797,57,-556
-791,61,-556
-791,61,-558
-784,61,-558
-784,55,-552
-777,57,-553
-777,57,-553
-777,44,-553
-777,44,-553
-776,37,-551
-776,37,-551
-782,41,-547
-782,41,-547
-789,59,-534
-786,59,-534
-786,69,-536
-786,69,-536
-774,75,-535
-782,76,-535
-782,76,-529
-778,76,-529
-778,75,-532
-779,80,-538
-779,80,-538
-774,84,-538
-774,84,-549
-774,84,-549
-774,93,-558
-774,93,-558
-771,98,-558
-778,104,-558
-778,104,-552
-785,104,-552
-785,108,-545
-788,105,-545
-788,105,-533
-775,98,-535
-753,74,-554
-771,69,-556
-771,69,-547
-783,69,-547
-783,59,-543
-789,55,-546
-789,55,-546
-791,47,-546
-791,47,-543
-794,47,-543
-794,58,-534
-794,58,-534
-795,75,-536
-777,80,-536
