x,y,z
-724,-215,-588
-724,-215,-590
-718,-215,-590
-718,-206,-596
-718,-206,-596
-716,-213,-596
-716,-213,-592
-720,-213,-592
-720,-214,-588
-720,-214,-588
-728,-223,-578
-728,-223,-578
-733,-228,-578
-733,-228,-571
-729,-228,-571
-729,-226,-568
-729,-226,-568
-731,-226,-568
-731,-226,-567
-734,-227,-565
-734,-227,-565
-744,-233,-563
-744,-233,-563
-751,-240,-566
-753,-240,-566
-753,-243,-571
-753,-243,-571
-742,-239,-566
-735,-239,-566
-735,-235,-561
-735,-235,-561
-730,-234,-559
-723,-230,-559
-723,-230,-564
-720,-230,-564
-720,-229,-573
-720,-229,-573
-721,-224,-573
-721,-224,-589
-721,-227,-596
-721,-227,-596
-718,-224,-591
-718,-224,-591
-719,-241,-583
-716,-241,-583
-716,-234,-571
-716,-234,-571
-727,-227,-562
-733,-230,-562
-733,-230,-564
-721,-230,-564
-721,-242,-577
-729,-234,-577
-729,-234,-564
-795,-234,-564
-795,-187,-614
-861,-128,-626
-861,-128,-626
-1005,-5,-626
-1093,-5,-621
-1093,254,-763
-1093,254,-763
-1163,324,-763
-1163,324,-739
-1320,324,-739
-1320,236,-737
-1320,236,-737
-1246,242,-794
-1117,195,-794
-1117,195,-851
-960,195,-851
-960,71,-920
-781,47,-920
-781,47,-928
-687,47,-928
-687,47,-906
-630,113,-880
-630,113,-880
-569,82,-880
-502,82,-861
-502,62,-828
-502,62,-828
-507,68,-790
-566,68,-790
-566,113,-710
-669,113,-710
-669,201,-656
-697,356,-656
-697,356,-633
-688,356,-633
-688,287,-536
-661,257,-440
-661,257,-440
-718,404,-440
-718,404,-226
-515,404,-226
-515,361,-114
-515,361,-114
-554,350,-114
-517,350,-41
-517,179,14
-517,179,14
-433,30,79
-455,123,79
-455,123,-11
-452,123,-11
-452,212,-199
-593,348,-199
-593,348,-233
-611,348,-233
-611,441,-319
-514,381,-860
-514,381,-860
-792,156,-860
-792,156,-459
-1201,-1362,-489
-1201,-1362,-489
-1122,2153,-489
-1122,2153,44
-1264,1506,-1696
-1264,1506,-1696
-265,866,-1803
-265,866,-1803
-812,1296,-1313
-1370,1296,-1313
-1370,1289,-1106
-1370,1289,-1106
-536,1512,-1106
-536,1512,-602
-119,1512,-602
-119,-105,-119
57,-810,224
57,-810,224
196,-907,224
196,-907,387
522,-689,325
522,-689,325
677,-600,325
677,-600,304
364,-269,609
364,-269,609
-808,551,240
-808,551,240
-620,1859,-1567
302,1859,-1567
302,2558,-2906
302,2558,-2906
-2228,1768,-2252
-521,2213,-2252
-521,2213,-781
-64,2213,-781
-64,956,-388
300,170,-388
300,170,-311
351,170,-311
351,63,-102
351,63,-102
300,-446,252
300,-446,252
82,-922,581
-240,-922,581
-240,-571,-198
-382,699,-1368
-676,699,-1368
-676,1715,-1927
-650,1476,-1601
-715,1417,-1601
-715,1417,-1215
-823,1417,-1215
-823,1741,-1041
-451,1494,-1041
-451,1494,-542
97,1494,-542
97,584,-114
-94,462,-102
-94,462,-102
-345,506,-102
-238,506,-242
-238,121,-276
-238,121,-276
-127,-408,-188
-64,-408,-188
-64,-428,-197
-162,-428,-197
-162,186,-333
-162,186,-333
-603,819,-333
-603,819,-723
-558,819,-723
-558,1087,-1145
-322,1221,-1404
-322,1221,-1404
-417,1614,-1404
-791,1614,-1510
-791,1643,-1399
-791,1643,-1399
-690,1145,-1399
-13,1145,-827
-13,693,-290
-13,693,-290
-10,472,-147
-79,290,-147
-79,290,-146
-63,290,-146
-63,124,-123
-182,-343,-123
-182,-343,33
-284,-343,33
-284,-438,264
-270,-6,50
-270,-6,50
-1271,121,50
-1271,121,164
-532,894,-264
-532,894,-264
-868,336,-264
-868,336,-487
-446,336,-487
-446,735,-972
-446,735,-972
-532,-81,-211
-632,121,-211
-632,121,-249
-586,121,-249
-586,92,-223
-855,-10,-223
-855,-10,-232
-672,-10,-232
-672,-60,-413
-746,-10,-556
-746,-10,-556
-967,117,-556
-967,117,-695
-1134,192,-791
-1134,192,-791
-1193,97,-796
-1193,97,-796
-1138,89,-919
-1138,89,-919
-1340,74,-762
-1340,74,-762
-1525,-142,-690
-1506,-142,-690
-1506,34,-707
-1506,34,-707
-1477,69,-750
-1911,-1168,-750
-1911,-1168,-1341
-3401,-1168,-1341
-3401,3509,-741
-3401,3509,-741
-1018,-464,-741
-1018,-464,-842
-1018,-532,-832
-1018,-532,-832
-992,-753,-583
-992,-753,-583
-595,-790,-814
-142,-790,-814
-142,-559,-823
-142,-559,-823
-285,-334,-756
-318,-334,-756
-318,-357,-708
-318,-357,-708
-689,-171,-803
-635,-413,-803
-635,-413,-519
-731,-413,-519
-731,-371,-650
-639,-143,-650
-639,-143,-596
-619,-143,-596
-619,-123,-646
-620,-258,-678
-620,-258,-678
-586,-233,-678
-586,-233,-625
-572,-233,-625
-572,-179,-599
-572,-179,-599
-572,-253,-534
-564,-253,-534
-564,-313,-528
-564,-313,-528
-575,-302,-517
-601,-308,-517
-601,-308,-518
-637,-308,-518
-637,-300,-508
-665,-330,-508
-665,-330,-530
-716,-285,-530
-716,-285,-543
-736,-298,-573
-736,-298,-573
-769,-238,-573
-810,-238,-599
-810,-244,-616
-810,-244,-616
-844,-209,-612
-889,-207,-612
-889,-207,-608
-904,-207,-608
-904,-216,-566
-949,-254,-566
-949,-254,-525
-1002,-254,-525
-1002,-290,-482
-1002,-290,-482
-1042,-272,-445
-1042,-272,-445
-1029,-237,-445
-953,-237,-497
-953,-233,-579
-953,-233,-579
-803,-244,-579
-754,-244,-604
-754,-268,-657
-754,-268,-657
-661,-294,-659
-654,-301,-659
-654,-301,-645
-658,-301,-645
-658,-295,-644
-665,-289,-644
-665,-289,-623
-665,-289,-623
-665,-292,-607
-655,-285,-586
-655,-285,-586
-642,-292,-586
-636,-293,-590
-636,-293,-590
-620,-296,-590
-620,-282,-592
-620,-282,-592
-617,-259,-608
-617,-259,-608
-618,-254,-608
-618,-254,-609
-626,-254,-609
-626,-252,-608
-635,-254,-608
-635,-254,-609
-647,-254,-609
-647,-261,-602
-668,-260,-603
-668,-260,-603
-685,-263,-603
-685,-263,-605
-705,-262,-604
-705,-262,-604
-722,-253,-605
-722,-253,-605
-733,-232,-595
-733,-232,-595
-750,-224,-581
-750,-224,-581
-770,-223,-565
-790,-223,-565
-790,-223,-556
-790,-223,-556
-808,-232,-550
-817,-240,-550
-817,-240,-538
-823,-240,-538
-823,-248,-522
-823,-248,-522
-820,-251,-522
-820,-251,-518
-821,-262,-530
-821,-262,-530
-789,-266,-556
-789,-266,-556
-736,-271,-563
-720,-271,-563
-720,-273,-570
-720,-273,-570
-713,-275,-571
-705,-275,-571
-705,-279,-580
-705,-279,-580
-695,-283,-587
-686,-281,-587
-686,-281,-598
-678,-281,-598
-678,-269,-598
-668,-258,-598
-668,-258,-596
-670,-258,-596
-670,-257,-591
-673,-265,-592
-673,-265,-592
-675,-268,-593
-676,-273,-593
-685,-266,-586
-691,-268,-586
-691,-268,-581
-701,-268,-581
-701,-266,-576
-725,-259,-569
-725,-253,-574
-725,-253,-574
-733,-253,-572
-733,-257,-569
