x,y,z
-787,-249,-485
-785,-258,-485
-785,-258,-494
-785,-258,-494
-785,-247,-502
-785,-247,-502
-781,-236,-502
-781,-236,-501
-776,-236,-501
-776,-242,-496
-776,-242,-496
-782,-254,-478
-782,-254,-478
-789,-261,-478
-789,-261,-486
-780,-261,-486
-780,-258,-497
-780,-258,-497
-776,-255,-497
-774,-255,-500
-774,-264,-483
-774,-264,-483
-780,-261,-476
-780,-261,-476
-795,-258,-476
-795,-258,-479
-779,-258,-479
-779,-266,-487
-768,-254,-487
-768,-254,-501
-781,-254,-501
-781,-248,-493
-787,-258,-484
-787,-258,-484
-780,-258,-484
-779,-258,-487
-779,-252,-494
-779,-252,-494
-781,-250,-494
-783,-250,-497
-783,-251,-495
-783,-251,-495
-784,-247,-495
-782,-245,-495
-782,-245,-491
-781,-245,-491
-781,-251,-496
-783,-248,-496
-783,-248,-489
-790,-247,-489
-790,-247,-490
-780,-256,-485
-780,-256,-485
-778,-250,-485
-778,-250,-499
-784,-250,-499
-784,-250,-485
-784,-250,-485
-778,-255,-491
-781,-255,-491
-781,-255,-493
-782,-255,-493
-782,-256,-490
-783,-248,-490
-783,-248,-501
-771,-248,-501
-771,-265,-484
-775,-262,-485
-775,-262,-485
-773,-263,-485
-773,-263,-490
-775,-254,-488
-775,-254,-488
-777,-246,-488
-777,-246,-490
-760,-246,-500
-760,-246,-500
-728,-212,-638
-728,-212,-638
-742,-10,-776
-880,-10,-776
-880,375,-1039
-880,375,-1039
-995,656,-1260
-1043,656,-1260
-1043,649,-1353
-1043,649,-1353
-990,512,-1315
-990,512,-1315
-1038,385,-1315
-1038,385,-1218
-1012,165,-1170
-1012,165,-1170
-925,9,-1170
-925,9,-1076
-866,-135,-838
-866,-135,-838
-805,-136,-438
-805,-136,-438
-825,-221,-597
-750,-221,-597
-750,-239,-321
-750,-239,-321
-600,-318,-437
-454,-318,-437
-454,-402,-669
-593,-402,-669
-593,-185,-473
-507,-85,-473
-507,-85,-408
-497,-85,-408
-497,-198,-309
-371,-92,-505
-371,-92,-505
-403,-12,-505
-1718,-12,-130
-1718,-366,98
-1718,-366,98
1031,-839,98
1031,-839,-787
-514,-839,-787
-514,1112,-1049
-514,1112,-1049
-1220,1043,-1914
-1537,440,-1914
-1537,440,-3010
-1024,440,-3010
-1024,-142,-2427
-843,307,-2427
-843,307,-2175
-117,307,-2175
-117,1126,-1188
-399,415,1364
-399,415,1364
-191,271,1364
-1224,271,1710
-1224,-679,1554
-1224,-679,1554
-746,-2338,1554
386,-2338,1935
386,-2708,1548
386,-2708,1548
718,1026,-3322
-2084,3912,-3322
-1749,-625,1936
-1749,-625,1936
1230,-1731,1936
133,-1731,3173
133,-1574,1937
133,-1574,1937
-209,419,1937
324,419,-855
324,1401,-2498
324,1401,-2498
-229,1073,-2098
-448,738,-2098
-448,738,-946
-497,738,-946
-497,489,-193
-494,530,-193
-494,530,-384
-322,530,-384
-322,621,-683
-176,710,-873
-176,710,-873
-79,446,-873
-79,446,-942
-188,486,-752
-188,486,-752
-597,483,-752
-597,483,-601
-657,210,-434
-657,210,-434
-376,113,-519
-376,113,-519
-312,-94,-519
-312,-94,-439
-414,-94,-439
-414,1086,-869
-1156,697,-869
-1156,697,-302
-743,697,-302
-743,-171,-144
-525,-236,-71
-525,-236,-71
-565,-201,-71
-565,-201,-32
-688,-289,-75
-688,-289,-75
-358,-726,-214
-358,-726,-214
-408,-615,-476
-619,-615,-476
-619,-221,-702
-619,-221,-702
-698,-158,-765
-851,-158,-765
-851,-250,-744
-851,-250,-744
-1145,-148,-859
-1380,160,-859
-1380,160,-975
-1429,160,-975
-1429,130,-923
-1544,35,-923
-1544,35,-683
-1652,35,-683
-1652,-76,-750
-1652,-76,-750
-1588,91,-941
-1588,91,-941
-1382,200,-1090
-1225,200,-1090
-1225,153,-1041
-1225,153,-1041
-1159,86,-998
-1105,86,-998
-1105,123,-898
-1105,123,-898
-958,-30,-482
-901,-63,-421
-901,-63,-421
-816,-171,-421
-786,-171,-426
-786,-268,-403
-786,-268,-403
-803,-262,-403
-858,-262,-421
-858,-234,-489
-858,-234,-489
-834,-228,-552
-834,-228,-552
-813,-252,-552
-813,-252,-504
-808,-252,-504
-808,-312,-491
-841,-316,-491
-841,-316,-458
-846,-316,-458
-846,-353,-450
-798,-371,-444
-798,-371,-444
-794,-373,-444
-775,-373,-451
-775,-358,-435
-775,-358,-435
-780,-368,-435
-752,-368,-480
-752,-356,-434
-752,-356,-434
-766,-338,-445
-789,-349,-445
-789,-349,-458
-763,-349,-458
-763,-337,-436
-741,-318,-436
-741,-318,-488
-749,-318,-488
-749,-318,-473
-764,-300,-457
-764,-300,-457
-767,-290,-457
-767,-290,-458
-777,-290,-458
-777,-294,-484
-777,-294,-484
-766,-296,-467
-768,-276,-467
-768,-276,-478
-774,-276,-478
-774,-263,-488
-784,-270,-488
-784,-270,-486
-777,-270,-486
-777,-277,-507
-760,-268,-485
-760,-268,-485
-774,-274,-485
-774,-274,-484
-778,-246,-485
-778,-246,-485
-776,-243,-485
-776,-243,-507
-772,-239,-506
-772,-239,-506
-767,-252,-512
-767,-252,-512
-769,-239,-509
-777,-239,-509
-777,-232,-542
-777,-232,-542
-753,-246,-522
-764,-246,-522
-764,-251,-527
-764,-251,-527
-766,-249,-519
-766,-249,-519
-766,-240,-519
-766,-240,-527
-756,-243,-539
-764,-238,-529
-758,-237,-526
-756,-237,-526
-756,-251,-532
-756,-251,-532
-756,-248,-513
-759,-254,-513
-759,-254,-516
-764,-254,-516
-764,-253,-514
-768,-236,-514
-768,-236,-495
-756,-244,-531
-741,-264,-535
-741,-264,-535
-749,-255,-535
-749,-255,-527
-773,-255,-527
-773,-254,-508
-773,-254,-508
-777,-242,-509
-760,-242,-509
-760,-254,-521
-766,-254,-521
-766,-252,-513
-773,-236,-513
-773,-236,-522
-772,-236,-522
-772,-238,-515
-777,-239,-521
-777,-239,-521
-785,-228,-521
-791,-228,-520
-791,-226,-513
-791,-226,-513
-779,-221,-513
-764,-221,-522
-764,-229,-521
-764,-229,-521
-759,-239,-518
-772,-239,-518
-772,-239,-514
-777,-239,-514
-777,-244,-524
-769,-224,-524
-769,-224,-535
-765,-224,-535
-765,-244,-536
-765,-244,-536
-758,-240,-525
-758,-240,-525
-772,-232,-525
-765,-232,-528
-765,-242,-497
-765,-242,-497
-782,-253,-497
-751,-253,-512
-751,-261,-493
-751,-261,-493
-756,-263,-511
-776,-242,-511
-776,-242,-523
-779,-242,-523
-779,-235,-514
-767,-243,-514
-767,-243,-515
-766,-243,-515
-766,-254,-499
-775,-256,-486
-775,-256,-486
-799,-240,-486
