x,y,z
-923,321,94
-913,321,94
-913,335,100
-913,335,100
-908,344,108
-908,344,108
-912,344,108
-912,344,111
-908,344,111
-908,356,130
-908,356,130
-907,366,136
-907,366,136
-913,363,136
-913,363,142
-919,363,142
-919,357,143
-919,357,143
-932,364,138
-935,365,138
-935,365,133
-943,365,133
-943,379,133
-946,387,133
-946,387,133
-912,383,128
-912,380,127
-912,380,127
-879,371,130
-879,371,129
-887,371,129
-887,358,122
-904,338,109
-904,338,109
-921,328,109
-921,328,101
-917,327,90
-917,327,90
-880,324,70
-880,324,70
-854,325,66
-860,325,66
-860,317,61
-860,317,61
-854,308,66
-852,299,66
-852,299,64
-854,299,64
-854,286,65
-882,274,54
-882,274,54
-938,263,54
-938,263,46
-1006,263,46
-1006,264,35
-1006,264,35
-1058,265,32
-1083,288,32
-1083,288,11
-1030,288,11
-1030,326,10
-944,350,45
-944,350,45
-881,387,45
-828,387,75
-828,380,96
-828,380,96
-837,381,135
-799,379,135
-799,379,128
-825,379,128
-825,365,116
-858,344,121
-858,344,121
-895,341,121
-895,341,90
-913,361,59
-913,361,59
-921,396,38
-921,396,38
-901,456,38
-871,456,38
-871,558,25
-871,558,25
-820,745,-41
-820,745,-41
-765,929,-41
-765,929,-120
-794,973,-132
-794,973,-132
-822,1084,-132
-822,1084,-147
-844,1134,-143
-810,1134,-143
-810,1156,-98
-810,1156,-98
-860,1140,-94
-881,1140,-94
-881,1109,-125
-869,1109,-125
-869,1052,-145
-863,1021,-145
-863,1021,-156
-831,911,-156
-787,911,-155
-787,824,-215
-787,824,-215
-755,769,-215
-748,769,-252
-748,719,-193
-704,719,-193
-704,664,-104
-674,556,-104
-674,556,-130
-589,556,-130
-589,448,-106
-589,448,-106
-582,500,-193
-582,500,-193
-511,546,-193
-547,546,-468
-547,796,-545
-547,796,-545
-552,1236,-540
-2129,-3924,-540
-2129,-3924,3923
-1008,-3924,3923
-1008,878,-1725
660,1258,55
660,1258,55
-1044,2689,55
-1044,2689,136
-1560,759,544
-1560,759,544
-1291,1726,399
-1291,1726,399
-1044,2592,225
-1149,2592,225
-1149,3239,-8
-1149,3239,-8
-45,2294,456
184,-253,456
184,-253,-524
318,-253,-524
318,-2063,-356
318,-2063,-356
-28,-2223,45
-28,-2223,45
-2117,-3276,-1296
-1056,-3276,-1296
-1056,-3154,-1402
-1056,-3154,-1402
328,-510,-1417
816,3919,-1417
816,3919,1226
-865,3919,1226
-865,3923,1967
-366,3923,30
-366,3923,30
433,3788,30
-547,3788,-1661
-547,378,-1810
-547,378,-1810
-2121,-2699,-282
-1093,-1838,-282
-1093,-1838,854
836,-1838,854
836,1155,1417
1170,425,1417
1170,425,370
1383,-645,370
1383,-645,-380
161,-679,-1090
161,-679,-1090
-66,2438,-1090
-66,2438,-626
-142,3923,-626
-142,3923,269
-820,3923,269
-820,1880,817
-839,467,817
-839,467,617
186,467,617
186,652,91
307,827,138
307,827,138
286,337,32
-12,337,32
-12,-201,-78
-222,124,64
-35,124,64
-35,582,48
517,582,48
517,1058,11
250,1120,11
250,1120,9
8,983,9
8,983,97
101,856,213
101,856,213
231,782,213
146,782,273
146,763,185
40,763,185
40,816,27
40,816,27
-25,719,27
-25,719,117
-231,719,117
-231,1145,185
-390,422,85
-390,422,85
-319,392,85
-405,392,6
-405,345,134
-405,345,134
-794,237,162
-683,471,162
-683,471,136
-857,471,136
-857,378,184
-1022,623,164
-1022,623,164
-1122,725,164
-1122,725,143
-1238,747,217
-1238,747,217
-1254,764,192
-1254,764,192
-1288,695,47
-1319,695,47
-1319,615,27
-1319,615,27
-1284,600,74
-1284,600,74
-1170,638,74
-1170,638,55
-1086,635,54
-1086,635,54
-1031,695,68
-1031,695,68
-1025,661,92
-1010,661,92
-1010,655,83
-1010,655,83
-926,545,68
-939,445,69
-939,445,69
-898,512,69
-893,512,51
-893,466,78
-893,466,78
-888,489,73
-848,490,73
-848,490,46
-816,490,46
-816,487,39
-786,529,42
-786,529,42
-779,484,42
-779,484,46
-830,484,46
-830,458,56
-830,458,56
-847,415,51
-838,433,51
-838,433,28
-842,433,28
-842,437,24
-865,397,24
-865,397,37
-870,387,37
-870,387,46
-873,390,30
-873,390,30
-842,382,30
-842,382,12
-868,332,25
-913,332,25
-913,329,25
-913,329,25
-917,338,11
-923,323,11
-923,323,6
-929,323,6
-929,330,13
-935,296,13
-935,296,9
-901,335,9
-873,335,-14
-873,350,-20
-873,350,-20
-846,357,-20
-846,357,-2
-827,357,-2
-827,357,15
-816,357,15
-816,333,18
-817,344,18
-817,344,17
-817,344,17
-852,361,14
-931,372,11
-1003,393,-21
-1003,393,-22
-983,384,-22
-983,384,-39
-940,406,-42
-940,406,-42
-926,419,-42
-926,419,-18
-900,419,2
-868,419,2
-868,412,0
-868,412,0
-888,387,11
-884,387,11
-884,374,29
-898,374,29
-898,359,30
-898,359,30
-909,358,30
-909,358,16
-926,347,7
-926,347,7
-921,363,-9
-921,363,-9
-928,366,-15
-946,366,-15
-946,370,-29
-950,370,-29
-950,385,-39
-963,390,-39
-963,390,-35
-953,390,-35
-953,410,-26
-937,414,0
-937,414,0
-914,402,0
-894,402,16
-894,395,26
-894,395,26
-890,393,32
-911,381,32
-911,381,30
-912,381,30
-912,369,16
-912,369,16
-918,369,11
-918,369,11
-927,375,11
-933,375,0
-933,361,-9
-933,361,-9
-916,368,-23
-914,360,-23
-914,360,-24
-920,360,-24
-920,362,-31
-925,353,-30
-925,353,-30
-907,347,-30
-907,347,-37
-895,344,-28
-895,344,-28
-887,336,-32
-889,337,-24
-888,337,-24
-888,332,-25
-876,344,-25
-879,360,-25
-879,360,-11
-921,360,-11
-921,394,-17
-911,387,-9
-911,387,-9
-908,384,-9
-908,384,0
-925,384,0
-925,399,19
-925,399,19
-944,388,23
-924,375,23
-924,375,29
-892,360,49
-887,358,68
-872,355,79
-872,355,79
-897,355,79
-912,352,86
