x,y,z
-891,203,-292
-899,205,-288
-899,205,-288
-889,201,-288
-889,201,-293
-880,201,-293
-880,195,-289
-880,195,-289
-891,190,-275
-891,190,-275
-901,192,-275
-901,192,-269
-898,192,-269
-898,190,-268
-898,190,-268
-893,203,-272
-893,203,-272
-892,204,-272
-892,204,-270
-891,206,-268
-891,206,-268
-886,199,-268
-886,199,-265
-887,192,-270
-897,192,-270
-897,183,-274
-897,183,-274
-897,186,-276
-894,186,-276
-894,204,-273
-890,204,-273
-890,209,-275
-890,209,-275
-886,203,-275
-886,203,-275
-893,202,-261
-893,202,-261
-895,205,-264
-895,205,-264
-881,206,-279
-876,206,-279
-876,207,-284
-876,207,-284
-880,211,-285
-892,206,-285
-892,206,-284
-890,206,-284
-890,210,-282
-877,215,-287
-877,215,-287
-871,215,-287
-878,215,-290
-878,209,-290
-878,209,-290
-888,211,-275
-889,216,-275
-889,216,-278
-883,216,-278
-883,213,-279
-883,213,-279
-882,228,-279
-882,228,-279
-874,228,-279
-857,220,-283
-857,249,-314
-857,249,-314
-817,248,-314
-710,248,-414
-710,326,-557
-710,326,-557
-735,480,-465
-849,638,-465
-849,638,-379
-900,638,-379
-900,848,-317
-915,991,-422
-915,991,-422
-794,988,-422
-794,988,-606
-760,792,-567
-788,792,-567
-788,748,-663
-788,748,-663
-728,750,-632
-769,698,-632
-769,698,-531
-747,698,-531
-747,612,-581
-747,612,-581
-686,524,-549
-686,524,-549
-635,495,-460
-656,495,-460
-656,466,-448
-656,466,-448
-633,418,-399
-635,426,-399
-635,426,-389
-645,426,-389
-645,315,-302
-574,194,-302
-574,194,-145
-533,285,-145
-622,285,-24
-622,250,-44
-622,250,-44
-659,299,-44
-683,299,-178
-683,264,-732
-835,264,-732
-835,-1323,420
-1117,373,420
-1117,373,-2535
-663,373,-2535
-663,2520,339
-575,2045,-2318
-575,2045,-2318
800,2254,-2318
800,2254,-1821
-152,2254,-1821
-152,2072,-584
-152,2072,-584
-766,1348,-518
-622,1373,-518
-622,1373,-1411
-263,1373,-1411
-263,462,-1261
-409,505,-853
-409,505,-853
-645,-1,-853
-645,-1,-152
-434,-597,412
-434,-597,412
68,-946,621
68,-946,621
766,-1545,703
985,-1545,703
985,-1829,456
985,-1829,456
951,-1475,133
349,-639,133
349,-639,-306
-208,-639,-306
-208,273,-1865
-1601,2418,-1865
-1601,2418,-3009
-1456,3811,-3009
-1456,3811,-2600
-1456,3811,-2600
-432,2055,-1928
-432,2055,-1928
-551,2083,-2250
-1447,2083,-2250
-1447,2043,-2004
-1447,2043,-2004
-1533,2005,-1264
-1300,840,-1264
-1300,840,-303
-753,840,-303
-753,282,672
22,-973,597
22,-973,597
981,-1554,597
1221,-1554,180
1221,-1457,301
1221,-1457,301
1217,-772,284
697,-895,284
697,-895,-9
311,-895,-9
311,-791,-598
-272,203,-973
-272,203,-973
-655,1906,-973
-655,1906,-1610
-1223,3091,-2057
-1223,3091,-2057
-1772,3785,-2057
-1772,3785,-1502
-1615,3249,-1502
-1615,3249,-1220
-861,3249,-1220
-861,2002,-1346
-608,1109,-1346
-608,1109,-1462
-411,1109,-1462
-411,694,-850
134,-235,-106
134,-235,-106
255,-816,-106
255,-816,458
315,-870,516
315,-870,516
491,-923,500
491,-923,500
612,-725,251
533,-725,251
533,-701,-135
533,-701,-135
380,-652,-365
101,-345,-365
101,-345,-774
-392,-345,-774
-392,914,-811
-1139,2721,-751
-1139,2721,-751
-1828,3658,-751
-1221,3658,-742
-1221,2834,-449
-1221,2834,-449
-829,1321,-436
-829,1321,-436
-252,650,-436
-252,650,-357
-186,650,-357
-186,704,-387
-764,447,-387
-764,447,-60
-182,971,-60
-267,971,-198
-267,921,-209
-267,921,-209
-555,732,-209
-409,732,-345
-409,634,-409
-281,634,-409
-281,641,-345
-591,405,-345
-591,405,-418
-860,405,-418
-860,551,-478
-321,696,-381
-321,696,-381
-402,547,-381
-402,547,150
-711,993,143
-711,993,143
-882,232,-117
-882,232,-117
-527,664,-399
-479,664,-399
-479,184,-319
-479,184,-319
-461,332,-219
-461,332,-219
-540,279,-219
-540,279,-301
-641,500,-276
-641,500,-276
-650,380,-235
-650,380,-235
-663,376,-137
-577,376,-137
-577,338,-166
-577,338,-166
-626,308,-270
-730,308,-270
-730,307,-212
-666,307,-212
-666,309,-255
-921,670,-255
-921,670,-382
-691,670,-382
-691,403,-511
-781,538,-604
-781,538,-604
-724,575,-604
-975,575,-677
-948,734,-696
-981,660,-696
-981,660,-739
-958,660,-739
-958,716,-716
-995,707,-771
-995,707,-771
-963,679,-771
-898,679,-835
-898,635,-861
-898,635,-861
-795,648,-855
-754,650,-855
-754,650,-811
-715,650,-811
-715,595,-762
-694,445,-673
-694,445,-673
-693,365,-673
-693,365,-564
-779,316,-521
-779,316,-521
-843,309,-521
-843,309,-487
-823,303,-433
-804,303,-433
-804,231,-423
-804,231,-423
-756,244,-431
-842,244,-431
-842,225,-421
-760,225,-421
-760,257,-439
-743,219,-473
-798,257,-441
-804,257,-441
-804,317,-412
-787,317,-412
-787,350,-403
-756,374,-403
-756,374,-392
-743,374,-392
-743,357,-464
-720,302,-514
-720,302,-514
-711,327,-514
-744,327,-494
-744,349,-449
-744,349,-449
-766,381,-431
-766,353,-431
-766,353,-475
-736,323,-486
-736,323,-486
-753,289,-486
-753,289,-464
-753,286,-461
-753,286,-461
-767,299,-454
-769,291,-454
-769,291,-489
-736,291,-489
-736,285,-469
-749,301,-436
-749,301,-436
-764,356,-436
-764,356,-430
-732,386,-454
-732,386,-454
-676,396,-454
-676,396,-484
-644,368,-511
-700,368,-511
-700,315,-536
-700,315,-536
-811,308,-540
-905,308,-540
-905,312,-543
-847,312,-543
-847,309,-525
-735,375,-525
-735,375,-489
-699,375,-489
-699,410,-477
-699,410,-477
-712,393,-447
-712,393,-447
-737,285,-444
-795,285,-444
-795,303,-449
-795,303,-449
-822,251,-451
-876,254,-451
-876,254,-412
-888,254,-412
-888,284,-403
-860,310,-385
-860,310,-385
-844,331,-385
-821,331,-343
-821,365,-293
-821,365,-293
-830,378,-300
-818,389,-300
-818,389,-334
-814,389,-334
-814,353,-383
-782,237,-383
-782,237,-452
-764,197,-452
-764,197,-432
-815,171,-390
-815,171,-390
-847,228,-390
-847,228,-349
-857,260,-349
-857,260,-322
-868,260,-322
-874,300,-299
-875,297,-268
-851,248,-277
-859,248,-277
-859,265,-273
-859,265,-273
-856,259,-269
-855,259,-269
-855,241,-272
-857,241,-272
-857,252,-275
-871,281,-275
-871,281,-279
-867,281,-279
-867,292,-282
