x,y,z
-884,370,-97
-884,370,-103
-879,370,-103
-879,405,-119
-879,405,-119
-883,376,-119
-883,376,-145
-880,376,-145
-880,350,-146
-880,350,-146
-883,350,-131
-883,350,-131
-884,365,-131
-884,365,-144
-882,365,-144
-882,375,-148
-882,375,-148
-872,354,-148
-872,354,-150
-859,372,-147
-859,372,-147
-855,359,-144
-855,359,-144
-846,363,-136
-858,363,-136
-858,350,-144
-858,350,-144
-858,330,-147
-866,330,-147
-866,322,-140
-868,322,-140
-868,324,-130
-868,324,-130
-873,342,-130
-873,342,-131
-865,373,-135
-865,373,-135
-859,378,-135
-859,378,-128
-847,376,-117
-847,376,-117
-862,387,-103
-862,387,-103
-873,395,-101
-878,395,-101
-878,393,-104
-878,393,-104
-873,387,-105
-855,354,-104
-842,370,-104
-842,370,-115
-844,360,-122
-851,372,-131
-851,372,-131
-862,346,-131
-871,346,-137
-871,354,-145
-871,354,-145
-871,367,-145
-871,367,-150
-869,367,-150
-869,368,-146
-869,368,-146
-858,364,-141
-872,360,-141
-872,360,-175
-870,360,-175
-870,377,-174
-873,374,-174
-873,374,-162
-854,374,-162
-843,311,-125
-811,572,-112
-823,569,-313
-763,673,-279
-763,776,-175
-763,776,-175
-758,828,-175
-756,828,-186
-756,829,-274
-756,829,-274
-738,806,-271
-751,869,-271
-751,869,-267
-764,869,-267
-741,784,-279
-741,784,-279
-751,741,-279
-751,741,-284
-763,703,-415
-763,703,-415
-701,615,-311
-701,615,-311
-664,642,-277
-648,642,-277
-648,606,-305
-648,606,-305
-638,538,-310
-594,538,-310
-594,506,-279
-594,506,-279
-567,549,-319
-567,549,-319
-552,581,-319
-552,581,-323
-525,545,-306
-525,545,-306
-509,551,-306
-509,551,-272
-467,593,-226
-467,593,-226
-477,501,-195
-477,501,-195
-481,524,-193
-476,524,-193
-476,591,-162
-476,591,-162
-490,640,-205
-489,640,-205
-489,480,-78
-489,480,-78
-1226,549,-136
-387,674,-136
-387,674,-108
-762,674,-108
-762,219,-809
-796,831,-809
-796,831,-449
-461,432,-449
-461,432,-679
-438,1669,-544
-438,1669,-544
-336,1123,-544
-336,1123,-478
-502,1123,-478
-502,885,-225
-502,885,-225
-541,919,-385
