x,y,z
-796,156,-524
-796,166,-512
-796,166,-512
-799,191,-507
-799,191,-507
-790,201,-507
-790,201,-508
-784,201,-508
-784,201,-517
-784,201,-517
-775,197,-520
-775,197,-520
-771,186,-520
-771,186,-520
-770,186,-520
-770,183,-524
-770,183,-524
-767,189,-522
-767,189,-522
-763,188,-525
-762,188,-525
-762,186,-520
-762,186,-520
-767,180,-515
-770,169,-515
-770,169,-521
-767,169,-521
-767,162,-529
-769,162,-529
-769,162,-533
-783,166,-533
-783,166,-527
-800,174,-518
-800,174,-518
-810,177,-518
-810,177,-505
-808,177,-505
-808,180,-503
-808,180,-503
-793,178,-516
-783,169,-516
-783,169,-528
-773,169,-528
-773,166,-531
-774,164,-541
-774,164,-541
-768,162,-541
-762,162,-554
-762,161,-561
-762,161,-561
-752,159,-560
-746,168,-560
-746,168,-525
-773,168,-525
-773,196,-495
-828,308,-495
-828,308,-447
-929,366,-447
-929,366,-402
-1053,409,-323
-1053,409,-323
-992,676,-323
-992,676,-502
-894,814,-552
-894,814,-552
-884,960,-532
-884,960,-532
-993,1117,-532
-993,1117,-413
-1045,1117,-413
-1045,996,-610
-1038,920,-678
-1038,920,-678
-1154,496,-678
-1154,496,-537
-633,513,-156
-633,513,-156
-910,328,-115
-910,328,-115
-913,416,-128
-830,416,-128
-830,431,-95
-830,431,-95
-852,624,75
-743,536,75
-743,536,119
-640,536,119
-640,545,40
-535,513,40
-535,513,128
-466,415,128
-394,415,151
-394,524,241
-394,524,241
-446,636,241
-446,636,147
-467,636,147
-467,686,191
-467,686,191
-510,686,270
-550,689,270
-550,689,171
-486,689,171
-486,513,128
-406,288,44
-406,288,44
-397,76,44
-434,76,47
-434,-20,-169
-434,-20,-169
-473,127,-348
-684,397,-348
-684,397,-662
-721,397,-662
-721,424,-869
-1032,369,2803
-493,1660,1027
-493,1660,1027
-1057,970,-249
-1502,1799,-809
-1075,1799,-809
-1075,2065,-1444
-1075,2065,-1444
-985,1968,-1444
-985,1968,-1595
-686,1968,-1595
-686,1951,-1219
-334,1423,-777
-334,1423,-777
30,280,-777
30,280,-217
372,-613,661
372,-613,661
-207,-869,1532
-207,-869,1532
-278,-1111,1600
-181,-1111,1600
-181,-827,1326
-181,-827,1326
106,-164,528
324,1011,528
324,1011,-480
16,1011,-480
16,1825,-1063
-513,2653,-1115
-513,2653,-1115
-252,2730,-1115
-241,2730,-1069
-241,2627,-1310
-241,2627,-1310
-120,2016,-1208
-289,919,-1208
-289,919,-1053
-356,919,-1053
-356,424,-787
-356,424,-787
-303,343,-787
-303,343,-302
-342,588,-302
-342,588,39
-145,641,424
-145,641,424
91,661,424
190,661,726
190,578,894
190,578,894
139,806,827
137,955,827
137,955,418
139,955,418
139,1117,94
-120,1237,-252
-120,1237,-252
-448,1489,-252
-448,1489,-810
-320,1593,-1128
-320,1593,-1128
-412,1544,-1067
-412,1544,-1067
-355,1164,-730
-254,1164,-730
-254,608,-264
-254,608,-264
-103,387,-32
-103,387,-32
-162,586,-32
-162,586,-1
-96,728,-23
-96,728,-23
-32,884,-23
-32,884,9
-16,952,13
42,952,13
39,880,-216
-64,909,-210
-814,772,-210
-814,772,354
-1094,1709,-472
-652,848,-760
-652,848,-760
-735,666,-760
-658,666,-635
-658,621,-468
