x,y,z
-980,108,-13
-980,108,-13
-980,124,-16
-980,124,-16
-976,132,-20
-976,132,-20
-971,131,-20
-971,131,-21
-969,131,-21
-969,127,-25
-969,127,-25
-965,124,-25
-965,124,-29
-965,122,-29
-965,122,-31
-965,122,-31
-962,122,-33
-962,122,-33
-956,125,-33
-959,125,-35
-959,125,-33
-959,125,-33
-957,122,-31
-956,114,-31
-956,114,-30
-958,114,-30
-958,108,-26
-962,102,-27
-962,102,-27
-974,104,-27
-974,104,-22
-989,105,-18
-989,105,-18
-989,106,-9
-989,106,-9
-986,107,-9
-986,107,-5
-984,107,-5
-984,101,-10
-976,94,-10
-976,94,-14
-974,91,-14
-974,91,-23
-970,97,-36
-970,97,-36
-973,99,-36
-973,99,-42
-976,101,-46
-975,101,-46
-975,99,-45
-975,99,-45
-963,99,-32
-955,99,-32
-955,113,11
-955,113,11
-974,141,78
-1042,180,78
-1042,180,135
-1087,180,135
-1087,131,69
-1086,187,34
-1086,187,34
-1083,406,34
-991,406,22
-991,635,-94
-991,635,-94
-881,927,-182
-881,927,-182
-808,1118,-182
-808,1118,-194
-753,1118,-194
-753,980,-158
-709,865,-158
-709,865,-306
-650,936,-306
-565,936,-369
-565,935,-435
-565,935,-435
-543,814,-435
-492,814,-410
-492,772,-406
-492,772,-406
-449,777,-401
-407,854,-401
-407,854,-382
-343,854,-382
-343,827,-246
-236,731,-194
-236,731,-194
-187,712,-194
-187,712,-148
-134,770,-80
-134,770,-80
-109,819,-71
-109,819,-71
-97,820,-71
-97,820,-92
-39,820,-92
-39,875,-159
-94,892,-147
-94,892,-147
-159,864,-147
-159,864,-118
-159,650,-115
-159,650,-115
-191,493,-115
-191,493,-98
-255,284,-170
-286,284,-170
-286,419,-246
-286,419,-246
-410,446,-413
-461,446,-413
-461,510,-643
-461,510,-643
-320,563,-474
-246,270,-263
-910,287,-215
-910,287,-215
-773,3513,-104
-773,1370,21
-773,1370,21
-809,2102,-1212
-809,2102,-1212
-577,2134,-1212
-577,2134,-1339
-530,2134,-1339
-530,1745,-760
11,316,-12
11,316,-12
300,-542,-12
183,-542,417
183,-632,566
183,-632,566
-91,-798,758
27,-987,758
27,-987,523
275,-987,523
275,-836,467
710,-83,467
710,-83,214
-285,-83,214
-285,1196,-542
-819,2275,-855
-819,2275,-855
-1007,2782,-855
-1007,2782,-718
-460,2658,-574
-460,2658,-574
-851,2373,-264
-851,2373,-264
-681,1244,-632
-710,1244,-632
-710,508,-734
-710,508,-734
-553,251,-529
-553,251,-529
-373,379,-529
-373,379,-284
-204,563,43
-204,563,43
205,571,521
205,571,521
439,569,608
467,569,608
467,752,631
467,752,631
281,948,435
199,988,435
199,988,357
-51,988,357
-51,1216,-13
-330,1320,-13
-330,1320,-415
-866,1546,-415
-866,1546,-618
-905,1293,-694
-905,1293,-694
-1028,1126,-694
-775,1126,-596
-775,800,-361
-775,800,-361
-481,437,-148
-481,437,-148
-137,511,-148
-137,511,-95
-118,511,-95
-118,723,-121
-34,792,-87
-34,792,-87
-41,863,-87
32,863,-95
32,925,-35
-105,1114,88
-659,1145,-258
-659,1145,-258
-640,1372,-258
-534,981,-353
-534,981,-353
-485,1002,-329
-485,1002,-329
-713,829,-246
-584,829,-246
-584,597,-210
-584,597,-210
-599,568,-248
-534,558,-248
-534,558,-269
-501,558,-269
-501,373,-281
-501,373,-281
-415,282,-281
-415,282,-317
-425,291,-391
-425,291,-391
-399,452,-372
-399,452,-372
-422,609,-309
-395,609,-309
-395,554,-254
-395,554,-254
-490,568,-216
-617,822,-216
-617,822,-128
-650,822,-128
-650,900,-152
-718,856,-171
-718,856,-171
-739,890,-171
-688,890,-135
-688,850,-111
-688,850,-111
-603,807,-118
-560,682,-118
-560,682,-111
-524,682,-111
-524,692,-55
-501,680,-55
-501,680,-9
-444,719,-9
-444,719,81
-407,719,81
-407,638,56
-407,638,56
-426,578,56
-431,578,-94
-431,643,-75
-431,643,-75
-505,451,-36
-531,313,-36
