x,y,z
-698,150,-629
-754,150,-629
-754,269,-584
-774,269,-584
-774,512,-594
-774,512,-594
-784,500,-594
-784,500,-605
-783,500,-605
-783,555,-511
-783,555,-511
-811,448,-432
-811,448,-432
-643,335,-615
-643,363,-745
-643,363,-745
-603,354,-741
-688,356,-741
-688,356,-738
-661,356,-738
-661,406,-787
-642,400,-822
-642,400,-822
-647,416,-822
-647,416,-790
-666,416,-790
-666,400,-770
-666,400,-770
-628,404,-836
-686,479,-836
-686,479,-741
-706,479,-741
-706,469,-718
-633,451,-718
-633,451,-831
-656,438,-831
-656,438,-798
-717,497,-739
-717,497,-739
-686,442,-739
-686,442,-828
-702,420,-688
-702,420,-688
-696,433,-525
-696,433,-525
-667,438,-467
-633,438,-467
-633,383,-491
-633,383,-491
-612,376,-341
-651,476,-341
-651,476,-270
-681,476,-270
-681,596,-265
-681,596,-265
-648,601,-374
-648,601,-374
-627,561,-305
-634,561,-305
-634,520,-32
-634,520,-32
-586,399,-31
-537,444,-31
-537,444,-172
-527,444,-172
-527,363,-260
-577,263,-260
-577,263,-378
-2290,263,-378
-2290,210,626
-697,545,-303
-697,545,-303
-712,2385,-303
-1012,2385,325
-1012,1671,-233
-1012,1671,-233
-1201,1754,-315
-1179,1667,-315
-1179,1667,-638
-830,1468,-192
-830,1468,-192
-579,952,-192
218,952,-62
218,615,45
218,615,45
506,-297,442
45,-836,442
45,-836,564
188,-836,564
188,-520,768
203,-290,768
203,-290,243
100,-406,243
100,-406,-8
-116,380,-233
-116,380,-233
-849,1002,-233
-849,1002,-894
-1427,2323,-1456
-1427,2323,-1456
-1877,2987,-1910
-1877,2987,-1910
-1539,2487,-1654
-1051,2487,-1654
-1051,1678,-1110
-1051,1678,-1110
-666,852,-455
67,164,-455
67,164,31
228,164,31
228,-86,426
92,-388,532
92,-388,532
304,-740,532
304,-740,305
636,-740,305
636,-919,94
636,-919,94
642,-821,125
370,-355,125
370,-355,188
-194,-355,188
-194,493,84
-872,1524,84
-872,1524,-658
-1951,2041,-658
-1768,2041,-2254
-1768,3051,-2201
-1768,3051,-2201
-1268,1893,-2201
-1106,1893,-1437
-1106,1440,-999
-1106,1440,-999
-406,777,-562
63,299,-562
63,299,-193
100,299,-193
100,-67,-47
300,-205,179
300,-205,179
382,-318,179
382,-318,310
392,-318,310
392,-204,149
392,-204,149
84,-407,-38
-349,-570,-38
-349,-570,-216
-870,-570,-216
-870,-587,2
-1256,-588,2
-1256,-588,-444
-973,-198,-444
-973,-198,-1123
-997,-171,-954
-997,-171,-954
-1276,203,-954
-1276,203,-981
-1379,510,-690
-1379,510,-690
