x,y,z
-900,311,153
-906,311,153
-906,301,152
-917,301,152
-917,298,148
-917,298,148
-927,305,148
-927,305,155
-936,305,155
-936,310,153
-936,310,153
-939,313,148
-939,313,148
-935,313,148
-935,313,141
-935,313,141
-938,254,137
-984,247,137
-984,247,148
-966,319,136
-932,350,125
-932,350,125
-884,362,125
-871,362,131
-871,376,136
-871,376,136
-866,376,131
-877,363,131
-877,363,133
-882,363,133
-882,358,138
-896,340,138
-896,340,144
-901,330,144
-901,330,144
-898,327,147
-898,327,147
-902,321,147
-902,321,145
-899,314,144
-910,314,144
-910,313,147
-910,313,147
-901,312,147
-901,312,154
-897,312,154
-897,312,159
-892,318,159
-892,318,159
-890,325,159
-890,325,160
-894,329,157
-894,329,157
-909,324,163
-909,324,163
-917,315,169
-910,315,169
-910,289,172
-910,289,172
-914,220,218
-921,291,218
-921,291,316
-886,291,316
-886,424,242
-920,577,242
-920,577,170
-769,810,170
-702,810,227
-702,881,4
-702,881,4
-724,1126,4
-724,1126,-123
-618,1126,-123
-618,1216,-170
-618,1216,-170
-608,1069,-121
-656,917,-121
-656,917,-187
-693,917,-187
-693,952,-198
-742,828,-178
-742,828,-178
-722,728,-178
-716,728,-208
-716,870,-286
-716,870,-286
-718,881,-268
-702,750,-268
-702,750,-220
-691,750,-220
-691,720,-262
-684,704,-258
-662,507,-293
-662,507,-293
-659,391,-288
-659,391,-288
-622,259,-261
-564,259,-261
-564,358,-257
-564,358,-257
-502,392,-257
-502,392,-158
-449,392,-158
-449,-273,376
-1267,-147,264
-1267,-147,264
-897,1517,264
-897,1517,12
-920,1912,-2
-920,1912,-2
-893,1769,75
-893,1769,75
-601,1836,-161
-699,1836,-161
-699,1239,-39
-699,1239,-39
-445,796,-22
160,907,-22
160,907,-276
595,907,-276
595,914,-306
287,865,478
287,865,478
0,112,478
229,112,258
229,-57,104
229,-57,104
-38,-471,104
-218,-471,189
-218,-468,83
-307,-468,83
-307,233,-342
-307,233,-342
-260,1419,-342
-260,1419,-912
-313,1419,-912
-313,2359,-710
-450,2146,-267
