x,y,z
-842,-57,-444
-842,-60,-443
-842,-60,-443
-838,-66,-441
-838,-66,-441
-840,-71,-441
-840,-71,-436
-844,-71,-436
-844,-72,-438
-844,-72,-438
-841,-68,-438
-841,-68,-439
-843,-60,-439
-843,-60,-436
-843,-60,-436
-842,-63,-436
-842,-63,-436
-851,-77,-436
-851,-77,-435
-854,-77,-435
-854,-75,-434
-854,-75,-434
-854,-57,-432
-853,-49,-432
-853,-49,-427
-853,-49,-427
-853,-47,-426
-855,-57,-423
-855,-57,-423
-852,-65,-423
-852,-65,-430
-853,-58,-430
-853,-58,-430
-854,-43,-433
-854,-43,-433
-847,-35,-437
-844,-35,-437
-844,-48,-441
-844,-48,-441
-843,-50,-444
-843,-50,-444
-842,-56,-444
-842,-56,-450
-846,-51,-446
-846,-51,-446
-842,-46,-446
-842,-46,-446
-833,-46,-447
-831,-46,-447
-831,-45,-443
-831,-45,-443
-841,-46,-433
-844,-46,-433
-844,-52,-434
-835,-52,-434
-835,-58,-438
-827,-58,-438
-827,-58,-448
-831,-58,-448
-831,-50,-453
-834,-54,-463
-834,-54,-463
-834,-53,-463
-852,-53,-463
-852,-49,-449
-852,-49,-449
-865,-21,-423
-895,40,-423
-895,40,-436
-897,40,-436
-897,69,-445
-897,69,-445
-882,76,-479
-882,76,-479
-926,128,-479
-958,128,-475
-958,293,-513
-958,293,-513
-934,477,-603
-955,412,-603
-955,412,-611
-960,412,-611
-960,420,-575
-966,535,-575
-966,535,-586
-971,547,-586
-971,547,-616
-956,510,-628
-956,510,-628
-935,397,-628
-935,397,-605
-895,378,-605
-895,378,-605
-874,384,-608
-874,384,-608
-868,308,-511
-983,308,-511
-983,246,-422
-983,246,-422
-901,234,-494
-901,234,-494
-875,287,-494
-875,287,-479
-957,244,-411
-957,244,-411
-978,160,-287
-978,160,-287
-874,135,-349
-851,135,-349
-851,57,-319
-851,57,-319
-670,-254,-510
-519,-510,-510
-519,-510,-560
-505,-510,-560
-505,-104,-536
-607,-274,-536
-607,-274,-559
-1090,-927,-559
-1716,-927,201
-1716,-258,-936
-1716,-258,-936
-835,1589,-936
