x,y,z
-927,224,-214
-927,220,-208
-927,220,-208
-867,184,-216
-867,184,-216
-854,172,-216
-854,172,-245
-838,172,-245
-838,174,-228
-838,174,-228
-877,220,-113
-877,220,-113
-899,290,-113
-899,290,-40
-904,290,-40
-904,218,-101
-904,218,-101
-907,200,-138
-907,200,-138
-927,270,-105
-988,270,-105
-988,275,-73
-988,275,-73
-1017,249,-123
-987,251,-123
-987,251,-160
-970,251,-160
-970,262,-149
-970,262,-149
-928,250,-149
-928,250,-159
-901,237,-162
-911,237,-162
-911,237,-175
-911,237,-175
-895,231,-182
-865,230,-182
-865,230,-175
-872,230,-175
-872,239,-162
-905,244,-162
-905,244,-168
-960,252,-175
-960,252,-168
-960,252,-168
-919,246,-152
-919,237,-134
-905,237,-134
-905,232,-116
-911,231,-116
-911,231,-110
-916,231,-110
-916,250,-117
-930,250,-117
-930,284,-134
-930,284,-134
-940,322,-134
-943,322,-136
-943,346,-120
-943,346,-120
-894,376,-122
-882,373,-122
-882,373,-138
-881,373,-138
-881,391,-148
-882,419,-146
-882,419,-146
-903,444,-146
-903,444,-148
-921,457,-148
-921,457,-148
-918,503,-156
-918,503,-156
-947,530,-178
-953,530,-178
-953,543,-194
-953,543,-194
-921,537,-182
-897,585,-182
-897,585,-202
-896,585,-202
-896,727,-230
-898,742,-231
-898,742,-231
-835,669,-231
-835,669,-218
-775,669,-218
-775,736,-259
-775,736,-259
-725,763,-237
-665,761,-237
-665,761,-213
-606,761,-213
-606,735,-197
-597,726,-197
-597,726,-202
-583,749,-202
-575,749,-210
-575,712,-186
-575,712,-186
-550,691,-186
-513,691,-164
-513,645,-154
-517,645,-154
-517,586,-92
-527,547,-92
-527,547,-69
-517,547,-69
-517,521,-90
-504,574,-88
-504,574,-88
-554,538,-88
-554,538,-13
-556,503,-14
-566,503,-14
-566,511,-22
-566,511,-22
-576,487,-22
-576,487,-7
-571,487,-7
-571,537,-22
-593,622,58
-593,622,58
-549,650,58
-549,650,71
-605,710,-26
-605,710,-26
-692,724,-172
-692,724,-172
-592,1120,-253
-484,1120,-253
-484,925,-207
-484,925,-207
-467,1053,-360
-494,939,-360
-494,939,-408
-418,939,-408
-418,1161,-319
-308,458,46
-308,458,46
-340,376,46
-367,376,-51
-367,744,-120
-367,744,-120
-444,1078,-124
-444,1078,-124
-419,1310,-124
-419,1310,-119
-644,1310,-119
-644,1121,-140
-454,1424,-140
-454,1424,-282
-659,1519,-282
-811,1519,-261
-811,1380,-81
-811,1380,-81
-702,1440,68
-646,1374,68
-646,1374,76
-516,1374,76
-516,1133,79
-448,1054,79
-448,1054,127
-266,946,127
-266,946,100
-172,724,2
-172,724,2
-80,612,2
-80,612,-232
-16,491,-391
-103,491,-391
-103,337,-308
-103,337,-308
-186,115,-225
-216,115,-225
-216,-257,-319
-248,-257,-319
-248,-556,-410
-248,-556,-410
-94,-457,-410
-94,-457,-346
112,48,-153
112,48,-153
192,487,173
192,487,173
201,1129,454
79,1129,454
79,1806,418
79,1806,418
3,1773,47
-147,2120,47
-147,2120,194
-634,2120,194
-634,2017,538
-518,1380,457
