x,y,z
-978,114,-30
-978,114,-30
-974,149,-30
-974,149,-43
-980,149,-43
-980,175,-72
-980,175,-72
-991,187,-96
-991,187,-96
-981,135,-96
-981,135,-91
-967,135,-91
-967,132,-92
-958,132,-92
-958,118,-103
-958,118,-103
-954,101,-103
-954,101,-118
-957,101,-118
-957,106,-115
-947,113,-132
-947,113,-132
-952,117,-132
-966,117,-122
-966,90,-129
-966,90,-129
-953,129,-134
-953,129,-134
-954,146,-134
-954,146,-136
-960,146,-136
-960,115,-123
-956,115,-114
-956,115,-114
-969,99,-114
-965,99,-108
-965,80,-100
-965,80,-100
-960,82,-106
-962,78,-106
-962,78,-106
-958,78,-106
-958,93,-107
-963,86,-103
-963,86,-103
-966,64,-103
-966,64,-100
-969,83,-117
-969,83,-117
-961,102,-128
-961,102,-128
-951,112,-128
-958,112,-128
-958,94,-103
-958,94,-103
-949,96,-94
-947,131,-94
-947,131,-79
-954,131,-79
-954,145,-58
-954,145,-58
-954,162,-45
-954,162,-45
-959,193,-32
-985,193,-32
-985,261,-41
-985,261,-41
-984,323,-32
-985,396,-32
-985,396,41
-1017,396,41
-1017,434,64
-1005,606,9
-1005,606,9
-1024,765,9
-1015,765,-1
-1015,850,-16
-1015,850,-16
-1006,854,-51
-994,884,-51
-994,884,-166
-999,884,-166
-999,1260,-297
-964,1360,-297
-964,1360,-438
-947,1290,-438
-947,1290,-482
-949,1201,-586
-949,1201,-586
-932,996,-603
-932,996,-603
-855,793,-603
-855,793,-682
-644,793,-682
-644,347,-661
-539,98,-661
-539,98,-576
-465,153,-576
-465,153,-684
-394,435,-895
-394,435,-895
-405,515,-895
-405,515,-972
-845,-3159,1474
-112,-3159,1474
-112,750,-442
-112,750,-442
-1192,754,26
-1786,754,26
-1786,2739,1800
-1416,2739,1800
-1416,3923,-673
-1230,3849,-673
-1230,3849,-126
-1457,871,-126
-201,871,91
-201,-2130,-1265
-201,-2130,-1265
-630,-3426,-1265
-630,-3426,-1708
227,-3426,-1708
227,-2857,-1126
-390,-2857,-1126
-390,-366,470
-176,1950,470
-176,1950,2403
741,1950,2403
741,2175,1564
276,1038,-1560
276,1038,-1560
-274,1396,-1560
-548,1396,-1170
-548,1402,270
-548,1402,270
-2045,1476,627
-514,1375,627
-514,1375,234
1412,1375,234
1412,988,180
-123,799,763
-123,799,763
-353,716,763
-353,716,583
-197,585,332
-197,585,332
-311,596,76
-311,596,76
-398,600,90
-489,600,90
-489,770,82
-489,770,82
-396,674,314
-396,674,314
-341,635,314
-341,635,446
-400,723,225
-400,723,225
