x,y,z
-897,322,241
-897,322,241
-898,320,241
-898,320,239
-896,320,239
-896,316,241
-896,316,241
-893,314,243
-893,314,243
-894,315,243
-894,315,239
-896,315,239
-896,321,236
-896,321,236
-893,328,238
-893,328,238
-901,326,238
-901,326,238
-891,326,238
-891,321,236
-891,321,236
-894,318,226
-894,318,226
-910,316,233
-901,316,233
-901,314,232
-901,314,232
-896,313,230
-893,314,230
-893,314,231
-897,314,231
-897,319,236
-900,319,233
-900,319,233
-902,319,233
-896,319,230
-896,322,236
-896,322,236
-898,322,235
-895,324,235
-895,324,237
-892,324,237
-892,330,237
-889,331,237
-889,331,235
-888,334,235
-888,334,234
-895,333,236
-895,333,236
-890,332,236
-890,332,238
-896,329,238
-896,329,240
-893,329,240
-893,328,237
-892,327,237
-892,327,235
-892,323,235
-892,323,236
-896,317,235
-896,317,235
-898,314,235
-898,314,237
-898,314,243
-887,314,243
-887,311,240
-887,311,240
-902,311,235
-914,311,235
-914,298,243
-900,298,243
-900,319,216
-892,274,216
-865,233,263
-865,211,253
-865,211,253
-860,215,267
-821,215,267
-821,302,250
-778,302,250
-778,501,253
-902,469,253
-902,469,179
-854,469,179
-854,632,-42
-786,915,-165
-786,915,-165
-737,1058,-165
-710,1058,-204
-710,977,-255
-710,977,-255
-758,874,-300
-823,855,-300
-823,855,-365
-890,855,-365
-890,867,-370
-968,906,-389
-968,906,-389
-978,858,-389
-978,858,-402
-1054,870,-337
-1054,870,-337
-946,964,-369
-946,964,-369
-981,954,-345
-902,954,-345
-902,915,-346
-902,915,-346
-840,813,-304
-840,813,-304
-745,687,-304
-745,687,-215
-612,627,-191
-612,627,-191
-483,586,-194
-483,586,-194
-330,504,-148
-255,504,-148
-255,562,-130
-255,562,-130
-147,523,-107
-124,404,-107
-124,404,-42
-83,404,-42
-83,469,-27
-189,648,-97
-189,648,-97
-38,444,-97
-92,444,-23
-92,470,27
-92,470,27
-142,697,-60
-95,663,-60
-189,1049,-267
-189,1049,-267
-1188,1024,-267
-1424,1024,1058
-1424,197,431
-1424,197,431
-232,1618,-374
125,1021,-374
125,1021,-565
-583,1021,-565
-583,2154,-19
-873,1775,-455
-873,1775,-455
-755,1565,-455
-755,1565,-927
-887,1193,-186
-887,1193,-186
-551,998,-354
-551,998,-354
-200,810,-219
130,810,-219
130,429,40
130,429,40
-51,-565,636
-81,-1376,636
-81,-1376,876
-238,-1376,876
-238,-1767,923
58,-348,595
58,-348,595
490,987,595
490,987,-511
1236,987,-511
1236,3294,-1006
1236,3294,-1006
-1340,3141,-1687
-599,2296,-1687
-599,2296,-881
-562,2296,-881
-562,1227,-65
-58,353,-65
-58,353,246
-160,6,246
501,6,552
501,345,480
501,345,480
415,326,374
773,173,374
773,173,-84
724,173,-84
724,1106,-647
104,1359,-647
104,1359,-750
-409,1624,-750
-409,1624,-775
-893,1441,-522
-893,1441,-522
-856,1005,-522
-856,1005,-140
-561,673,44
-356,673,44
-356,658,156
-356,658,156
-62,609,156
-62,609,273
398,483,273
398,483,267
548,285,167
548,285,167
570,906,167
570,906,-303
242,1075,-574
-244,1075,-574
-244,1390,-737
-244,1390,-737
-791,1483,-710
-622,1483,-710
-622,1205,-273
-416,1205,-273
-416,746,-8
-317,313,-8
-317,313,282
-29,313,282
-29,444,410
225,878,105
225,878,105
299,1102,105
133,1102,-153
133,1164,-332
-168,1164,-332
-168,1057,-338
-258,1045,-338
-258,1045,-228
-238,1045,-228
-238,1020,-158
-238,1020,-158
-249,863,-38
-249,863,-38
-171,745,-38
-21,745,24
-21,830,26
-21,830,26
27,1034,-34
-142,1166,-34
-142,1166,-52
-502,1166,-52
-502,1076,-171
-287,985,-214
-287,985,-214
-284,878,-214
-284,878,-203
-153,838,-151
-153,838,-151
-105,850,-97
-105,850,-97
-117,815,-85
-104,815,-85
-104,726,249
-104,726,249
-16,598,55
18,881,55
18,881,-92
-76,881,-92
-76,778,-133
358,1049,-42
358,1049,-42
-117,1277,-42
-117,1277,-164
12,1277,-164
12,1375,73
12,1375,73
-101,373,211
-442,412,211
-442,412,44
-284,412,44
-284,190,126
-438,-104,174
-438,-104,174
-658,90,174
-803,90,222
-803,444,273
-803,444,273
-951,547,246
-1083,600,246
-1083,600,197
-1073,600,197
-1073,739,110
-1052,791,110
-1052,791,8
-1000,809,8
-1000,809,64
-1219,648,51
-1219,648,51
-956,510,173
-956,510,173
-1115,478,173
-1115,478,248
-1147,478,248
-1147,371,261
-1147,370,261
-1147,370,273
-1136,332,273
-1136,332,250
-1152,362,217
-1152,362,217
-1144,320,217
-1144,320,112
-997,203,288
-1068,203,288
-1068,412,171
-1068,412,171
-898,638,34
-963,657,34
-963,657,8
-1005,657,8
-1005,702,20
-1041,666,20
-1041,666,29
-976,671,29
-983,671,79
-983,560,168
-983,560,168
-977,442,168
-928,442,246
-928,311,319
-946,316,318
-951,332,318
-951,332,301
-936,237,280
-936,272,218
-936,272,218
-923,341,218
-1354,341,170
-1354,-88,0
-724,-88,0
-724,323,-91
-1121,201,-91
-1121,201,-74
-877,201,-74
-877,145,-55
-893,151,-77
-893,151,-77
-918,5,-77
-918,5,-16
-843,-97,95
-843,-97,95
-866,-251,304
-866,-251,304
-859,-80,352
-904,-80,352
-904,87,253
-923,87,253
-923,171,153
-917,240,153
-917,240,86
-945,240,86
-945,285,73
-945,285,73
-900,266,56
-900,266,56
-879,222,33
-897,222,33
-897,198,6
-897,198,6
-918,194,0
-956,210,0
-956,210,-12
-987,210,-12
-987,201,1
-992,133,-13
-992,133,-13
-1046,299,-13
-1050,299,-52
-1050,82,-12
-1050,82,-12
-968,177,-43
-982,218,-43
-982,218,-55
-987,218,-55
-987,261,-68
-1009,257,-97
-1009,257,-97
-984,257,-97
-984,257,-103
-962,257,-103
-962,246,-93
-962,246,-93
-937,242,-49
-927,240,-49
-927,240,-45
-953,240,-45
-953,328,-45
-884,196,-44
-884,196,-44
-911,264,-44
-911,264,-57
-953,226,-75
-953,226,-75
-990,236,-67
-1008,233,-72
-974,240,-83
-958,245,-61
-963,250,-63
-963,250,-63
-951,247,-63
-953,247,-78
-953,238,-97
-953,238,-97
-950,229,-110
-950,229,-110
-957,226,-110
-957,226,-115
-945,226,-115
-945,216,-117
-906,206,-111
-906,206,-111
-897,192,-111
-984,244,-50
