x,y,z
-943,204,-15
-943,204,-15
-941,215,-15
-941,215,-10
-936,215,-10
-936,201,-16
-936,201,-16
-938,207,-27
-938,207,-27
-958,226,-27
-958,226,-18
-952,226,-18
-952,236,-20
-952,236,-20
-942,236,-16
-942,236,-16
-937,223,-16
-937,223,-17
-953,223,-17
-953,212,-20
-953,212,-20
-960,205,-20
-960,205,-18
-948,207,-19
-949,207,-19
-949,206,-19
-949,206,-19
-959,228,-18
-940,228,-18
-940,223,-19
-938,223,-19
-938,236,-10
-935,231,-10
-935,231,-7
-938,231,-7
-938,233,-9
-943,259,5
-943,259,5
-970,64,5
-959,64,44
-959,376,36
-959,376,36
-1003,370,74
-1003,370,74
-1032,513,74
-1032,513,35
-1059,513,35
-1059,762,-49
-1033,788,-69
-1033,788,-69
-1028,995,-69
-919,995,-163
-919,1129,-186
-919,1129,-186
-917,1046,-195
-880,937,-195
-880,937,-193
-824,937,-193
-824,867,-211
-828,816,-247
-828,816,-247
-771,784,-247
-771,784,-256
-677,739,-252
-677,739,-252
-609,725,-280
-609,725,-280
-540,634,-262
-455,634,-262
-455,626,-239
-455,626,-239
-423,596,-204
-356,574,-204
-356,574,-198
-330,574,-198
-330,595,-196
-330,595,-196
-306,647,-186
-306,647,-186
-217,656,-168
-234,656,-168
-234,707,-129
-234,707,-129
-230,721,-34
-206,635,-34
-206,635,40
-249,635,40
-249,586,50
-254,691,50
-254,691,-17
-200,970,-17
-407,970,-107
-407,948,1311
-407,948,1311
-2104,870,1311
247,870,1440
247,589,-866
-251,589,-866
-251,326,-477
73,518,-477
73,518,-254
59,518,-254
59,917,-55
-72,2432,-1204
-72,2432,-1204
-305,2597,-1204
-305,2597,-2281
-303,2597,-2281
-303,2494,-1556
-303,2494,-1556
218,2318,-422
-101,-68,-422
-101,-68,575
-17,-68,575
-17,-825,458
-66,-897,474
-66,-897,474
-262,-548,474
-262,-548,552
-357,59,345
-357,59,345
-293,-170,479
-293,-170,479
-63,-707,382
221,-707,382
221,-252,30
221,-252,30
256,1512,-878
-128,3558,-878
-128,3558,-1851
-426,3558,-1851
-426,3923,-2620
94,3067,-1328
94,3067,-1328
462,1961,-1328
462,1961,-335
768,1961,-335
768,380,604
768,380,604
315,-17,625
206,-208,625
206,-208,616
-133,-208,616
-133,-220,186
-264,-521,186
-264,-521,53
-218,-765,53
-115,-765,-465
-115,-638,-700
-115,-638,-700
-47,1395,-700
-319,3046,-1159
-319,3046,-1390
-302,3046,-1390
-302,3244,-1334
216,2184,-1334
216,2184,-867
505,1306,-867
505,1306,62
485,581,535
485,581,535
434,-137,535
434,-137,502
288,-283,471
83,-283,471
83,-109,-21
83,-109,-21
-3,-303,-21
-3,-303,-273
-15,-303,-273
-15,-857,-661
79,-341,-932
79,-341,-932
-359,2518,-932
-359,2518,-1684
-709,3783,-1938
-709,3783,-1938
-399,3054,-1349
-399,3054,-1349
252,1894,-355
788,1894,-355
788,1263,337
788,1263,337
459,545,809
443,-179,809
443,-179,656
307,-179,656
307,-241,306
86,-254,-38
86,-254,-38
-165,-602,-38
-96,-602,-496
-96,-1188,-726
-96,-1188,-726
-164,-909,-891
-219,2019,-891
-219,2019,-1637
-500,2019,-1637
-500,3726,-2295
-500,3726,-2295
-326,3184,-1712
-326,3184,-1712
305,1791,-1712
530,1791,-603
530,1106,288
530,1106,288
-148,31,518
68,-64,518
68,-64,412
208,-64,412
208,-217,114
-127,-375,114
-127,-375,-208
22,-620,-208
22,-620,-465
21,-744,-508
21,-744,-508
98,264,-508
98,264,-725
362,2647,-1072
-355,2647,-1072
-355,2943,-1818
-355,2943,-1818
-170,2241,-1340
-198,2241,-1340
-198,958,-826
154,958,-826
154,381,-367
154,381,-367
-67,203,-367
-67,203,59
244,97,239
244,97,239
533,88,319
533,88,319
684,488,129
849,488,129
849,227,-268
849,227,-268
707,165,-352
229,274,-352
229,274,-1332
-118,274,-1332
-118,1433,-1897
-409,1512,-1826
-409,1512,-1826
-142,1342,-1826
44,1342,-1209
44,1004,-615
44,1004,-615
403,563,293
488,597,293
488,597,680
456,597,680
456,408,235
535,152,-116
535,152,-116
395,-79,-116
395,-79,-749
106,-79,-749
106,596,-1725
106,596,-1725
-86,1222,-1825
-33,1140,-1825
-33,1140,-1270
107,1140,-1270
107,953,-459
457,678,-459
457,678,214
487,642,214
487,642,398
487,505,83
487,505,83
486,227,83
486,227,-264
193,536,-1103
-14,536,-1103
-14,795,-1414
-14,795,-1414
0,801,-1032
217,801,-1032
217,784,-471
473,784,-471
473,681,-95
525,704,-95
525,704,-273
512,704,-273
512,609,-332
280,601,-1047
280,601,-1047
-4,718,-1047
-4,718,-1186
-73,718,-1186
-73,907,-929
-73,907,-929
48,673,-570
236,604,-570
236,604,-271
318,604,-271
318,475,-204
260,689,-285
260,689,-285
255,950,-285
35,950,-704
35,1029,-1021
35,1029,-1021
74,848,-928
218,627,-928
218,627,-430
334,627,-430
334,541,-240
403,479,-295
403,479,-295
348,519,-295
348,519,-383
202,878,-598
202,878,-598
161,952,-612
161,952,-612
119,855,-757
116,855,-757
116,729,-827
116,729,-827
