x,y,z
-899,273,66
-928,270,66
-928,270,86
-945,270,86
-945,282,107
-945,282,107
-942,310,107
-942,310,113
-936,337,113
-936,337,103
-921,337,103
-921,360,88
-921,360,88
-917,356,88
-917,356,73
-905,356,73
-905,339,67
-903,339,67
-903,319,65
-903,319,65
-900,317,65
-900,317,60
-906,317,60
-906,329,68
-916,339,68
-916,339,68
-923,346,68
-922,346,72
-922,355,78
-922,355,78
-929,306,77
-918,338,77
-918,338,93
-921,338,93
-921,295,108
-931,431,68
-931,431,68
-943,634,68
-943,634,65
-925,675,63
-925,675,63
-837,736,0
-796,736,0
-796,789,20
-800,710,31
-800,685,31
-800,685,11
-788,685,11
-788,728,-32
-788,728,-32
-789,758,-32
-789,758,-34
-793,716,-27
-793,716,-27
-752,718,-50
-752,718,-50
-723,756,-101
-697,756,-101
-697,741,-86
-701,696,-134
-644,708,-134
-644,708,-150
-567,924,-286
-538,886,-284
-538,886,-284
-473,749,-284
-455,749,-230
-455,622,-306
-455,622,-306
-464,695,-313
-383,798,-313
-383,798,-310
-363,798,-310
-363,703,-364
-319,730,-364
-319,730,-359
-282,673,-359
-282,673,-346
-245,673,-346
-245,779,-342
-245,779,-342
-196,770,-342
-169,770,-362
-169,755,-375
-258,755,-375
-258,833,-576
-130,967,-576
-130,967,-534
-64,967,-534
-64,792,-716
-2733,-1101,190
-2733,-1101,190
201,1055,190
201,1055,-292
-39,907,-101
-39,907,-101
121,2136,-1075
121,2136,-1075
185,1384,-1272
-51,1384,-1272
-51,2109,-815
-51,2109,-815
22,1968,-713
190,1513,-713
190,1513,-512
368,1513,-512
368,718,-412
368,718,-412
175,368,164
175,368,164
372,-335,393
220,-335,393
220,-639,569
220,-639,569
-31,-1011,537
64,-1011,537
64,-805,471
-207,-805,471
-207,-171,230
23,1330,230
23,1330,-485
-585,1330,-485
-585,2692,-1004
-498,2408,-1136
-498,2408,-1136
-311,2136,-1136
-112,2136,-947
-112,1757,-720
-112,1757,-720
6,1414,-549
265,933,-549
265,933,-299
193,933,-299
193,495,127
26,-316,356
26,-316,356
281,-748,356
281,-748,366
157,-748,366
157,-772,393
157,-772,393
5,-134,393
244,620,309
244,620,-18
52,620,-18
52,2083,-342
-410,2688,-342
-410,2688,-670
-313,2688,-670
-313,2247,-605
-140,1947,-430
-140,1947,-430
-115,1455,-430
-115,1455,-309
146,1210,-305
146,1210,-305
321,961,-221
321,961,-221
60,331,79
178,331,79
178,-79,175
178,-79,175
61,-387,196
-4,-238,196
-4,-238,172
181,-238,172
181,120,-30
137,882,-220
137,882,-220
98,1681,-220
98,1681,-393
-131,1681,-393
-131,2030,-455
-131,2030,-455
-110,1656,-298
-62,1656,-298
-62,1349,-184
-23,1349,-184
-23,1170,-185
-44,966,-185
-44,966,-226
-20,966,-226
-20,946,-230
-32,791,-129
-32,791,-129
-31,683,-129
45,683,56
45,632,-1
45,632,-1
14,579,-56
64,922,-56
64,922,-69
158,922,-69
158,862,-158
65,882,-181
65,882,-181
-174,705,-181
-174,705,-242
-300,705,-242
-300,787,-87
-300,787,-87
-177,661,-87
-92,780,-148
-92,780,-178
-266,780,-178
-266,876,-181
-287,720,-181
-287,720,-89
-196,720,-89
-196,601,-66
-226,632,-113
-226,632,-113
-273,656,-113
-331,622,-106
-331,622,-106
-415,681,-103
-462,712,-78
-540,712,-78
