x,y,z
-765,-71,-564
-772,-74,-563
-772,-74,-563
-770,-70,-563
-770,-70,-567
-764,-70,-567
-764,-75,-560
-764,-75,-560
-767,-89,-559
-767,-89,-559
-767,-86,-559
-767,-86,-557
-767,-86,-557
-767,-78,-558
-767,-78,-558
-772,-77,-565
-772,-77,-565
-773,-64,-565
-773,-64,-567
-766,-64,-567
-766,-69,-570
-766,-69,-570
-768,-70,-566
-765,-77,-566
-765,-77,-564
-768,-77,-564
-768,-78,-561
-770,-76,-561
-770,-76,-561
-771,-73,-561
-771,-73,-564
-763,-77,-562
-763,-77,-562
-769,-74,-562
-769,-74,-558
-773,-71,-561
-770,-71,-561
-770,-71,-567
-770,-71,-567
-769,-69,-565
-768,-69,-565
-768,-71,-559
-768,-71,-559
-768,-72,-565
-768,-72,-565
-768,-69,-565
-768,-69,-562
-771,-73,-558
-771,-73,-558
-767,-75,-564
-767,-75,-564
-766,-72,-568
-772,-72,-568
-772,-73,-561
-766,-73,-561
-766,-77,-557
-767,-73,-557
-767,-73,-562
-772,-73,-562
-772,-68,-557
-771,-69,-559
-771,-69,-559
-771,-66,-559
-768,-66,-564
-768,-71,-563
-768,-71,-563
-766,-64,-558
-766,-64,-558
-766,-64,-560
-770,-64,-560
-770,-67,-556
-770,-61,-568
-770,-61,-568
-770,-39,-568
-770,-39,-586
-778,-39,-586
-778,-27,-583
-778,-27,-583
-789,-29,-572
-789,-19,-572
-789,-19,-610
-882,-19,-610
-882,226,-598
-832,538,-612
-832,538,-612
-878,503,-612
-878,503,-604
-907,611,-727
-1043,709,-643
-1032,709,-643
-1032,581,-546
-986,485,-678
-1061,502,-678
-1061,502,-541
-1147,502,-541
-1147,482,-484
-1153,482,-526
-1153,482,-526
-1080,377,-526
-1084,377,-560
-1084,327,-298
-1084,327,-298
-1071,395,-286
-1071,395,-286
-951,346,-286
-951,346,-438
-827,346,-438
-827,191,-244
-841,327,-244
-841,327,-118
-817,301,-118
-655,301,-14
-655,290,-154
-655,290,-154
-553,190,-154
-630,190,-122
-630,304,0
-590,304,0
-590,513,-172
-582,715,-172
-582,715,-286
-581,715,-286
-581,753,-758
-74,-2908,1459
-74,-2908,1459
-2595,2882,1459
-2595,2882,-151
-1921,994,-594
-594,994,-594
-594,2408,-1352
-594,2408,-1352
-433,2387,-1352
-433,2387,-625
-1485,2387,-625
-1485,2291,-472
-1481,2546,-299
-1481,2546,-299
-1536,1583,-299
-1536,1583,66
-652,159,170
-652,159,170
110,-677,115
110,-677,115
775,-528,-63
915,-528,-63
915,-1134,-149
915,-1134,-149
1111,-1414,-71
1620,-2156,-71
1620,-2156,-151
1989,-2156,-151
1989,-2635,-296
1439,-2378,147
1439,-2378,147
-306,-844,147
-3924,-844,256
-3924,3822,675
-3924,3822,675
-3922,3923,-1729
-1759,3741,-1729
-1759,3741,-1650
-1376,3741,-1650
-1376,2474,-490
-1376,2474,-490
-1432,1497,201
-1432,1497,201
-272,-802,201
1065,-802,229
1065,-88,108
1065,-88,108
99,568,-2
-430,924,-2
-430,924,-26
-609,924,-26
-609,774,-126
-708,804,-126
-708,804,-163
-583,685,-163
-583,685,-282
-445,707,-265
-445,707,-265
-401,787,-265
-401,787,-84
-445,855,-119
-485,855,-119
-485,887,-196
-485,887,-196
-467,686,-166
-158,1256,-166
-158,1256,-654
-316,1256,-654
-316,325,-250
-355,615,-250
-355,615,-250
-70,510,-250
-70,510,-428
-40,510,-428
-40,377,-374
-40,377,-374
-324,692,-83
-666,692,-83
-666,-29,-4
-403,-29,-4
-403,-306,-440
-567,-124,-440
-567,-124,-434
-652,-124,-434
-652,56,-414
-865,-110,-163
-865,-110,-163
-919,-50,-163
-861,-50,-331
-832,103,-816
-832,103,-873
-1037,103,-873
-1236,426,-741
-1236,426,-741
-1257,531,-741
-1257,531,-769
-1276,531,-769
-1276,386,-741
-1276,386,-741
-1247,311,-737
-1162,327,-737
-1162,327,-840
-1140,327,-840
-1140,388,-947
-1115,1209,-706
-1115,1209,-706
-1439,642,-706
-1439,642,-1056
-1132,461,-626
-1132,461,-626
-1032,326,-1350
-1032,326,-1350
-682,64,-1034
-704,64,-1034
-704,254,-918
-704,254,-918
-814,272,-758
-843,213,-758
-843,213,-687
-818,213,-687
-818,172,-664
-751,153,-731
-751,153,-731
-725,79,-731
-698,79,-759
-698,67,-761
-698,67,-761
-681,23,-764
-681,23,-764
-709,35,-764
-709,35,-701
-747,35,-701
-747,45,-694
-745,-3,-653
-745,-3,-653
-770,-34,-653
-792,-34,-602
-792,-100,-564
-792,-100,-564
-801,-77,-541
-800,-91,-541
-800,-91,-547
-801,-91,-547
-801,-104,-552
-817,-109,-552
-817,-109,-550
-810,-124,-550
-810,-124,-539
-809,-159,-511
-809,-159,-511
-815,-164,-511
-815,-164,-459
-811,-185,-467
-785,-185,-467
-785,-175,-486
-785,-175,-486
-787,-142,-484
-795,-142,-484
-795,-121,-488
-792,-121,-488
-792,-118,-492
-792,-118,-492
-777,-125,-492
-777,-125,-512
-778,-97,-514
-778,-97,-514
-786,-91,-499
-786,-91,-499
-799,-44,-492
-803,-44,-492
-803,-34,-513
-803,-34,-513
-795,-14,-523
-796,-21,-523
-796,-21,-530
-793,-21,-530
-793,-11,-537
-804,-10,-527
-804,-10,-527
-800,-10,-527
-791,-10,-535
-791,-11,-547
-791,-11,-547
-787,-17,-552
-787,-14,-552
-787,-14,-561
-796,-14,-561
-796,-21,-561
-793,-30,-559
-793,-30,-559
-788,-17,-559
-788,-17,-563
-787,-17,-563
-787,-15,-556
-787,-15,-556
-789,-35,-551
-789,-65,-551
-789,-65,-546
-777,-65,-546
-782,-29,-516
-782,-29,-516
-785,12,-516
-786,30,-519
-786,30,-519
-786,16,-546
-786,16,-546
-769,5,-550
-786,5,-550
-786,-26,-547
-786,-26,-547
-798,-47,-536
-801,-60,-536
-801,-60,-532
-796,-60,-532
-796,-89,-518
-783,-58,-518
-783,-58,-504
-794,-44,-504
-794,-44,-503
-802,-44,-503
-802,-19,-512
-802,-19,-512
-804,-17,-535
-790,-17,-535
-790,-11,-542
-795,-11,-542
-795,-7,-536
-794,-14,-536
-794,-14,-531
-789,-14,-531
-789,-3,-539
-782,4,-546
-782,4,-546
-784,4,-546
-792,4,-542
-792,7,-542
-792,7,-542
-785,0,-548
-785,-7,-548
-785,-7,-541
-787,-7,-541
-787,-3,-536
-790,-19,-532
-790,-19,-532
-788,-12,-532
-788,-12,-538
-786,-9,-538
-786,-9,-538
-782,-17,-531
-782,-17,-531
-791,-11,-554
-791,-11,-554
-786,-3,-554
-786,-3,-526
-788,-1,-530
-788,-1,-530
-781,-4,-536
-781,-4,-536
-791,-10,-547
-776,-10,-547
-776,-3,-547
-780,-6,-548
-784,2,-546
-786,1,-548
-786,-6,-539
-782,-6,-539
-782,-7,-541
-787,0,-541
-787,0,-534
-792,0,-534
-792,-6,-533
-788,-6,-533
-788,-18,-540
-788,-18,-540
-787,-21,-540
-805,-21,-546
-805,0,-541
-805,0,-541
-806,1,-542
-786,-25,-537
