x,y,z
-939,197,-150
-939,197,-150
-936,193,-150
-936,193,-147
-933,199,-147
-933,199,-150
-934,199,-150
-934,193,-150
-934,193,-150
-935,184,-150
-935,184,-150
-933,184,-150
-933,191,-149
-934,191,-149
-934,199,-143
-934,199,-143
-938,196,-143
-938,196,-150
-937,196,-150
-937,203,-155
-937,203,-155
-931,202,-147
-931,202,-147
-933,197,-150
-937,197,-150
-937,191,-148
-937,191,-148
-933,195,-149
-935,198,-149
-935,198,-148
-934,198,-148
-934,198,-149
-931,198,-143
-931,198,-143
-935,199,-143
-941,199,-145
-941,195,-148
-941,195,-148
-937,199,-150
-933,205,-150
-933,205,-154
-933,205,-154
-933,199,-146
-933,199,-146
-935,199,-149
-935,199,-149
-935,200,-149
-935,200,-147
-935,195,-150
-935,195,-150
-932,194,-147
-934,195,-147
-934,195,-148
-932,195,-148
-932,192,-149
-935,193,-149
-935,193,-147
-932,197,-147
-932,197,-143
-934,201,-144
-934,201,-144
-935,203,-148
-935,203,-148
-935,197,-150
-931,197,-150
-931,200,-146
-931,200,-146
-931,196,-149
-931,203,-149
-931,203,-146
-932,203,-146
-932,209,-144
-935,227,-144
-935,227,-147
-942,242,-147
-942,242,-147
-950,242,-147
-950,236,-145
-950,236,-145
-938,270,-169
-1007,270,-169
-1007,510,-206
-952,510,-206
-952,561,55
-975,594,55
-975,594,109
-976,594,109
-937,585,35
-926,879,85
-926,913,101
-913,913,101
-925,733,34
-925,733,-29
-900,733,-29
-900,782,-35
-933,814,-40
-933,814,-40
-927,741,-40
-927,741,-71
-901,707,-95
-901,707,-95
-843,689,-55
-843,689,-55
-818,601,-55
-818,601,0
-774,601,0
-774,593,16
-712,560,25
-712,560,25
-646,600,25
-646,600,63
-608,515,136
-608,515,136
-544,572,94
-544,572,94
-510,563,157
-509,563,157
-509,674,252
-509,674,252
-507,789,240
-450,878,240
-450,878,69
-398,878,69
-398,-150,-1257
-1126,1662,555
-1126,1662,555
-1185,1592,555
-555,1592,1
-555,1327,728
-555,1327,728
-809,2208,1500
-809,2208,1500
-1061,2257,1500
-1061,2257,1161
-1177,2257,1161
-1177,2084,1399
-414,1838,1177
-414,1838,1177
-205,1056,1177
-96,1056,638
-96,-96,-721
-96,-96,-721
295,-757,-811
244,-710,-811
244,-710,-863
-22,-710,-863
-22,-941,-1146
257,-1951,-1146
257,-1951,-1348
51,-2183,-1348
51,-2183,-1553
176,-1830,-2146
176,-1830,-2146
-221,-1000,-2146
-221,-1000,-18
-671,372,3149
-3924,372,3149
-3924,3923,2092
-3924,3923,2092
-2604,3580,2107
-1310,3580,2107
-1310,2498,2637
-1140,2498,2637
-1140,600,1049
-1140,600,1049
-309,72,1049
-309,72,-447
634,-177,-160
634,-177,-160
2338,328,-51
2338,328,-51
260,678,852
380,678,852
380,594,871
380,594,871
-436,816,551
-207,839,551
-207,839,447
75,839,447
75,706,580
142,763,473
142,763,473
-36,806,473
-25,806,610
-25,912,623
-25,912,623
-160,802,595
447,662,595
447,662,439
-816,662,439
-816,576,524
-170,633,231
-170,633,231
48,545,231
48,545,332
-216,545,332
-216,320,312
-216,320,312
55,415,187
-118,183,187
-118,183,27
-867,183,27
-867,105,26
-399,121,-182
-399,121,-182
-549,222,-182
-549,222,-295
-1063,376,-369
-1063,376,-369
-730,493,-203
-730,493,-203
-916,563,-91
-869,633,-35
-1077,697,-35
-1077,697,41
-1146,672,-36
-1193,691,-103
-1193,691,-103
-1262,634,-103
-1262,634,-101
-1282,634,-101
-1282,575,-135
-1282,575,-135
-1230,554,-92
-1237,532,-92
-1237,532,-27
-1237,532,-27
-1237,554,-151
-1340,662,-151
-1340,662,-119
-1240,682,-119
-1135,682,-151
-1135,1048,-121
-1135,1048,-121
-1035,444,-121
-916,444,-170
-916,488,-229
-985,488,-229
-985,558,-232
-963,561,-232
-963,561,-219
-926,512,-219
-926,512,-239
-919,423,-219
-919,423,-219
-909,390,-219
-909,390,-198
-916,367,-199
-916,367,-199
-916,354,-197
-916,354,-197
-914,355,-197
-914,355,-192
-939,355,-192
-939,325,-193
-936,272,-185
-936,272,-185
-945,230,-185
-945,230,-164
-946,214,-156
-946,214,-156
-949,215,-168
-949,215,-168
-940,195,-160
-946,195,-160
-946,179,-160
-946,179,-160
-967,154,-160
-971,125,-160
-971,125,-156
-956,125,-156
-956,91,-151
-946,77,-148
-946,77,-148
-937,88,-148
-945,88,-136
-945,64,-133
-945,64,-133
-935,88,-146
-936,97,-146
-936,97,-147
-933,97,-147
-933,92,-145
-933,92,-145
-939,86,-127
-939,86,-127
-934,85,-127
-935,85,-135
-935,115,-126
-935,115,-126
-932,163,-116
-934,200,-116
-934,200,-111
-933,200,-111
-933,193,-119
-933,209,-119
-933,209,-117
-938,209,-117
-938,209,-115
-949,212,-118
-949,212,-118
-941,219,-118
-941,219,-121
-936,214,-126
-935,214,-126
-935,221,-141
-935,221,-141
-942,216,-143
-945,216,-143
-945,225,-139
-954,225,-139
-954,223,-141
-945,219,-141
-945,219,-131
-935,219,-131
-935,213,-142
-935,213,-142
-938,207,-156
-938,207,-156
-941,209,-145
-929,209,-145
-929,200,-126
-923,210,-124
-915,211,-124
-915,211,-108
-923,223,-108
-923,214,-126
-923,214,-126
-931,185,-126
-936,185,-132
-936,194,-140
-936,194,-140
-947,194,-141
-951,186,-141
-951,186,-147
-943,186,-147
-943,183,-134
-923,152,-126
-923,152,-126
-926,183,-126
-926,183,-112
-934,183,-112
-934,193,-111
-934,193,-111
-948,198,-123
-940,215,-123
-940,215,-127
-936,215,-127
-936,226,-127
-936,221,-126
-936,221,-126
-933,224,-126
-933,224,-126
-932,231,-123
-932,231,-123
-927,234,-125
-927,234,-125
-930,234,-126
-931,234,-126
-931,231,-131
-931,231,-131
-931,226,-127
-929,229,-127
-929,229,-129
-934,229,-129
-934,223,-130
-929,218,-127
-929,218,-127
-926,218,-127
-927,218,-124
-927,219,-122
-927,219,-122
-924,218,-124
-937,216,-117
-931,224,-122
-931,224,-122
-934,227,-122
-928,227,-120
-928,221,-119
-928,221,-119
-932,229,-126
-930,229,-126
-930,229,-126
-924,229,-126
-922,228,-134
-926,235,-127
-932,231,-132
-925,231,-132
-925,231,-124
-925,231,-124
-924,227,-123
-930,230,-123
-930,230,-124
-933,230,-124
-933,224,-123
-933,224,-123
-936,218,-121
-936,218,-121
-942,226,-122
-943,226,-122
-943,224,-114
-943,224,-114
-932,203,-126
