x,y,z
-960,7,-94
-946,-1,-94
-946,-1,-102
-961,-1,-102
-961,14,-89
-961,14,-89
-958,23,-89
-958,23,-96
-958,9,-96
-958,9,-102
-951,9,-102
-951,2,-99
-958,11,-91
-958,11,-94
-961,11,-94
-960,7,-97
-960,7,-100
-964,10,-100
-964,10,-93
-968,13,-91
-965,14,-92
-957,14,-92
-957,8,-100
-965,-4,-93
-965,-4,-93
-973,-4,-93
-973,-4,-96
-967,1,-86
-967,1,-86
-955,11,-86
-955,11,-88
-944,20,-96
-942,20,-96
-942,-9,-94
-942,-9,-94
-948,14,-97
-967,-17,-100
-971,-19,-100
-971,-19,-96
-1024,-17,-114
-1024,94,-171
-1024,94,-171
-1052,316,-171
-858,316,-250
-858,510,-371
-940,510,-371
-940,489,-336
-1089,377,-336
-1089,377,-454
-956,377,-454
-956,480,-650
-956,480,-650
-1033,315,-451
-1033,315,-451
-1061,431,-451
-1061,431,-491
-1061,414,-492
-1061,414,-492
-1092,295,-536
-1056,249,-536
-1056,249,-593
-1046,249,-593
-1046,159,-570
-1080,128,-513
-1080,128,-513
-1049,207,-513
-1013,230,-430
-1013,230,-430
-983,257,-414
-929,228,-438
-850,228,-438
-850,186,-473
-850,186,-473
-822,173,-466
-732,237,-456
-715,267,-401
-715,267,-401
-676,292,-498
-573,292,-498
-573,281,-348
-573,281,-348
-612,284,-342
-570,327,-342
-570,327,-435
-527,327,-435
-527,313,-478
-534,327,-403
-534,327,-403
-540,330,-403
-467,330,-400
-467,306,-449
-472,296,-455
-472,296,-476
-516,296,-476
-531,437,-456
-531,437,-456
-528,514,-456
-528,514,-443
-544,648,-323
-544,648,-323
-568,534,-391
-568,534,-391
-561,688,-391
-561,688,-492
-525,688,-492
-525,691,-454
-522,575,-482
-522,575,-482
-531,533,-482
-531,533,-618
-534,486,-576
-534,486,-576
-625,1301,-576
-625,1301,296
-304,583,197
-715,583,197
-715,56,-136
-715,56,-136
-657,423,113
-1529,423,113
-1529,1585,-735
-981,1585,-735
-981,1490,-370
-981,1331,-370
-981,1331,-731
-370,1331,-731
-370,694,-1196
-480,966,-542
-480,966,-542
-1188,1554,-542
-1022,1554,0
-1022,856,290
-221,856,290
-221,334,110
-221,334,110
149,-167,110
149,-167,86
91,-167,86
91,11,-185
316,-4,121
316,-4,121
239,44,121
217,44,363
217,66,-64
217,66,-64
-53,808,-14
-673,1273,-14
-673,1273,-26
-1099,1273,-26
-1099,1702,-207
-855,1519,-331
-855,1519,-331
-836,1334,-331
-836,1334,-170
-675,1076,-131
-675,1076,-131
-507,957,-91
-507,957,-91
-330,677,-80
-318,677,-80
-318,564,-67
-318,564,-67
-331,538,-30
-396,579,-30
-396,579,69
-424,579,69
-424,600,-45
-424,600,-45
-415,701,-60
-415,701,-60
-483,823,-26
-544,823,-26
-544,867,-23
-544,867,-23
-538,900,-60
-551,897,-60
-551,897,-42
-537,897,-42
-537,823,-58
-500,814,-58
-500,814,-61
-495,804,-61
-508,804,-2
-508,730,-128
-527,755,-59
-527,785,-50
-518,785,-50
-535,779,-101
-535,779,-27
-543,785,-27
-543,785,-9
-521,785,-9
-521,717,-128
-521,717,-128
-478,688,-128
-476,688,-178
-476,836,36
-579,836,36
