x,y,z
-908,37,-275
-909,51,-275
-909,51,-278
-912,51,-278
-912,55,-295
-912,55,-295
-901,57,-312
-901,57,-312
-915,75,-312
-915,75,-329
-922,75,-329
-922,86,-344
-922,86,-344
-923,96,-344
-923,96,-341
-922,96,-341
-922,101,-343
-922,101,-343
-907,95,-343
-901,77,-343
-901,77,-330
-900,77,-330
-900,59,-325
-900,59,-325
-892,59,-325
-892,59,-321
-881,48,-321
-881,48,-316
-872,52,-319
-872,52,-319
-869,48,-319
-869,48,-323
-869,52,-325
-869,52,-325
-877,64,-333
-880,64,-333
-880,63,-338
-889,63,-338
-889,68,-335
-894,78,-335
-894,78,-338
-898,64,-338
-898,64,-338
-902,52,-338
-900,40,-322
-900,40,-322
-912,34,-322
-912,34,-323
-929,31,-311
-929,31,-311
-946,47,-295
-946,47,-295
-964,52,-295
-964,52,-321
-927,52,-321
-927,46,-326
-915,52,-326
-915,52,-301
-901,52,-301
-901,49,-273
-850,38,-283
-850,38,-283
-818,15,-283
-818,15,-323
-802,36,-376
-802,36,-376
-826,153,-376
-826,153,-421
-874,312,-448
-874,312,-448
-911,360,-468
-911,360,-468
-1020,556,-529
-992,707,-529
-992,707,-610
-989,707,-610
-989,794,-526
-989,794,-526
-1087,986,-526
-1087,986,-477
-1087,902,-421
-1087,902,-421
-1005,773,-531
-1005,773,-531
-957,756,-568
-891,756,-568
-891,664,-577
-891,664,-577
-868,631,-485
-915,631,-485
-915,608,-420
-915,608,-420
-810,646,-404
-780,703,-404
-780,703,-413
-748,703,-413
-748,482,-394
-645,351,-394
-645,351,-380
-627,351,-380
-627,435,-248
-542,345,-249
-542,345,-249
-481,154,-249
-518,154,-42
-518,109,60
-518,109,60
-553,80,-93
-553,80,-93
-603,80,-93
-603,11,-193
-711,11,-193
-711,34,-117
-802,-11,-117
-802,-11,-435
-831,-11,-435
-831,-9,-747
-1470,-81,-208
-1470,-81,-208
-2019,-3025,-208
-680,-3025,2548
-680,1196,-756
-680,1196,-756
-1895,2247,-756
-1649,2247,-837
-1649,382,-1420
-1649,382,-1420
-1097,451,-1063
-1834,1402,-1063
-1834,1402,-926
-2350,1402,-926
-2350,1189,-1140
-1850,1361,-1140
-1850,1361,-1378
-1564,1361,-1378
-1564,1257,-1123
-399,743,-361
-399,743,-361
882,-398,-361
882,-398,834
2272,-398,834
2272,-1258,1544
2272,-1258,1544
415,-1280,1544
-184,-1280,2348
-184,-1847,813
-184,-1847,813
1296,-1621,-1182
-310,889,-1182
-310,889,-2233
-3089,889,-2233
-3089,2170,-3559
-2891,2145,-3559
-2891,2145,-2521
-1810,2145,-2521
-1810,892,602
675,-167,924
675,-167,924
404,164,924
404,164,994
-874,946,252
-874,946,252
-1175,987,252
-1175,987,-1298
-536,641,-1175
-536,641,-1175
-465,491,-875
-465,491,-875
-417,611,-875
-417,611,-706
-274,611,-706
-274,598,-567
-397,548,-567
-397,548,-499
-493,548,-499
-493,558,-497
-461,519,-519
-461,519,-519
-377,504,-519
-377,504,-549
-398,579,-526
-398,579,-526
-296,548,-526
-296,548,-559
-142,480,-405
-142,480,-405
-449,442,-1
-449,442,-1
-367,969,-253
-226,969,-253
-226,191,11
-226,191,11
-479,73,-382
-659,-247,-382
-659,-247,-214
-581,-247,-214
-581,-183,-106
-136,-157,-106
-136,-157,-73
-978,-157,-73
-978,5,-625
-978,5,-625
-996,41,-680
-996,41,-680
-1162,400,-411
-1302,400,-411
-1302,666,-336
-1302,666,-336
-1377,642,-438
-1164,642,-438
-1164,397,-621
-1164,397,-621
-1052,349,-701
-1019,309,-701
-1019,309,-619
-1031,309,-619
-1031,255,-392
-1075,216,-392
-1075,216,-221
-1152,216,-221
-1152,144,-107
-1205,236,-125
-1205,236,-125
