x,y,z
-910,215,236
-910,215,236
-910,219,236
-910,219,227
-913,219,227
-913,227,229
-913,227,229
-913,245,229
-913,245,229
-932,245,229
-932,253,227
-932,253,227
-944,262,229
-944,262,229
-939,265,229
-939,265,223
-929,265,223
-929,258,222
-929,258,222
-921,256,220
-914,256,220
-914,254,216
-906,254,216
-906,250,206
-906,250,206
-899,246,206
-899,246,206
-883,238,199
-883,238,199
-889,243,199
-889,243,201
-889,241,195
-889,241,195
-891,249,201
-891,249,201
-899,246,205
-905,246,205
-905,251,207
-905,251,207
-912,254,208
-912,254,208
-918,249,206
-918,249,206
-918,249,205
-920,244,207
-916,239,206
-916,239,206
-941,242,206
-953,242,221
-953,243,221
-953,243,221
-965,230,221
-965,230,208
-969,230,208
-969,218,217
-969,218,217
-938,211,209
-928,209,209
-928,209,204
-876,209,204
-876,195,191
-838,195,191
-838,195,175
-839,195,175
-839,207,185
-851,306,223
-851,306,223
-857,373,223
-890,373,246
-890,413,254
-890,413,254
-910,456,254
-942,635,461
-942,635,460
-861,635,460
-861,727,559
-861,727,559
-822,853,630
-822,853,630
-810,904,630
-753,904,626
-753,876,586
-753,876,586
-728,757,586
-659,757,534
-659,780,496
-659,780,496
-618,804,467
-584,831,467
-584,831,434
-600,831,434
-600,899,433
-545,901,433
-545,901,362
-546,901,362
-546,825,283
-495,809,314
-495,809,314
-469,755,314
-469,755,293
-436,676,204
-436,676,204
-395,474,204
-395,474,132
-396,411,137
-396,411,137
-432,325,77
-432,325,77
-517,190,77
-517,190,53
-606,190,53
-606,309,34
-666,427,7
-666,427,7
-734,438,7
-734,438,31
-752,333,327
-752,333,327
-1715,-25,327
-1715,-25,8
-247,809,-94
-247,809,-94
-1158,-15,1233
-1158,-15,1233
-1481,1039,2187
-1063,1039,2187
-1063,677,1126
-1063,677,1126
-1030,1580,934
-1279,1580,934
-1279,2111,1339
-1279,2111,1339
-1157,1663,1202
-814,1733,1202
-814,1733,925
-164,1733,925
-164,1029,453
755,-359,453
755,-359,-399
1242,-359,-399
1242,-2323,-406
1242,-2323,-406
1068,-888,-864
1068,-888,-864
125,19,-897
-49,19,-897
-49,-655,-1437
-49,-655,-1437
-678,243,-718
-1858,243,-718
-1858,2587,1505
-1858,2587,1505
-2050,2768,1965
-953,1993,1965
-953,1993,1819
689,1993,1819
689,-489,236
819,-204,236
819,-204,217
668,-204,217
668,944,929
31,1153,937
31,1153,937
-447,1040,937
-297,1040,617
-297,970,382
-297,970,382
-64,1043,382
-64,1043,380
-12,1043,380
-12,785,446
-12,785,446
-47,702,481
-55,746,481
-55,746,488
-6,746,488
-6,734,530
-5,737,530
-5,737,555
30,737,555
30,721,574
57,642,427
57,642,427
12,615,427
22,615,399
22,787,296
22,787,296
5,650,296
16,650,439
16,444,447
82,444,447
82,384,399
-1290,374,399
-1290,374,111
-627,374,111
-627,417,76
-507,629,76
-507,629,7
-607,570,7
-607,570,-52
-719,570,-52
-719,583,-94
-719,583,-94
-764,741,-94
-994,741,-92
-994,1104,173
-994,1104,173
-1100,968,327
-1056,707,327
-1056,707,255
-937,707,255
-937,560,220
-931,504,220
-931,504,362
-945,504,362
-945,439,628
-1002,358,583
-1002,358,583
-999,369,583
-999,369,428
-965,445,299
-965,445,299
-1032,489,299
-1032,489,301
-1003,469,344
-1003,469,344
-971,478,326
-971,478,326
-983,379,276
-987,379,276
-987,374,261
-987,374,261
-1054,350,261
-1054,350,365
-1042,350,365
-1042,328,322
-985,317,300
-985,317,300
-975,315,300
-975,315,326
-995,413,389
-995,413,389
-1013,397,389
-1013,397,379
-1017,361,361
-1017,361,361
-994,345,342
-994,345,342
-977,336,316
-933,336,316
-933,296,293
-933,296,293
-897,259,272
-854,259,272
-854,232,263
-830,232,263
-830,226,267
-807,253,267
-807,253,276
-799,253,276
-799,229,281
-806,226,281
-806,226,275
-844,204,275
-844,204,272
-844,204,272
-864,203,277
-864,203,277
-893,222,290
-912,222,290
-912,227,306
-912,227,306
-917,227,296
-912,195,296
-912,195,307
-906,195,307
-906,193,320
-898,183,320
-898,183,320
-904,183,320
-904,151,306
-930,151,306
-955,135,296
-955,117,270
-955,117,270
-923,110,258
-923,125,250
-923,125,250
-918,154,245
-918,154,245
-916,179,245
-916,179,245
-916,179,245
-916,195,246
-906,186,246
-906,186,248
-890,186,248
-890,201,246
-895,205,248
-895,205,248
-882,193,248
-881,193,245
-881,195,266
-881,195,266
-883,184,266
-889,184,264
-889,176,263
-887,176,263
-887,187,267
-899,202,267
-899,202,276
-912,202,276
-912,204,279
-924,221,279
-924,221,287
-919,219,287
-919,219,298
-922,226,305
-922,226,305
-923,219,305
-923,219,305
-919,219,305
-919,211,307
-919,211,307
-906,209,311
-898,223,311
-898,223,311
-890,223,311
-890,218,305
-883,207,305
-883,207,296
-891,207,296
-891,205,285
-881,207,280
-881,207,280
-880,227,280
-880,227,277
-878,226,268
-878,226,268
-899,229,268
-899,229,261
-905,236,269
-905,236,269
-918,237,269
-918,237,269
-906,233,267
-896,233,267
-896,224,262
-896,224,262
-885,226,260
-883,226,260
-883,224,256
-883,224,256
-889,219,255
-889,219,255
-893,219,255
-893,219,256
-892,219,255
-892,219,255
-899,221,255
-899,221,264
-898,226,269
-898,226,269
-900,225,268
-900,225,268
-894,230,278
-893,230,278
-893,229,276
-893,229,276
-890,220,276
-899,209,276
-899,209,278
-909,209,278
-909,222,273
-921,229,273
-921,229,264
-924,229,264
-924,234,261
-912,238,261
-912,238,261
-906,239,261
-906,239,251
-898,239,251
-898,247,250
-898,247,250
-901,234,246
-912,234,246
-912,239,241
-912,239,241
-901,231,237
-892,239,237
-892,239,241
-879,234,239
-882,250,236
-908,246,240
-908,249,240
-908,249,240
-916,245,241
-915,245,241
-915,241,238
-921,241,238
-921,245,234
-923,252,234
-923,252,237
-918,252,237
-918,256,236
-918,256,236
-918,262,234
-918,262,234
-915,265,234
-898,228,262
