x,y,z
-898,251,262
-899,250,262
-899,250,262
-899,250,262
-899,250,262
-901,250,262
-901,248,259
-901,248,259
-907,249,259
-907,249,264
-904,249,264
-904,250,262
-904,250,262
-902,251,269
-902,251,269
-901,244,269
-901,244,266
-901,244,266
-901,245,265
-896,248,265
-896,248,268
-898,244,268
-898,244,266
-898,242,267
-898,242,267
-900,239,267
-900,239,264
-901,239,264
-901,245,262
-901,245,262
-901,248,260
-904,250,260
-904,250,258
-901,250,258
-901,245,253
-898,242,253
-898,242,246
-897,242,246
-897,251,249
-893,244,245
-893,244,245
-900,244,245
-900,244,244
-898,243,243
-898,243,243
-897,248,243
-897,248,245
-898,244,247
-898,244,247
-895,246,251
-895,246,251
-899,246,249
-896,246,249
-896,271,274
-896,271,274
-877,319,274
-877,319,284
-869,319,284
-869,358,292
-864,405,301
-864,405,301
-831,446,301
-831,446,342
-772,464,365
-772,464,365
-778,455,365
-778,455,370
-789,464,392
-789,464,392
-834,511,405
-834,511,405
-884,600,450
-910,600,450
-910,664,473
-910,664,473
-939,710,486
-944,710,486
-944,709,491
-936,709,491
-936,668,476
-884,634,476
-884,634,505
-823,634,505
-823,606,501
-704,503,437
-713,503,437
-713,480,457
-708,524,463
-652,524,463
-652,511,446
-652,511,446
-625,545,479
-595,600,479
-595,600,515
-536,600,515
-536,623,544
-435,624,544
-435,624,508
-344,624,508
-344,550,460
-264,576,488
-264,576,488
-215,715,488
-196,715,468
-196,538,362
-196,538,362
-250,491,362
-281,491,250
-281,577,247
-281,577,247
-443,737,186
-533,859,186
-533,859,70
-637,859,70
-637,801,21
-637,801,21
-656,773,21
-656,773,-48
-629,773,-48
-629,668,-81
-842,-839,175
-842,-839,175
-2250,73,175
-687,73,-247
-687,461,648
-687,461,648
-1988,2653,1999
-2277,2653,1999
-2277,1876,523
-1919,1876,523
-1919,1116,1463
-1391,1614,1463
-1391,1614,1428
-713,1614,1428
-713,1341,1068
915,-151,461
915,-151,461
2522,-2273,461
2522,-2273,-751
1876,-280,-1489
1876,-280,-1489
806,155,-1489
806,155,-1617
195,155,-1617
195,-1163,-2981
195,-1163,-2981
-1656,1750,-100
-3779,3526,-100
-3779,3526,3136
-2488,3526,3136
-2488,2541,2844
292,-764,2844
292,-764,157
2041,-764,157
2041,-1234,-1236
1012,623,465
1012,623,465
137,1733,465
137,1733,1507
-826,1021,954
-826,1021,954
-325,431,954
-325,431,202
133,1153,597
133,1153,597
-114,955,775
-114,955,775
-24,543,512
-165,543,512
-165,638,468
-165,638,468
-220,925,569
-140,925,569
-140,835,690
-118,835,690
-118,700,488
-118,700,488
-148,687,488
-148,687,445
-62,691,377
-62,691,377
145,835,506
145,835,506
69,749,471
45,749,471
45,881,436
45,881,436
-30,916,463
-121,916,463
-121,663,640
-121,663,640
-212,600,589
-261,99,589
-261,99,127
-229,99,127
-229,49,-195
-540,304,-195
-540,304,-109
-571,304,-109
-571,466,-250
-570,492,-309
-570,492,-309
-581,741,-309
-937,741,-333
-937,746,-108
-937,746,-108
-1213,721,-108
-1213,721,271
-1046,721,271
-1046,814,350
-1046,814,350
-825,750,403
-879,719,403
-879,719,503
-899,719,503
-899,659,359
-926,615,359
-926,615,75
-1003,615,75
-1003,656,236
-1102,695,590
-1102,695,590
-1138,468,590
-1159,468,749
-1159,311,626
-1159,311,626
-1183,328,626
-1192,328,615
-1192,379,620
-1192,379,620
-1078,375,485
-1055,413,485
-1055,413,302
-1099,413,302
-1099,364,265
-1099,364,265
-1023,331,265
-1023,331,294
-967,331,294
-967,319,256
-883,316,250
-883,316,250
-847,307,250
-860,307,275
-860,317,259
-860,317,259
-893,297,259
-820,297,246
-820,327,286
-820,327,286
-848,248,310
-844,248,310
-844,248,309
-800,248,309
-800,214,326
-792,238,326
-792,238,317
-825,243,317
-825,243,326
-821,243,343
-821,243,343
-842,237,343
-842,237,342
-829,191,329
-829,191,329
-859,219,354
-859,219,354
-891,234,354
-891,234,362
-910,234,362
-910,251,362
-926,230,362
-926,230,352
-880,230,352
-880,208,353
-878,210,336
-878,210,336
-870,209,336
-870,209,334
-881,202,319
-881,202,319
-874,190,319
-874,190,307
-914,171,285
-914,171,285
-918,175,275
-918,175,275
-916,197,248
-868,197,248
-868,225,245
-868,225,245
-880,238,256
-885,238,256
-885,239,266
-885,239,266
-892,224,243
-880,233,243
-880,233,250
-880,233,250
-880,227,273
-880,227,273
-899,218,273
-899,218,276
-885,245,278
-885,245,278
-901,264,273
-901,264,273
-900,266,264
-903,266,264
-903,286,278
-903,286,278
-915,281,257
-906,284,257
-906,284,249
-906,284,249
-906,296,246
-897,291,246
-897,291,243
-884,291,243
-884,296,235
-874,291,238
-874,291,238
-872,294,238
-875,294,228
-875,292,235
-875,292,235
-882,308,235
-880,308,224
-880,308,231
-880,308,231
-892,333,238
-892,333,238
-885,327,238
-885,327,226
-881,327,226
-881,337,226
-877,341,226
-877,341,228
-857,341,228
-857,331,229
-864,334,226
-864,334,226
-863,314,226
-868,314,228
-868,324,219
-868,324,219
-880,338,219
-902,338,233
-902,326,240
-902,326,240
-902,328,245
-908,319,245
-886,311,252
-886,311,240
-872,317,240
-860,317,250
-860,307,243
-860,307,243
-861,310,243
-856,310,242
-856,305,234
-856,305,234
-869,306,237
-879,309,237
-879,309,244
-910,309,244
-910,307,238
-948,313,238
-948,313,242
-977,313,242
-977,299,243
-961,299,232
-961,299,232
-907,308,232
-907,308,244
-879,316,241
-879,316,241
-846,312,241
-846,312,239
-834,328,240
-834,328,240
-822,308,234
-822,308,234
-849,325,244
-867,325,244
-867,309,226
-867,309,226
-861,299,226
-861,299,214
-861,299,214
-861,305,217
-853,311,205
-853,311,205
-870,323,205
-874,322,203
-863,347,240
-874,320,240
-893,320,240
-893,298,246
-893,298,246
-901,298,248
-909,283,248
-909,283,253
-912,283,253
-912,273,249
-912,272,249
-912,272,244
-902,272,244
-902,288,241
