x,y,z
-898,268,101
-898,268,106
-912,253,106
-912,253,100
-909,253,100
-909,257,102
-909,257,102
-915,269,102
-915,269,98
-900,269,98
-900,266,87
-900,266,87
-896,283,77
-896,283,77
-883,274,77
-883,274,84
-875,274,84
-875,283,70
-875,283,70
-898,303,70
-898,303,113
-916,303,113
-916,295,111
-949,294,160
-949,294,160
-991,293,160
-991,293,281
-1041,358,256
-1041,358,256
-1003,462,256
-1003,462,303
-1017,643,275
-1017,643,275
-999,652,222
-999,652,222
-957,637,169
-921,637,169
-921,592,121
-921,592,121
-921,540,49
-896,435,49
-896,435,8
-896,435,8
-896,328,-20
-860,277,-20
-860,277,-42
-811,277,-42
-811,258,-23
-811,258,-23
-799,273,-25
-799,273,-25
-736,307,2
-738,307,2
-738,321,9
-738,321,9
-732,304,8
-756,304,8
-756,404,41
-756,404,41
-790,403,87
-772,372,87
-772,372,107
-779,372,107
-779,390,206
-791,428,206
-791,428,245
-814,428,245
-814,450,240
-829,477,237
-829,477,237
-837,531,237
-825,531,239
-825,626,268
-825,626,268
-769,904,268
-724,904,388
-724,940,470
-724,940,470
-687,904,446
-687,904,446
-665,982,446
-665,982,453
-654,982,453
-654,1159,312
-624,1208,312
-624,1208,198
-637,1136,198
-637,1136,185
-651,1120,48
-651,1120,48
-605,1002,48
-635,1002,-1
-635,917,18
-635,917,18
-570,945,-84
-498,869,-84
-498,869,-139
-451,869,-139
-451,584,-30
-446,421,-30
-446,421,8
-447,421,8
-447,313,104
-416,434,93
-416,434,93
-438,557,93
-438,557,158
-563,329,244
-563,329,244
-529,721,244
-529,721,79
-424,721,79
-424,919,181
-424,919,181
-355,894,1049
-2862,1072,1049
-2862,1072,-471
348,1072,-471
348,586,-112
-523,697,-112
-523,697,309
-289,697,309
-289,2528,782
-254,1996,658
-254,1996,658
-556,781,658
-556,781,263
-593,1408,409
-593,1408,409
-443,1690,791
-443,1690,791
-276,1904,797
30,1904,797
30,1231,297
30,1231,297
465,-73,219
603,-73,219
603,-360,170
603,-360,170
510,91,-136
273,-75,-136
273,-75,-158
-6,-75,-158
-6,-148,-256
-6,-148,-256
-78,37,-256
-78,37,-358
-135,512,136
-135,512,136
-404,901,697
-404,901,697
-1120,1015,845
-1200,1015,845
-1200,1534,1389
-1200,1534,1389
-634,865,1399
-5,865,1399
-5,159,597
-5,159,597
699,544,50
548,1087,50
548,1087,88
362,1087,88
362,920,169
-93,891,169
-93,891,328
-148,891,328
-148,1065,344
-366,1094,418
-366,1094,418
-505,1092,418
-505,1092,535
-496,1092,535
-496,988,572
-496,988,572
-522,916,508
-304,916,508
-304,729,482
-274,729,482
-274,677,436
-161,687,436
-161,687,442
-109,687,442
-109,677,259
-41,803,259
-41,803,269
-132,796,269
-102,796,301
-102,915,318
-102,915,318
-73,959,318
-143,959,321
-143,903,315
-143,903,315
-125,899,348
-123,923,348
-123,923,329
-116,923,329
-116,828,294
-69,928,294
-69,928,356
-45,928,356
-45,932,357
-45,932,357
-57,985,368
-57,985,368
-72,938,368
-36,938,334
-36,849,334
-36,849,334
-45,903,334
-17,903,307
-17,1064,350
-17,1064,350
84,961,348
-53,808,348
-53,808,415
-235,808,415
-235,813,402
-99,1107,402
-99,1107,482
-249,1573,482
-249,1573,917
-194,249,407
-194,249,407
58,131,407
58,131,586
-109,169,673
-109,169,673
-7,191,669
-7,191,669
50,187,571
-31,187,571
-31,255,377
-31,255,377
-38,406,377
-38,406,272
-55,406,272
-55,456,258
-181,394,149
-181,394,149
-154,334,149
-154,334,107
-232,284,141
-232,284,141
-349,294,141
-349,294,200
-543,500,85
-543,500,85
-671,499,10
-671,499,10
-851,496,170
-1155,496,170
-1155,745,348
-1155,745,348
-1388,1007,48
-1222,1007,48
-1222,1016,-128
-1222,1016,-128
-1218,906,-128
-1299,795,-128
-1299,795,215
-1153,795,215
-1153,961,252
-1153,961,252
-1171,819,252
-1171,819,181
-1207,543,41
-1207,543,41
-1015,580,-66
-1015,580,-66
-903,566,-76
-942,566,-76
-942,484,-112
-942,484,-112
-1118,560,-66
-992,560,-66
-992,646,26
-899,646,26
-899,650,57
-882,526,57
-882,526,51
-839,526,51
-839,470,49
-809,432,83
-809,432,83
-845,405,83
-863,405,85
-863,313,2
-863,313,2
-868,290,2
-920,290,-64
-920,295,-102
-920,295,-102
-965,298,-109
-965,298,-109
-986,261,-109
-986,261,-87
-1030,261,-87
-1030,208,-53
-984,231,-53
-984,231,-10
-855,231,-10
-855,296,32
-816,303,61
-816,303,61
-799,319,61
-846,319,91
-846,259,171
-846,259,171
-900,260,171
-965,260,186
-965,252,81
-965,252,81
-1028,319,-12
-980,389,-12
-964,370,-54
-964,370,-54
-930,325,-54
-927,312,11
-927,312,11
-938,307,11
-938,307,48
-952,307,48
-952,296,57
-952,296,57
-949,282,65
-917,272,65
-917,272,65
-923,272,65
-923,230,55
-918,201,55
-918,201,36
-896,201,36
-896,185,54
-870,175,64
-870,175,64
-885,187,64
-885,187,52
-870,230,59
-870,230,59
-886,281,59
-886,281,67
-892,289,55
-892,289,55
-922,287,51
-922,287,51
-937,274,45
-947,274,45
-947,275,45
-947,275,45
-956,273,54
-956,273,54
-962,273,54
-962,268,64
-950,247,68
-950,247,68
-931,231,68
-931,231,77
-916,217,81
-916,217,81
-917,201,89
-917,201,89
-916,180,82
-907,180,82
-907,181,78
-907,181,78
-909,203,71
-905,203,71
-905,229,64
-905,229,64
-904,249,65
-918,266,65
-918,266,74
-918,266,74
-918,261,80
-923,261,80
-923,261,81
-933,261,81
-933,254,94
-930,248,103
-930,248,103
-924,241,103
-924,241,101
-916,241,101
-916,238,103
-916,238,103
-905,244,102
-910,244,102
-910,245,97
-910,245,97
-920,248,87
-925,256,87
-925,256,80
-946,256,80
-951,277,76
-920,265,79
-920,261,87
-920,261,87
-917,249,95
-906,239,95
-906,239,101
-899,239,101
-899,230,104
-914,214,104
-914,214,105
-915,214,105
-915,209,110
-915,209,110
-928,216,108
-928,216,108
-931,222,108
-959,254,68
