x,y,z
-824,-174,-404
-841,-169,-404
-841,-169,-405
-831,-169,-405
-831,-181,-422
-831,-181,-422
-832,-193,-421
-832,-193,-421
-822,-188,-421
-822,-188,-419
-825,-188,-419
-825,-195,-414
-825,-195,-414
-819,-233,-414
-819,-233,-402
-807,-233,-402
-807,-235,-400
-807,-235,-400
-819,-208,-418
-819,-208,-418
-826,-188,-418
-826,-188,-421
-881,-188,-421
-881,-171,-406
-895,-138,-406
-895,-138,-437
-903,-138,-437
-903,-139,-500
-1057,81,-690
-1057,81,-690
-958,173,-690
-1053,173,-753
-1053,240,-633
-1053,240,-633
-1052,241,-572
-1011,241,-572
-1011,199,-515
-1016,199,-515
-1016,116,-508
-993,-68,-508
-993,-68,-475
-930,-68,-475
-930,-180,-437
-809,-314,-396
-809,-314,-396
-765,-411,-396
-765,-411,-376
-724,-411,-376
-724,-360,-382
-724,-360,-382
-665,-376,-382
-674,-376,-380
-674,-334,-357
-674,-334,-357
-689,-271,-362
-740,-228,-362
-740,-228,-383
-761,-228,-383
-761,-121,-431
-757,-85,-431
-757,-85,-455
-736,-85,-455
-736,-83,-487
-775,-38,-473
-775,-38,-473
-827,7,-473
-827,7,-467
-858,91,-509
-858,91,-509
-882,118,-509
-882,118,-513
-905,135,-589
-905,135,-589
-868,340,-753
-868,340,-753
-885,446,-745
-882,446,-745
-882,419,-823
-882,419,-823
-844,572,-823
-844,572,-1009
-849,572,-1009
-849,653,-1155
-919,597,-1037
-919,597,-1037
-972,571,-1037
-972,571,-990
-970,444,-953
-970,444,-953
-960,284,-741
-960,284,-741
-975,269,-709
-780,269,-709
-780,205,-799
-780,205,-799
-740,82,-703
-693,82,-703
-693,47,-537
-693,47,-537
-565,-4,-422
-527,-96,-422
-527,-96,-208
-532,-96,-208
-532,102,-73
-575,318,-73
-575,318,-15
-650,318,-15
-650,354,-314
-573,466,-608
-573,466,-608
-652,374,-608
-652,374,-491
-682,374,-491
-682,39,-772
-682,39,-772
-661,2456,2270
-707,2456,2270
-707,319,-610
-707,319,-610
-825,240,-162
-869,2537,-162
-869,2537,-2103
-1083,2537,-2103
-1083,663,-1976
-707,19,-1976
-707,19,-1079
-668,394,-1079
-668,394,-1595
-912,443,-1622
-912,443,-1622
-1133,437,-1622
-958,437,-1384
-958,698,-1102
-958,698,-1102
-1208,-111,-500
765,-93,-500
765,-93,0
285,-93,0
285,-101,389
-193,230,389
-193,230,653
-152,230,653
-152,-50,628
-152,-50,628
-83,-229,329
-83,-229,329
-203,-197,329
-272,-197,-377
-272,91,-1380
-272,91,-1380
-707,126,-1380
-1477,126,-1895
-1477,865,-1291
-1477,865,-1291
-1847,1465,-623
-912,1083,-623
-912,1083,-234
-3,1083,-234
-3,433,-67
-118,338,-67
-118,338,-96
-425,338,-96
-425,477,-376
-426,332,-716
-426,332,-716
-581,335,-716
-581,335,-731
-772,444,-779
-772,444,-779
-850,446,-779
-850,446,-882
-832,415,-882
-832,415,-996
-832,415,-996
-737,374,-946
-646,367,-946
-646,367,-765
-519,367,-765
-519,291,-639
-537,342,-639
-537,342,-562
-490,382,-562
-490,382,-572
-462,443,-584
-462,443,-584
-479,345,-584
-479,345,-617
-493,373,-657
-493,373,-657
-538,394,-691
-538,394,-691
-595,413,-682
-581,413,-682
-581,399,-661
-581,399,-661
-556,396,-701
-558,396,-701
-558,389,-702
-558,389,-702
-488,331,-734
-490,421,-734
-490,421,-745
-549,421,-745
-549,507,-735
-549,507,-735
-558,512,-735
-558,512,-708
-530,464,-774
-530,464,-774
-472,363,-663
-472,363,-663
-467,508,-804
-481,508,-804
-481,508,-639
-481,508,-639
-339,493,-694
-499,493,-694
-499,409,-517
-598,409,-517
-598,928,-690
-1004,604,-690
-1004,604,-612
-910,604,-612
-910,671,-659
-501,549,-828
-501,549,-828
-348,302,-828
-330,302,-365
-330,19,-74
-330,19,-74
-194,-182,-74
-105,-182,-36
-105,-117,-200
-105,-117,-200
-119,114,-323
-119,114,-323
-224,202,-323
-224,202,-363
-353,202,-363
-353,142,-281
-362,-52,-281
-362,-52,-258
-342,-52,-258
-342,-139,-218
-454,-309,-198
-454,-309,-198
-693,-532,-198
-964,-532,-296
-964,-445,-559
-964,-445,-559
-1060,-220,-559
-1239,-220,-799
-1239,-246,-897
-1239,-246,-897
-1640,-10,-899
-1648,386,-899
-1648,386,-1002
-1475,386,-1002
-1475,326,-1102
-1282,20,-1102
-1282,20,-963
-1227,20,-963
-1227,-198,-835
-1227,-198,-835
-1267,-225,-762
-1267,-225,-762
-1234,-178,-762
-1054,-178,-823
-1054,-78,-880
-1054,-78,-880
-880,-35,-910
-797,-35,-910
-797,-62,-842
-797,-62,-842
-938,-153,-665
-1003,-236,-665
-1003,-236,-473
-1044,-236,-473
