x,y,z
-1902,494,108
-1902,494,108
-1882,516,86
-1882,516,86
-1884,536,86
-1884,536,42
-1887,536,42
-1887,573,25
-1887,573,25
-1923,564,4
-1915,542,4
-1893,516,61
-1924,499,90
-1938,519,70
-1938,519,70
-1917,518,85
-1917,481,80
-1917,481,80
-1943,530,47
-1927,568,47
-1927,568,57
-1918,568,57
-1918,575,54
-1932,577,56
-1932,577,56
-1923,583,56
-1907,595,64
-1907,595,64
-1892,557,60
-1879,541,50
-1904,541,50
-1904,531,47
-1904,531,47
-1932,507,66
-1932,481,66
-1932,481,67
-1924,481,67
-1897,457,103
-1910,457,103
-1910,458,97
-1910,458,97
-1926,495,58
-1915,495,58
-1915,537,65
-1903,537,65
-1903,609,33
-2009,785,33
-2009,785,-81
-2106,785,-81
-2106,1025,41
-2144,1299,356
-2144,1299,356
-1849,1564,356
-1893,1564,-13
-1893,1604,-19
-1893,1604,-19
-1749,1444,10
-1749,1444,-2
-1696,1444,-2
-1696,1456,-52
-1594,1463,-139
-1594,1463,-139
-1549,1536,-139
-1549,1536,-168
-1420,1536,-168
-1167,1412,-90
-1167,1412,-90
-1107,1423,-90
-1039,1357,-108
-1039,1357,-108
-920,1445,-109
-920,1445,-109
-777,1448,-66
-729,1448,-66
-729,1377,14
-755,1335,-29
-740,1732,-242
-740,1732,-242
-722,1591,-242
-521,1591,-293
-521,1560,-230
-521,1560,-230
-605,1701,32
-605,1701,32
-586,1580,32
-586,1580,136
-529,1580,136
-529,1548,-272
-3922,1654,-272
-3922,1654,626
-814,971,626
-814,971,-882
-568,3361,-230
-568,3361,-230
-3158,3923,-230
-3243,3923,-951
-3243,3923,-32
-3243,3923,-32
-2356,3185,1076
-1062,761,1076
-1062,761,1412
-117,761,1412
-117,1492,255
-225,417,-641
-225,417,-641
-205,-1939,-641
-205,-1939,-490
-169,-1764,-547
-169,-1764,-547
3,-1206,-788
3,-1206,-788
277,-639,-456
1019,-639,-456
1019,-1,514
1019,-1,514
1331,1607,301
1331,1607,301
522,3923,301
522,3923,-280
-458,3923,-564
-458,3923,-564
-1812,3923,-564
-1812,3923,-294
-1888,3028,87
-748,3028,87
-748,1661,84
-748,1661,84
51,673,256
-8,673,256
-8,497,29
-81,497,29
-81,1038,-480
-72,1400,-480
-72,1400,-497
-9,1400,-497
-9,1528,-219
9,1727,-163
9,1727,-163
-107,1928,-163
-210,1928,40
-210,2041,155
-210,2041,155
-289,2067,89
-289,2067,89
-216,2067,89
-216,2067,6
-196,2067,6
-196,1901,-88
-912,1600,-88
-912,1600,-259
-57,1978,-259
-221,1978,-231
-221,2098,131
-221,2098,131
-514,1820,131
-611,1597,243
-611,1597,131
-702,1597,131
-627,1142,191
-627,1142,114
-693,1142,114
-795,860,288
-795,860,288
-790,841,288
-790,841,142
-711,884,84
-711,884,84
-834,1030,117
-834,1030,117
-985,1109,169
-1162,1109,169
-1162,1250,72
-1162,1250,72
-1403,1490,-106
-1403,1490,-106
-1575,1552,-106
-1575,1552,-198
-1783,1424,-170
-1783,1424,-170
-1882,1312,-179
-1882,1312,-179
-2039,1277,-181
-2300,1277,-181
-2300,1255,-54
-2300,1255,-54
-2582,1152,-12
-2611,1030,-12
-2611,1030,-43
-2627,1030,-43
-2627,1091,-109
-2492,1100,-109
-2492,1100,-87
-2345,1115,-87
-2233,1115,-41
-2233,1039,41
-2233,1039,41
-2171,878,41
-2111,878,106
-2111,831,75
-2111,831,75
-2052,626,50
-1955,855,50
-1955,855,27
-1941,855,27
-1941,885,17
-1941,885,17
-1899,825,-15
-1899,825,-15
-1893,750,-15
-1971,750,-13
-1971,570,-1
-1971,570,-1
-1920,472,-72
-1878,543,-72
-1878,543,-90
-1890,543,-90
-1890,436,-39
-1926,304,-11
-1926,304,-11
-1980,363,-11
-1980,363,-64
-1915,293,30
-1915,293,30
-1851,257,30
-1851,257,-9
-1901,203,129
-1986,203,129
-1986,11,323
-1986,11,323
-2049,85,308
-2050,85,308
-2050,271,280
-2054,271,280
-2054,391,172
-2054,391,172
-2032,732,172
-2032,732,93
-1896,449,-13
-1896,449,-13
-1998,505,-9
-1998,505,-9
-1976,517,2
-1891,517,2
-1891,375,36
-1891,375,36
-1947,367,50
-1920,348,50
-1920,348,17
-1951,348,17
-1951,436,11
-1954,422,48
-1954,422,48
-1952,419,48
-1973,419,84
-1973,331,100
-1973,331,100
-1985,370,100
-1979,326,168
-1921,473,85
-1990,494,114
-1990,477,106
-1990,477,106
-1963,447,106
-1919,472,50
-1919,472,37
-1905,472,37
-1905,531,4
-1912,558,4
-1912,558,-30
-1871,558,-30
-1871,534,52
-1939,458,65
-1939,458,65
-1920,454,65
-1920,454,32
-1916,577,31
-1916,577,31
-1939,559,47
-1939,559,47
-1941,531,120
-1941,531,120
-1941,465,88
-1941,465,88
-1938,463,69
-1918,476,69
-1918,476,65
-1910,476,65
-1910,455,82
-1922,449,75
-1922,449,75
-1936,461,75
-1936,461,44
-1861,461,44
-1861,548,66
-1861,548,66
-1883,522,55
-1870,531,55
-1870,531,68
-1863,531,68
-1863,507,76
-1870,518,76
-1870,518,58
-1870,563,58
-1870,563,46
-1863,558,39
-1863,558,39
-1887,539,39
-1898,539,60
-1898,525,51
-1898,525,51
-1911,534,28
-1929,565,28
-1929,565,34
-1931,565,34
-1931,555,60
-1939,517,58
-1939,517,58
-1941,507,58
-1941,507,55
-1935,569,54
-1935,569,54
-1904,601,71
-1904,601,71
-1902,554,71
-1903,523,112
-1903,523,112
-1925,567,112
-1926,595,94
-1926,595,94
-1948,581,92
-1948,581,92
-1931,484,67
-1934,484,67
-1934,563,79
-1934,563,79
-1904,555,97
-1932,555,97
-1932,464,86
-1959,464,86
-1959,457,59
-1939,500,59
-1939,500,52
-1859,536,12
-1863,502,31
-1904,538,2
-1932,536,2
-1932,536,30
-1949,536,30
-1949,554,36
-1928,536,45
-1928,536,45
-1886,543,45
-1893,543,57
-1893,561,59
-1893,561,59
-1881,528,73
-1873,538,73
-1873,538,69
-1906,538,69
-1906,551,76
