x,y,z
-974,129,-162
-981,114,-162
-981,114,-164
-980,114,-164
-980,123,-144
-980,123,-144
-965,135,-162
-965,135,-162
-951,102,-162
-951,102,-148
-924,102,-148
-924,159,-121
-924,159,-121
-925,173,-117
-925,173,-117
-924,233,-117
-924,233,-162
-960,233,-162
-960,305,-210
-960,305,-210
-943,418,-210
-943,418,-216
-952,547,-216
-898,547,-229
-898,550,-200
-898,550,-200
-814,768,-200
-884,768,-429
-884,804,-457
-884,804,-457
-791,721,-429
-784,700,-429
-784,700,-558
-777,700,-558
-777,627,-543
-777,627,-543
-791,661,-571
-791,661,-571
-795,608,-571
-772,608,-659
-772,522,-569
-772,522,-569
-841,564,-503
-800,622,-503
-800,622,-574
-809,622,-574
-809,557,-488
-826,610,-449
-826,610,-449
-883,627,-449
-883,627,-437
-811,540,-407
-811,540,-407
-814,467,-407
-814,467,-246
-825,495,-236
-697,495,-236
-697,479,-238
-697,479,-238
-673,461,-105
-647,461,-105
-647,642,-37
-772,642,-37
-772,1385,-108
-149,868,-461
-565,868,-461
-565,650,-452
-565,650,-452
-924,-286,224
159,-286,224
159,-157,454
159,-157,454
-1041,1767,-417
-464,2100,-417
-464,2100,-639
-359,2100,-639
-359,1375,-581
-250,1305,-195
-250,1305,-195
-205,774,-195
-125,774,-121
-125,325,22
-125,325,22
-60,15,-48
-101,-3,-48
-101,-3,-34
-151,-3,-34
-151,-99,-68
-140,-247,-68
-140,-247,-112
-95,-309,-112
-95,-309,-86
-80,-241,75
-80,-241,75
-20,-77,75
-20,-77,-41
34,23,-41
34,23,-3
170,23,-3
170,22,63
-91,1550,63
-91,1550,-317
-346,1550,-317
-346,2493,-792
-396,2215,-489
-396,2215,-489
-419,2051,-489
-419,2051,-276
-373,1664,-397
-373,1664,-397
-188,1125,0
-188,1125,0
-177,1005,107
-137,1005,107
-137,885,-220
-137,885,-220
-32,976,-510
-58,1094,-510
-58,1094,-204
-102,1094,-204
-102,951,-114
-119,1010,41
-119,1010,41
-85,624,41
-85,624,-156
-155,624,-156
-155,352,-179
-155,352,-179
-342,850,7
-498,476,7
-498,476,-101
-556,476,-101
-556,446,-62
-608,703,-62
-608,703,-348
-845,703,-348
-845,96,-301
-418,-5,-159
-418,-5,-159
-439,2,-159
-641,2,-56
-641,-137,-179
-641,-137,-179
-502,75,-248
-714,189,-248
-714,189,-338
-768,189,-338
-768,433,-341
-816,453,-225
-816,453,-225
-813,419,-225
-813,419,-139
-911,505,-262
-911,505,-262
-1054,444,-171
-1054,444,-171
-1201,709,-171
-1201,709,-442
-1164,709,-442
-1164,1162,-769
-1196,641,-769
-1196,641,-737
-1124,348,-737
-1124,348,-1093
-1164,803,-1194
-1164,803,-1194
-1235,1136,-1194
-1235,1136,-1334
-1042,1237,-1410
-1042,1237,-1410
-561,757,-1231
-561,757,-1231
-623,979,-1062
-790,979,-1062
-790,691,-650
-790,691,-650
-826,765,-479
-807,563,-479
-807,563,-453
-716,563,-453
-716,508,-476
-704,489,-376
-704,489,-376
-944,522,-376
-925,522,-189
-925,329,-271
-925,329,-271
-920,256,-401
-920,256,-401
-853,21,-401
-853,21,-379
-883,21,-379
-883,136,-576
-917,100,-576
-917,100,-536
-821,2,-536
-862,2,-495
-862,-27,-391
-862,-27,-391
-680,232,-391
-793,232,-455
-793,10,-319
-949,10,-319
-949,104,-352
-997,78,-352
-997,78,-146
-1022,78,-146
-1022,180,-220
-1005,341,-287
-1005,341,-287
-996,263,-287
-996,263,-333
-906,124,-369
-906,124,-369
-906,176,-420
-906,176,-420
-778,154,-420
-778,154,-421
-733,154,-421
-733,136,-347
-832,101,-302
-832,101,-302
-766,141,-302
-766,141,-294
-753,48,-295
-753,48,-295
-819,65,-322
-819,65,-322
-825,-102,-350
-737,-102,-350
-737,0,-513
-737,0,-513
-638,102,-452
-957,46,-452
-957,46,-428
-994,46,-428
-994,-1,-502
-1001,142,-502
-1001,142,-613
-965,273,-600
-965,310,-558
-965,310,-558
-940,262,-558
-792,262,-456
-809,125,-466
-809,125,-479
-776,125,-479
-780,72,-474
-780,50,-444
-780,50,-444
-773,-22,-444
-825,-22,-471
-825,11,-525
-825,11,-525
-816,49,-519
-800,63,-519
-800,63,-558
-843,63,-558
-843,42,-600
-827,99,-583
-827,99,-583
-849,93,-583
-849,93,-568
-867,54,-546
-867,54,-546
