x,y,z
-884,210,-330
-884,210,-377
-884,210,-377
-884,217,-398
-853,217,-398
-853,242,-339
-853,242,-339
-919,257,-339
-919,257,-261
-866,257,-261
-866,208,-302
-866,208,-302
-876,225,-285
-876,225,-285
-844,288,-285
-844,288,-338
-865,288,-338
-865,336,-392
-865,336,-392
-819,459,-529
-819,459,-529
-720,622,-529
-720,622,-626
-699,555,-758
-699,555,-758
-599,678,-752
-599,678,-752
-784,869,-608
-783,869,-608
-783,805,-844
-783,805,-844
-710,787,-832
-765,946,-832
-765,946,-587
-781,946,-587
-781,920,-531
-781,920,-531
-859,777,-531
-859,777,-490
-956,649,-409
-946,649,-409
-946,535,-398
-946,535,-398
-954,586,-251
-1084,586,-251
-1084,729,-86
-909,729,-86
-909,722,-14
-948,1043,-14
-948,1043,62
-879,1043,62
-879,601,-21
-932,236,142
-932,236,142
-785,653,142
-774,653,70
-774,754,259
-774,754,259
-574,298,408
-722,403,408
-722,403,220
-580,403,220
-580,1245,-260
-619,1709,-274
-700,-61,-449
-700,141,-452
-700,141,-452
-1463,-475,722
276,1665,722
276,1665,576
52,1665,576
52,1287,-1298
-515,1670,-1298
-515,1670,-915
-506,373,-915
-506,373,-1610
-421,1238,-1264
-421,1238,-1264
-311,792,-1264
-311,792,-675
-279,607,-187
-81,607,-187
-81,119,16
-81,119,16
-165,-56,49
-145,-56,49
-145,-79,151
-77,-79,151
-77,-137,164
-16,-217,164
-16,-217,101
-10,-217,101
-10,-376,69
82,-43,272
82,-43,272
-55,62,272
-55,62,136
4,62,136
4,-205,-422
4,-205,-422
-119,546,-794
-500,1807,-794
-500,1807,-1325
-598,1807,-1325
-598,1856,-1849
-438,1367,-2144
-438,1367,-2144
-366,1413,-2144
-289,1413,-1408
-289,1321,-739
-289,1321,-739
-190,648,-786
-109,648,-786
-109,535,-718
-156,535,-718
-156,821,-835
-126,817,-835
-126,817,-831
-160,817,-831
-160,470,-888
-134,457,-622
-134,457,-622
-181,292,-622
-181,292,-393
-80,292,-393
-80,809,-189
-80,809,-189
-413,573,-809
-420,398,-809
-420,398,-15
-842,398,-15
-842,162,-52
22,512,214
22,512,214
-615,411,214
-615,411,63
-730,-164,-453
-730,-164,-453
-312,-106,-818
-312,-106,-818
-327,-72,-739
-709,-72,-739
