x,y,z
-898,-192,-265
-898,-182,-264
-898,-182,-264
-903,-174,-271
-903,-174,-271
-903,-174,-271
-903,-182,-272
-901,-182,-272
-901,-187,-272
-901,-187,-272
-910,-188,-272
-910,-188,-283
-912,-188,-283
-912,-204,-276
-912,-204,-276
-907,-199,-267
-907,-199,-267
-906,-185,-267
-906,-185,-261
-904,-185,-261
-904,-181,-258
-904,-181,-258
-894,-171,-258
-894,-171,-262
-894,-164,-273
-894,-164,-273
-907,-180,-277
-902,-191,-277
-902,-191,-276
-899,-191,-276
-899,-187,-274
-897,-180,-274
-897,-180,-262
-893,-180,-262
-893,-178,-263
-893,-178,-263
-891,-161,-266
-891,-161,-266
-896,-135,-266
-901,-135,-270
-901,-96,-273
-901,-96,-273
-901,-62,-273
-845,-62,-274
-845,-51,-277
-845,-51,-277
-931,-36,-302
-977,14,-302
-977,14,-292
-1057,14,-292
-1057,217,-282
-1175,308,-282
-1175,308,-297
-1129,308,-297
-1129,245,-394
-1026,134,-455
-1026,134,-455
-1004,168,-455
-1004,168,-503
-1026,182,-565
-1026,182,-565
-992,170,-565
-992,170,-668
-957,144,-767
-957,144,-767
-961,159,-732
-961,159,-732
-1026,143,-732
-1026,143,-561
-1049,143,-561
-1049,157,-515
-964,10,-515
-964,10,-612
-860,10,-612
-860,-109,-476
-824,-102,-507
-824,-102,-507
-831,-121,-507
-831,-121,-383
-812,34,-309
-812,34,-309
-770,7,-340
-770,7,-340
-701,-92,-378
-742,-92,-378
-742,-72,-253
-742,-72,-253
-775,73,-319
-771,73,-319
-771,135,-394
-771,135,-394
-768,34,-490
-809,-294,-490
-809,-294,-276
-1659,-294,-276
-1659,1464,113
-1353,-577,113
-1353,-577,-153
-638,-577,-153
-638,306,-872
-638,306,-872
-967,487,-890
-967,487,-890
-2010,3,-997
-1122,3,-997
-1122,720,-962
-1122,720,-962
-1539,667,-1126
-1527,667,-1126
-1527,300,-1315
-1527,300,-1315
-1316,376,-1195
-1209,310,-1195
-1209,310,-1011
-856,310,-1011
-856,250,-705
-433,711,-705
-433,711,68
434,711,68
434,52,-262
868,-642,412
868,-642,412
604,-682,412
54,-682,673
