x,y,z
-868,0,-383
-868,0,-383
-871,2,-377
-871,2,-377
-870,11,-377
-870,11,-383
-880,11,-383
-880,13,-384
-880,13,-384
-873,27,-401
-873,27,-401
-876,27,-401
-876,27,-405
-878,27,-405
-878,22,-403
-878,22,-403
-882,18,-389
-882,18,-389
-874,18,-389
-874,18,-392
-866,18,-392
-866,12,-390
-866,12,-390
-872,9,-401
-867,24,-401
-867,24,-402
-877,24,-402
-877,27,-392
-890,28,-392
-890,28,-383
-892,33,-383
-912,33,-402
-912,35,-427
-912,35,-427
-905,91,-427
-930,108,-392
-930,108,-357
-935,108,-357
-935,159,-386
-933,191,-386
-933,191,-366
-917,171,-366
-917,171,-397
-901,171,-397
-901,181,-362
-901,181,-362
-916,240,-362
-871,240,-398
-871,279,-530
-843,279,-530
-843,333,-707
-996,248,-707
-996,248,-685
-1004,248,-685
-1004,182,-615
-1001,333,-472
-1001,333,-472
-982,493,-472
-982,493,-428
-952,450,-547
-952,450,-547
-898,261,-691
-898,261,-691
-855,208,-749
-839,208,-749
-839,171,-703
-839,171,-703
-747,221,-741
-704,189,-741
-704,189,-849
-587,189,-849
-587,224,-834
-627,186,-695
-627,186,-695
-710,334,-695
-710,334,-635
-739,334,-635
-739,265,-590
-739,265,-590
-764,262,-455
-861,441,-455
-861,441,-306
-870,441,-306
-870,241,-550
-650,-43,-362
-650,208,-102
-650,208,-102
-644,779,98
-644,779,-29
-686,779,-29
-686,435,27
-688,445,6
-688,445,6
-575,527,6
-575,527,-107
-604,352,-84
-604,352,-84
-558,474,-425
-558,474,-425
-512,791,-425
-512,791,-630
-669,791,-630
-669,698,-970
-1073,1208,-225
-1073,1208,-225
-1139,760,-225
-1139,760,705
-1085,763,-1079
-1085,763,-1079
-221,912,-1168
-221,912,-1168
218,838,-2114
305,838,-2114
305,445,-1732
305,445,-1732
-475,663,-1255
-685,1080,-1255
-685,1080,-1057
-574,1080,-1057
-574,598,-943
-343,254,-943
-343,254,-693
-238,270,-693
-262,270,-311
-262,155,104
-262,155,104
-156,-110,104
-89,-110,405
-89,-363,432
-18,-363,432
-18,-331,410
-18,-331,410
39,-238,410
39,-238,286
-36,-238,286
-525,-190,45
-525,200,-293
-525,200,-293
-804,605,-293
-800,605,-1024
-800,1291,-1832
-800,1291,-1832
-436,1680,-2178
-550,1519,-2178
-550,1519,-2119
-803,1519,-2119
-803,1268,-1564
-739,989,-1094
-739,989,-1094
-586,788,-1094
-586,788,-869
-465,613,-605
-465,613,-605
-395,361,-386
-395,361,-386
-176,171,-193
-145,171,-193
-145,51,92
-145,51,92
-273,98,224
-280,-38,224
-280,-38,162
-181,-38,162
-181,-99,-8
-181,-99,-8
-81,-103,-299
-81,-103,-299
-83,254,-502
-491,254,-502
-491,901,-870
-491,901,-870
-683,1308,-1239
-383,1209,-1239
-383,1209,-1366
-359,1209,-1366
-359,917,-1144
-393,623,-937
-393,623,-937
-327,579,-937
-447,579,-773
-447,636,-675
-447,636,-675
-352,540,-685
-263,389,-685
-263,389,-713
-276,389,-713
-276,432,-651
-335,486,-651
-335,486,-609
-367,558,-609
-367,558,-639
-365,556,-646
-365,556,-646
-329,568,-643
-329,568,-643
-350,550,-643
-350,550,-588
-386,550,-588
-386,658,-552
-552,339,-552
-552,339,-499
-427,-222,-499
-427,-222,-287
-616,544,-705
-616,544,-705
-396,558,-705
-396,558,-647
-442,363,-267
-615,363,-267
-615,375,-281
-615,375,-281
-634,413,-273
-674,413,-273
-674,295,-207
-695,295,-207
-695,217,-243
-665,594,-243
-665,594,7
-882,594,7
-882,322,-369
-808,224,-204
-808,224,-204
-875,251,-204
-875,251,-321
-915,251,-321
-915,198,-472
-915,198,-472
-920,169,-489
-862,213,-489
-862,213,-586
-954,213,-586
-954,254,-631
-1054,133,-527
-1054,133,-527
-1132,85,-527
-1136,85,-416
-1136,194,-359
-1136,194,-359
-1164,271,-408
-1114,272,-408
-1114,272,-569
-965,272,-569
-965,170,-579
-998,67,-510
-998,67,-510
-1018,87,-510
-1018,87,-413
-1010,167,-466
-1010,167,-466
-908,136,-445
-908,136,-445
-932,91,-375
-995,91,-375
-995,29,-328
-995,29,-328
-989,-11,-339
-989,-11,-339
-920,9,-339
-920,9,-361
-933,7,-388
-933,7,-388
-926,43,-405
-926,43,-405
-918,135,-370
-927,135,-370
-927,221,-333
-927,221,-333
-966,106,-289
-985,94,-289
-985,94,-278
-977,94,-278
-977,57,-361
-906,38,-387
-906,38,-387
-901,-1,-387
-893,-1,-387
-893,11,-335
-893,11,-335
-900,-25,-316
-897,-34,-316
-897,-34,-339
-891,-70,-341
-891,-70,-345
-891,-85,-345
-898,-85,-354
-898,-101,-343
-898,-101,-343
-888,-82,-339
-891,-59,-339
-891,-59,-330
-894,-59,-330
-894,-56,-340
-886,-31,-340
-886,-31,-351
-874,-14,-351
-874,-14,-358
-890,-11,-367
-890,-11,-367
-890,-32,-367
-890,-32,-342
-894,-34,-338
-904,-34,-338
-904,-29,-343
-904,-29,-343
-900,-37,-358
-912,-25,-337
-905,-28,-345
-890,-28,-345
-890,-32,-342
-890,-32,-342
-887,-45,-342
-885,-27,-342
-885,-27,-340
-886,-27,-340
-886,-15,-336
-891,-19,-336
-891,-19,-339
-889,-28,-339
-897,-28,-337
-897,-43,-344
-897,-43,-344
-881,-30,-344
-864,-30,-361
-864,-12,-343
-901,-12,-343
-901,-21,-329
-887,-10,-329
-887,-10,-341
-893,-10,-341
-893,-16,-338
-889,-18,-351
-889,-18,-351
-900,-25,-351
-900,-25,-342
-906,-29,-351
-906,-29,-351
-885,-11,-351
-885,-11,-351
-891,-2,-351
-891,-2,-331
-901,-2,-331
-901,-21,-336
-899,-11,-338
-899,-11,-338
-881,-5,-338
-881,-5,-334
-900,-11,-340
-900,-11,-340
-887,-14,-358
-887,-14,-358
-878,-35,-370
-886,-35,-370
-886,-49,-373
-886,-49,-373
-887,-12,-340
-899,-20,-340
-899,-20,-347
-892,-20,-347
-892,-18,-335
-896,-21,-338
-896,-21,-338
-896,-12,-338
-889,-12,-333
-889,-25,-343
-889,-25,-343
-889,-31,-345
-882,-34,-345
-882,-34,-354
-888,-34,-354
-888,-33,-351
-889,-34,-356
-889,-34,-356
-887,-23,-356
-890,-23,-345
-890,-26,-351
-890,-26,-351
-880,-25,-353
-883,-37,-353
-883,-37,-345
-891,-37,-345
-891,-37,-340
-892,-27,-340
-892,-27,-344
-891,-40,-344
-891,-40,-360
-874,-23,-364
-874,-23,-364
-886,-10,-354
-891,-11,-354
-888,-19,-362
-887,-41,-359
-887,-41,-359
-895,-20,-351
-895,-20,-351
-889,-21,-353
-890,-21,-353
-890,-24,-353
-890,-24,-353
-885,-27,-360
-889,-7,-360
-889,-7,-358
-891,-7,-358
-891,-15,-362
