x,y,z
-881,-134,-309
-877,-134,-309
-877,-140,-316
-877,-140,-316
-876,-139,-326
-876,-139,-326
-872,-136,-326
-872,-136,-323
-872,-136,-323
-872,-146,-331
-872,-146,-331
-880,-144,-331
-880,-144,-337
-880,-144,-337
-880,-144,-339
-880,-144,-339
-881,-142,-338
-881,-142,-338
-878,-151,-338
-871,-151,-335
-871,-154,-332
-871,-154,-332
-866,-150,-332
-868,-150,-323
-868,-141,-312
-868,-141,-312
-880,-144,-324
-889,-134,-324
-889,-134,-327
-902,-134,-327
-902,-122,-333
-902,-122,-333
-906,-105,-333
-906,-105,-339
-902,-105,-339
-902,-97,-342
-901,-100,-346
-901,-100,-346
-891,-113,-346
-891,-113,-340
-891,-128,-344
-891,-128,-344
-892,-134,-347
-893,-134,-347
-893,-134,-353
-890,-134,-353
-890,-129,-353
-886,-128,-353
-886,-128,-355
-876,-128,-355
-876,-133,-353
-877,-138,-353
-877,-138,-337
-885,-146,-337
-885,-146,-325
-888,-147,-330
-888,-147,-330
-895,-130,-330
-895,-130,-338
-904,-106,-363
-904,-106,-363
-912,2,-393
-912,2,-393
-1005,181,-393
-1005,181,-356
-1085,181,-356
-1085,243,-376
-1112,407,-376
-1112,407,-526
-1124,407,-526
-1124,469,-516
-1180,486,-528
-1180,486,-528
-1185,549,-528
-1185,549,-656
-1253,546,-750
-1253,546,-750
-1389,546,-750
-1389,546,-707
-1354,315,-758
-1354,315,-758
-1195,270,-885
-1195,270,-885
-1231,130,-586
-1063,130,-586
-1063,39,-477
-1063,39,-477
-830,-62,-312
-646,-62,-312
-646,-114,-361
-646,-114,-361
-494,-60,-262
-494,-60,-262
-474,82,-262
-474,82,-121
-373,84,-149
-373,84,-149
-288,20,-149
-288,20,-175
-268,86,-207
-268,86,-207
-285,214,-301
-285,214,-301
-374,407,-288
-473,407,-288
-473,594,-365
-473,594,-365
-450,492,-455
-464,492,-455
-464,240,-399
-459,240,-399
-459,75,-535
-487,171,-535
-487,171,-649
-532,171,-649
-532,-416,446
-1305,173,446
-1305,173,314
-1363,-125,314
-1363,-125,-15
-692,276,-2437
-692,276,-2437
-546,372,-2437
-546,372,-1941
-1442,372,-1941
-1442,1862,-1837
-1442,1862,-1837
-1449,1408,-1534
-1212,805,-1534
-1212,805,-1822
-1145,805,-1822
-1145,510,-1691
-1412,905,-1691
-1412,905,-718
-561,905,-718
-561,170,-53
508,-1433,393
508,-1433,393
1425,-2624,393
1244,-2624,637
1244,-2311,808
1244,-2311,808
695,-1652,808
-342,-1652,558
-342,-676,-224
-342,-676,-224
-1557,1167,-1230
-2094,1534,-1230
-2094,1534,-2351
-2405,1534,-2351
-2405,2699,-2126
-1835,1884,-2126
-1835,1884,-1964
-1380,1884,-1964
-1380,1960,-1291
-1380,1960,-1291
-475,1429,-833
-475,1429,-833
99,604,-833
651,604,-228
651,-23,114
651,-23,114
459,-396,114
-300,-396,-98
-300,52,-448
-300,52,-448
-639,-67,-565
-376,-365,-565
-376,-365,-429
-795,-365,-429
-795,-392,-551
-907,-96,-551
-907,-96,-596
-933,-96,-596
-933,116,-616
-906,485,-629
-906,485,-629
-833,667,-629
-833,667,-706
-754,751,-869
-754,751,-869
-711,1242,-869
-711,1242,-1022
-886,1919,-1022
-886,1919,-1082
-886,1919,-1082
-759,2032,-1029
-454,1730,-1029
-454,1730,-900
-161,1730,-900
-161,1029,-572
84,-23,-572
84,-23,-264
146,-977,-264
146,-977,156
187,-1497,128
187,-1497,128
-318,-888,128
-318,-888,-253
-766,21,-489
-766,21,-489
-1290,440,-678
-1290,440,-678
-1396,662,-871
-1305,662,-871
-1305,719,-866
-1305,719,-866
-1117,1000,-924
-1051,1000,-924
-1051,1050,-880
-1051,1050,-880
-854,954,-747
-1112,391,-747
-1112,391,-345
-669,391,-345
-669,1395,-117
-669,1395,-117
-482,-12,-117
-482,-12,290
-558,40,1
-558,40,1
-399,-16,51
-399,-16,51
-409,131,-53
-429,131,-53
-429,123,-56
-429,123,-56
-485,122,-144
-499,122,-144
-499,200,-273
-499,200,-273
-537,169,-391
-651,147,-391
-651,147,-493
-889,147,-493
-889,138,-442
-1107,77,-442
-1107,77,-318
-1174,214,-318
-1174,214,-392
-1215,375,-484
-1215,375,-484
-1129,278,-484
-998,278,-631
-998,-72,-666
-998,-72,-666
-992,-144,-697
-992,-144,-697
-1081,-43,-697
-1081,-43,-739
-1155,-43,-739
-1155,77,-716
-1243,155,-716
-1243,155,-655
-1237,155,-655
-1237,205,-610
-1165,238,-597
