x,y,z
-890,257,245
-892,262,245
-892,262,234
-889,262,234
-889,265,244
-889,265,244
-884,268,244
-884,268,232
-910,263,232
-910,263,236
-897,263,236
-897,254,230
-897,254,230
-889,256,230
-889,256,229
-887,256,229
-887,261,234
-887,261,234
-891,260,230
-891,260,230
-885,262,230
-885,262,234
-886,262,234
-886,246,235
-883,240,239
-883,240,239
-893,254,239
-896,254,237
-896,261,236
-896,261,236
-895,262,241
-892,261,241
-892,261,239
-891,261,239
-891,263,234
-897,268,234
-897,268,236
-895,261,236
-895,261,239
-883,255,243
-883,255,243
-878,260,243
-878,260,245
-886,261,248
-888,261,248
-888,258,248
-888,258,248
-887,251,248
-887,251,249
-887,251,249
-887,252,243
-901,266,242
-901,266,242
-881,266,242
-881,266,236
-892,263,238
-892,263,238
-900,260,241
-900,260,241
-898,258,248
-886,258,248
-886,255,244
-886,255,244
-884,261,245
-889,262,245
-889,262,249
-893,262,249
-893,260,246
-889,255,245
-889,255,245
-889,254,245
-889,254,241
-889,253,241
-889,253,241
-891,252,251
-891,252,251
-867,252,251
-867,288,268
-865,288,268
-865,384,281
-883,520,281
-883,520,332
-804,520,332
-804,688,386
-799,752,385
-799,752,385
-828,850,385
-839,850,322
-839,934,272
-839,934,272
-923,937,296
-932,908,296
-932,908,296
-941,908,296
-951,923,238
-951,923,238
-987,820,238
-976,810,173
-976,810,173
-950,747,161
-950,747,161
-880,703,169
-820,703,169
-820,663,105
-820,663,105
-728,691,25
-728,691,25
-662,652,25
-662,652,11
-586,556,0
-586,556,0
-530,472,0
-530,472,-15
-444,459,-14
-348,459,-14
-348,539,43
-348,539,43
-300,545,158
-275,545,158
-275,455,255
-292,455,255
-292,609,425
-384,-102,425
-384,-102,2680
-3011,-102,2680
-3011,-1631,553
-1715,1756,-304
-1715,1756,-304
-348,2106,-304
-419,2106,-318
-419,2546,802
-419,2546,802
-1243,2898,218
-435,1842,218
-435,1842,494
655,1842,494
655,-27,443
655,-27,443
72,-2870,443
72,-2870,252
248,-2350,252
-94,2922,-790
-94,2922,-97
-406,2922,-97
-406,2144,1017
-150,590,1017
-150,590,1562
9,599,1562
9,599,1148
-169,1385,380
-169,1385,380
-145,1380,380
-145,1380,106
-282,1121,192
-282,1121,192
-60,615,277
-60,615,277
161,601,82
-6,601,82
-6,966,292
-6,966,292
-137,902,301
-69,909,301
-69,909,275
-25,909,275
-25,930,275
-25,930,275
-57,960,325
-57,960,325
-127,914,407
-110,914,407
-110,863,439
-110,863,439
-104,787,468
-107,778,468
-107,778,407
-122,778,407
-122,788,336
-22,789,336
-22,789,184
-261,815,184
-52,815,425
-52,813,550
-52,813,550
-542,530,550
-235,530,271
-235,335,431
-397,335,431
-397,113,481
-456,325,481
-456,325,365
-540,325,365
-540,611,280
-540,611,280
-557,756,261
-557,756,261
-611,776,261
-719,776,260
-719,798,230
-719,798,230
-840,955,322
-773,1089,322
-773,1089,342
-879,1089,342
-879,857,333
-914,759,327
-914,759,327
-817,798,327
-817,798,321
-929,778,404
-929,778,404
-896,665,382
-896,665,382
-943,589,340
-997,589,340
-997,636,298
-997,636,298
-979,554,279
-969,538,279
-969,538,255
-957,538,255
-957,542,250
-949,519,250
-949,519,243
-928,519,243
-928,429,235
-928,429,235
-878,289,205
-878,289,205
-876,349,234
-892,349,234
-892,370,228
-892,370,228
-854,283,218
-884,293,218
-884,293,222
-880,293,222
-880,276,239
-893,281,263
-893,281,263
-892,235,263
-901,235,254
-901,238,258
-901,238,258
-895,216,257
-903,209,257
-903,209,260
-907,209,260
-907,215,266
-906,192,266
-906,192,259
-909,169,259
-909,169,256
-917,190,254
-917,190,254
-909,184,254
-909,184,254
-916,184,254
-916,163,251
-915,163,251
-915,169,241
-923,178,241
-923,178,243
-918,178,243
-918,167,237
-892,168,238
-892,168,238
-901,147,238
-901,147,235
-912,158,240
-912,158,240
-937,174,229
-937,174,229
-910,163,217
-898,163,217
-898,163,229
-898,163,229
-911,172,234
-920,176,234
-920,176,232
-909,176,232
-909,183,228
-910,160,228
-910,160,234
-878,182,234
-878,182,231
-946,182,231
-946,158,237
-946,158,237
-885,172,223
-907,169,233
-914,157,233
-914,157,232
-912,173,230
-910,152,231
-910,152,231
-914,170,231
-913,170,230
-913,178,231
-913,178,231
-910,177,232
-917,172,232
-917,176,229
-910,178,226
-910,178,226
-915,181,222
-915,181,222
-909,178,222
-909,178,228
-907,178,228
-907,177,223
-925,180,228
-925,180,228
-905,171,228
-905,171,228
-916,184,228
-916,184,228
-931,176,231
-931,176,231
-913,177,225
-910,177,225
-910,174,230
-910,174,230
-905,172,230
-907,184,230
-907,184,231
-910,184,231
-910,191,236
-916,182,236
-916,182,233
-913,182,233
-913,181,234
-909,181,233
-909,181,233
-914,179,233
-911,179,228
-911,176,231
-911,176,231
-912,178,229
-912,178,229
-908,178,229
-908,178,226
-906,178,226
-906,174,230
-912,181,233
-912,181,233
-907,179,233
-902,179,232
-902,192,233
-902,192,233
-903,187,240
-916,193,240
-916,193,236
-918,193,236
-918,192,238
-922,187,238
-916,177,232
-916,177,232
-914,169,232
-901,168,231
-908,168,231
-908,163,230
-908,163,230
-913,164,230
-913,164,231
-910,164,231
-910,171,235
-906,172,232
-906,172,232
-907,172,232
-907,172,235
-907,175,235
-908,183,237
-916,183,237
-916,179,239
-911,178,238
-910,186,238
-910,186,235
-909,186,235
-909,180,240
-903,185,239
-903,185,239
-906,188,236
-911,176,239
-910,184,233
-908,177,235
-908,177,235
-910,184,235
-912,184,237
-912,183,234
-912,183,234
-910,180,234
-916,180,234
-916,180,238
-913,180,238
-913,175,239
-912,181,239
