x,y,z
-912,-150,-232
-925,-146,-232
-925,-146,-228
-918,-146,-228
-918,-143,-237
-918,-143,-237
-924,-140,-233
-924,-140,-233
-922,-136,-233
-922,-136,-228
-930,-136,-228
-930,-149,-223
-930,-149,-223
-924,-135,-223
-924,-135,-237
-928,-135,-237
-928,-148,-220
-928,-148,-220
-935,-147,-205
-935,-147,-205
-934,-139,-205
-934,-139,-219
-927,-139,-219
-927,-152,-226
-928,-132,-226
-928,-132,-246
-916,-132,-246
-916,-136,-250
-921,-147,-239
-921,-147,-239
-920,-151,-239
-914,-151,-223
-914,-159,-237
-914,-159,-237
-913,-159,-233
-920,-159,-233
-920,-152,-231
-920,-152,-231
-916,-159,-212
-933,-166,-212
-930,-141,-223
-927,-142,-235
-927,-142,-235
-936,-127,-232
-936,-115,-250
-927,-90,-287
-927,-45,-343
-927,-45,-343
-913,-11,-378
-891,78,-378
-891,78,-418
-919,78,-418
-919,117,-429
-946,271,-429
-946,271,-560
-899,271,-560
-899,330,-643
-944,276,-658
-944,276,-658
-995,230,-658
-995,230,-658
-1005,200,-680
-1005,200,-680
-978,208,-712
-978,208,-712
-959,196,-712
-959,196,-769
-959,196,-769
-971,255,-857
-943,342,-857
-943,342,-911
-912,342,-911
-912,178,-938
-877,89,-934
-877,89,-934
-886,224,-768
-886,224,-768
-894,196,-768
-894,196,-677
-866,272,-565
-866,272,-565
-856,225,-554
-856,225,-554
-800,255,-397
-827,255,-397
-827,273,-322
-827,273,-322
-756,201,-225
-611,201,-225
-611,282,-42
-611,282,-42
-741,353,10
-643,321,10
-643,321,-89
-674,321,-89
-674,114,4
-674,114,4
-662,-68,4
-662,-68,-400
-600,33,-724
-600,33,-724
-604,885,2876
-604,885,2876
-2936,-2228,51
-329,-2228,51
-329,1294,-2479
-329,1294,-2479
-3274,3040,-52
-1813,3040,-52
-1813,2149,-1842
-834,2149,-1842
-834,185,-1326
-47,-221,-1326
-47,-221,-745
-1317,-221,-745
-1317,477,-285
-1763,984,-178
-1763,984,-178
-678,636,-178
503,636,-220
503,-264,286
503,-264,286
1297,-577,286
867,-577,620
867,-1018,930
867,-1018,930
306,-879,1190
306,-879,1190
-193,-479,1190
-193,-479,1256
9,-479,1256
9,-396,714
-218,846,714
-218,846,50
-1046,846,50
-1046,2398,-806
-1292,2830,-1983
-1292,2830,-1983
-2780,1893,-1983
-3113,1893,-1384
-3113,1789,-1214
-3113,1789,-1214
-1943,2606,-1214
-1140,2606,-1419
-1140,1971,-1419
-1140,1971,-1419
-350,927,-908
942,-275,-908
942,-275,-294
1240,-275,-294
1240,-781,108
677,-517,108
677,-517,842
-577,-517,842
-577,-559,1043
-577,-559,1043
-710,-1056,770
-710,-1056,770
40,-707,770
-124,-707,772
-124,-24,792
-124,-24,792
-329,536,792
-560,536,389
-560,1469,-646
-560,1469,-646
-1485,2808,-1928
-2042,3124,-1928
-2042,3124,-2943
-1488,3124,-2943
-1488,1769,-2475
-1331,1144,-2475
-1331,1144,-1072
-1958,1524,-1072
-1958,1524,-356
-741,1026,-58
-741,1026,-58
150,868,-58
150,868,-93
1037,-790,451
1037,-790,451
770,-754,265
770,-754,265
27,-961,285
-104,-961,285
-104,-978,432
-104,-978,432
-176,-455,432
-176,-455,588
70,-455,588
70,-197,688
-70,868,354
-70,868,354
-820,1429,354
-820,1429,-811
-1321,2361,-1954
-1321,2361,-1954
-1765,2046,-1954
-1765,2046,-2290
-1610,1148,-1341
-1610,1148,-1341
-1320,753,-698
-1320,753,-698
-803,605,-385
-468,605,-385
-468,625,-407
-468,625,-407
-422,587,-554
-418,587,-554
-418,458,-592
-418,458,-592
-529,538,-534
-497,531,-375
-489,535,-340
-489,535,-340
-565,600,-391
-383,600,-391
-383,506,-315
-383,506,-315
-514,302,-360
-689,302,-360
-689,633,131
-689,633,131
-1180,504,-477
-490,-460,-477
-490,-460,313
-510,-460,313
-510,-9,114
-524,55,114
-524,55,113
-708,55,113
-708,-58,188
-767,-269,48
-767,-269,48
-799,-391,48
-901,-391,-66
-901,-547,-207
-901,-547,-207
-1149,-547,-207
-1624,-547,-299
-1624,-544,-474
-1624,-544,-474
-2252,-453,-767
-2842,-239,-767
-2842,-239,-1158
-3148,-239,-1158
-3148,386,-1447
-3148,386,-1447
-2496,654,-1447
-2496,654,-1896
-1591,654,-1896
-1591,479,-2342
-611,431,-1962
-611,431,-1962
-538,130,-1962
-967,130,-1101
-967,-69,-584
-967,-69,-584
-1092,-111,-342
-1122,-111,-342
-1122,-119,-295
-938,-119,-295
-938,30,-362
-895,54,-362
-895,54,-471
-805,54,-471
-805,-42,-566
-765,-97,-685
-765,-97,-685
-781,-156,-685
-781,-156,-718
-769,-153,-751
-769,-153,-751
-844,-139,-751
-844,-139,-666
-969,-139,-666
-969,-138,-365
-969,-138,-365
-1301,-234,343
-1881,-131,343
-1881,-131,992
-2079,-131,992
-2079,548,370
-929,271,370
-929,271,-508
-923,271,-508
-923,-313,-477
-825,-316,-600
-825,-316,-600
-661,-460,-600
-661,-460,-509
-703,-713,-319
-703,-713,-319
-813,-603,-319
-813,-603,-272
-748,-285,-370
-748,-285,-370
-802,-134,-404
-802,-134,-404
-809,-133,-407
-824,-133,-407
-824,-194,-377
-824,-194,-377
-867,-242,-399
-847,-242,-399
-847,-264,-398
-847,-264,-398
-834,-241,-394
-834,-241,-394
-880,-264,-394
-880,-264,-338
-939,-266,-301
-939,-266,-301
-913,-232,-301
-913,-232,-301
-882,-303,-198
-882,-303,-198
-905,-321,-174
-905,-321,-174
-906,-265,-240
-870,-265,-240
-870,-238,-312
-870,-238,-312
-891,-274,-318
-868,-274,-318
-868,-314,-334
-847,-319,-329
-852,-303,-329
-852,-303,-367
-830,-303,-367
-861,-266,-346
-865,-253,-377
-854,-223,-377
-854,-223,-374
-877,-263,-322
-905,-232,-322
-905,-232,-326
-868,-232,-326
-868,-211,-346
-838,-209,-357
-838,-209,-357
-866,-191,-357
-919,-191,-313
-919,-225,-324
-919,-225,-324
-895,-182,-324
-884,-182,-364
-884,-221,-371
-884,-221,-371
-851,-217,-344
-882,-281,-344
-892,-254,-339
-892,-254,-337
-878,-231,-337
-860,-231,-360
-860,-196,-376
-860,-196,-376
-731,-230,-376
