x,y,z
-716,351,-522
-716,351,-522
-709,351,-522
-709,348,-523
-709,348,-523
-715,342,-522
-715,342,-522
-716,343,-522
-716,343,-516
-721,343,-516
-721,342,-527
-721,342,-527
-713,336,-528
-713,336,-528
-714,332,-528
-714,332,-527
-718,332,-527
-718,340,-521
-718,340,-521
-720,341,-517
-720,341,-517
-720,341,-520
-718,341,-520
-718,341,-531
-718,341,-531
-712,344,-531
-712,344,-528
-717,344,-530
-715,344,-530
-715,334,-520
-715,334,-520
-716,331,-517
-716,331,-517
-716,331,-519
-721,331,-519
-721,330,-525
-721,335,-525
-721,335,-524
-722,335,-524
-722,338,-521
-721,342,-518
-721,342,-518
-719,342,-518
-721,342,-514
-721,341,-506
-721,341,-506
-722,334,-503
-724,334,-503
-724,334,-499
-735,334,-499
-735,337,-508
-744,353,-514
-744,353,-514
-740,407,-514
-740,407,-525
-707,407,-525
-707,493,-543
-707,493,-543
-719,543,-543
-798,543,-456
-798,567,-434
-741,567,-434
-741,626,-422
-744,686,-422
-744,686,-398
-761,686,-398
-761,714,-372
-797,733,-338
-797,733,-338
-831,737,-338
-831,737,-327
-766,815,-384
-766,815,-384
-718,867,-364
-718,867,-364
-804,855,-291
-834,855,-291
-834,850,-310
-834,850,-310
-868,754,-350
-847,734,-350
-847,734,-361
-864,734,-361
-864,709,-307
-864,709,-307
-795,683,-307
-795,683,-305
-707,665,-258
-674,665,-258
-674,603,-258
-674,603,-258
-608,597,-219
-592,597,-219
-592,602,-88
-598,602,-88
-598,557,-26
-547,567,-26
-547,567,-52
-522,567,-52
-522,565,-77
-510,595,-90
-510,595,-90
-609,592,-90
-636,592,-103
-636,642,-83
-636,642,-83
-621,658,-70
-536,635,-70
-536,635,-90
-527,635,-90
-527,618,-30
-530,594,90
-530,594,90
-542,638,90
-542,638,51
-498,638,51
-498,620,-4
-498,620,-4
-530,575,50
-531,575,50
-531,555,-33
-449,555,-33
-449,523,-318
-284,322,-318
-284,322,-767
-2100,2726,-1738
-2100,2726,-1738
554,1733,-1738
1225,3513,-892
1225,3513,-892
-990,1651,-218
-990,1651,-218
-450,2139,-130
-317,2139,-130
-317,2150,-592
-317,2150,-592
-1220,2470,-505
-1538,2225,-505
-1538,2225,-657
-1537,2225,-657
-1537,1909,-399
-491,183,-285
-491,183,-285
96,-1143,-285
96,-1143,-456
1075,-1143,-456
1075,-2172,-1059
1075,-2172,-1059
1567,-2958,-1511
1195,-1925,-1511
1195,-1925,252
15,-1925,252
15,-663,1949
-103,2045,1949
-103,2045,1462
-632,3923,1462
-632,3923,1562
-1495,3923,-146
-1495,3923,-146
-79,654,-146
-30,654,-905
-30,-913,-727
-30,-913,-727
215,-517,-890
87,600,-890
87,600,-859
-346,600,-859
-346,1950,262
-568,1471,663
-568,1471,663
-325,1043,663
-325,1043,509
-365,1043,509
-365,844,296
-365,844,296
-385,830,185
-288,837,185
-288,837,106
-272,837,106
-272,812,52
-301,827,52
-301,827,96
-362,873,96
-362,873,123
-398,775,85
-398,775,85
-389,675,85
-389,675,169
-528,412,73
-528,412,73
-423,501,7
-423,501,7
-194,399,125
-361,399,125
-361,295,-118
-361,295,-118
-1038,135,-571
-895,-180,-571
-895,-180,-591
-913,-180,-591
-913,198,-256
-930,245,-265
-930,245,-265
-815,236,-265
-815,236,-205
-770,236,-205
-770,315,-293
-770,315,-293
-728,248,-547
-684,195,-547
-684,195,-765
-707,195,-765
-707,238,-801
-819,332,-801
-819,332,-814
-844,574,-814
-810,574,-849
-810,584,-884
-810,584,-884
-833,604,-884
-835,604,-888
-835,600,-931
-835,600,-931
-809,540,-1011
-792,492,-1011
-792,492,-1032
-809,492,-1032
-809,450,-998
-862,462,-990
-862,462,-990
-938,485,-990
-938,485,-940
-1021,446,-851
-1021,446,-851
-1065,469,-749
-1065,469,-749
-1072,477,-749
-1072,477,-671
-1113,477,-671
-1113,475,-568
-1106,460,-568
-1106,460,-513
-1110,459,-513
-1110,459,-447
-1049,498,-427
-1049,498,-427
-986,499,-427
-986,499,-425
-968,491,-397
-968,491,-397
-972,415,-342
-953,415,-342
-953,367,-377
-940,342,-418
-915,325,-418
-915,325,-467
-887,291,-503
-883,302,-526
-883,302,-526
-899,274,-526
-899,274,-567
-937,274,-567
-937,256,-667
-937,256,-667
-992,174,-766
-984,145,-766
-984,145,-756
-878,145,-756
-878,154,-725
-768,215,-647
-768,215,-647
-812,226,-639
-812,201,-623
-812,201,-623
-847,141,-667
-873,31,-667
-873,31,-731
-855,31,-731
-855,-8,-746
-851,-44,-746
-851,-44,-761
-760,-44,-761
-760,-15,-707
-686,11,-629
-686,11,-629
-661,76,-629
-661,76,-557
-673,83,-499
-673,83,-499
-693,67,-471
-693,67,-471
-702,42,-471
-702,42,-485
-694,42,-485
-694,13,-518
-702,26,-536
-702,26,-536
-697,79,-536
-697,79,-540
-697,138,-535
-697,138,-535
-697,162,-507
-697,162,-507
-711,188,-491
-735,188,-491
-735,214,-481
-735,214,-481
-758,239,-479
-814,228,-480
-823,264,-486
-823,263,-474
-823,263,-474
-823,230,-474
-821,246,-465
-821,246,-485
-804,255,-492
-804,250,-492
-804,250,-502
-804,253,-492
-804,248,-499
-804,248,-499
-810,248,-499
-825,248,-505
-825,253,-507
-825,253,-507
-817,249,-517
-816,248,-517
-816,248,-517
-799,248,-517
-799,244,-531
-794,242,-526
-794,242,-526
-799,240,-526
-799,240,-528
-786,227,-539
-786,227,-539
-773,210,-543
-773,210,-543
-807,232,-522
-755,170,-527
-785,193,-527
-785,193,-524
-772,202,-531
-772,202,-531
-767,185,-531
-767,185,-527
-765,193,-531
-772,193,-531
-772,184,-537
-772,184,-537
-769,181,-539
-772,181,-539
-772,185,-541
-777,185,-541
-777,186,-538
-766,180,-538
-766,180,-535
-776,180,-535
-776,178,-531
-768,171,-526
-768,171,-526
-766,172,-526
-764,172,-538
-764,166,-540
-764,166,-540
-774,160,-540
-773,166,-540
-773,166,-547
-749,166,-547
-749,166,-544
-749,166,-544
-775,177,-544
-775,177,-532
-758,174,-532
-762,174,-534
-762,179,-526
-762,179,-526
-764,189,-526
-760,189,-536
-760,187,-537
-764,187,-537
-787,184,-530
-769,192,-527
-759,189,-530
-759,189,-530
-773,189,-528
-773,189,-528
-776,189,-526
-773,189,-526
-773,191,-527
-773,191,-527
-766,197,-536
-751,197,-536
-751,197,-539
-761,197,-539
-761,195,-535
