x,y,z
-887,323,250
-885,322,250
-885,322,246
-889,317,246
-889,317,249
-887,317,249
-887,316,248
-887,316,248
-888,313,248
-888,313,253
-884,313,253
-884,315,250
-887,315,250
-889,318,252
-889,318,254
-890,318,254
-890,318,253
-889,313,256
-889,313,256
-889,312,256
-889,312,255
-892,312,255
-892,318,257
-892,318,257
-892,318,259
-891,318,259
-891,318,261
-889,318,261
-889,319,259
-889,320,260
-889,320,260
-891,318,260
-891,318,260
-891,321,259
-891,321,259
-889,318,259
-889,318,259
-885,317,252
-890,317,252
-890,318,250
-890,318,250
-890,321,250
-891,321,250
-891,318,253
-891,318,253
-891,316,252
-889,322,252
-889,322,255
-889,322,255
-889,322,253
-889,322,253
-889,319,255
-889,319,255
-889,323,258
-897,323,258
-897,321,258
-897,321,258
-904,321,261
-899,319,261
-899,319,255
-902,319,255
-902,326,248
-916,322,248
-916,322,237
-923,324,237
-916,324,223
-916,328,216
-916,328,216
-901,345,216
-886,345,216
-886,379,222
-879,379,222
-879,387,235
-879,449,235
-879,449,262
-843,449,262
-843,460,321
-821,553,328
-821,553,328
-787,616,328
-787,616,356
-737,616,356
-737,704,372
-737,704,372
-713,797,357
-718,802,357
-718,802,292
-794,802,292
-794,927,274
-825,1004,279
-825,1004,279
-756,1038,279
-756,1038,284
-651,1045,224
-651,1045,224
-562,1018,224
-562,1018,209
-532,987,185
-493,987,185
-493,850,164
-493,850,164
-531,728,72
-555,744,72
-555,744,78
-571,747,78
-571,747,61
-597,585,62
-597,585,62
-573,584,62
-573,584,72
-556,584,72
-556,588,95
-556,588,95
-533,454,121
-489,328,121
-489,328,141
-557,328,141
-557,357,111
-576,369,-31
-576,369,-31
-557,485,-31
-1310,485,26
-1310,-936,1449
-1310,-936,1449
-377,32,-342
-193,1940,-342
-193,1940,-661
-1515,1940,-661
-1515,2273,801
-1152,2410,801
-1152,2410,-266
-823,3168,-266
-823,3168,-162
-1129,2392,-131
-1129,2392,-131
-1539,1388,-131
-1539,1388,-417
-1600,348,-417
-1600,348,-304
-1258,348,-304
-1258,-1619,-221
-1562,-3924,-221
-1562,-3924,90
-647,-3924,90
-647,-3884,-426
479,-855,-346
479,-855,-346
1812,3854,-346
1812,3854,1418
96,3923,1444
96,3923,1444
-1044,3623,362
-1044,3623,362
-112,262,90
-198,262,90
-198,-1338,-639
-198,-1338,-639
-758,-1487,-834
-871,1263,-834
-871,1263,342
-463,1263,342
-463,2139,715
422,1482,715
422,1482,660
-125,856,660
-317,856,353
-317,916,320
-317,916,320
-242,845,320
-242,845,96
-200,845,96
-200,833,115
-200,833,115
-127,888,316
-106,929,316
-106,929,312
-95,929,312
-95,918,293
-72,1086,269
-72,1086,269
-150,819,269
-240,819,398
-240,770,281
-240,770,281
-241,719,294
-209,795,294
-209,795,393
-281,795,393
-281,678,459
-237,519,459
-237,519,333
-285,351,333
-285,351,262
-455,1122,329
-455,1122,329
-287,559,329
-287,559,307
-334,85,465
-441,85,465
-441,389,409
-441,389,409
-501,512,409
-501,512,307
-560,512,307
-560,625,168
-616,715,-14
-616,715,-14
-677,773,46
-677,773,46
-728,761,58
-791,761,58
-791,714,26
-791,714,26
-859,641,32
-923,625,32
-923,625,162
-964,625,162
-964,562,216
-964,447,252
-964,447,252
-1072,467,252
-1144,467,253
-1144,546,262
-1144,546,262
-1168,579,262
-1168,579,287
