x,y,z
-935,208,-300
-935,208,-300
-983,243,-300
-983,243,-260
-981,374,-260
-981,374,-260
-1015,374,-260
-1015,189,-326
-1015,189,-326
-927,181,-326
-927,181,-363
-876,181,-363
-876,167,-393
-876,167,-393
-876,229,-375
-876,229,-375
-891,312,-375
-891,312,-348
-850,312,-348
-850,395,-381
-889,320,-388
-889,320,-388
-827,185,-388
-827,185,-354
-900,185,-354
-900,156,-384
-900,156,-384
-813,207,-394
-829,277,-394
-829,277,-446
-810,277,-446
-810,268,-450
-782,228,-463
-782,228,-463
-798,169,-463
-805,169,-456
-805,93,-435
-805,93,-435
-734,77,-435
-708,77,-472
-708,131,-410
-709,131,-410
-709,163,-400
-723,250,-400
-723,250,-397
-764,250,-397
-764,246,-370
-782,233,-386
-782,233,-386
-872,252,-386
-872,252,-380
-867,252,-380
-867,237,-419
-867,237,-419
-842,255,-435
-810,256,-435
-810,256,-423
-786,256,-423
-786,276,-365
-829,270,-297
-829,270,-297
-918,284,-297
-918,284,-247
-889,301,-265
-889,301,-265
-844,308,-265
-844,308,-319
-823,278,-370
-829,278,-370
-829,219,-382
-829,219,-382
-842,98,-395
-828,98,-395
-828,70,-490
-811,70,-490
-811,84,-477
-816,91,-477
-816,91,-499
-825,91,-499
-825,-20,-498
-797,61,-447
-797,61,-447
-881,235,-447
-881,235,-396
-887,235,-396
-887,284,-377
-887,284,-377
-915,336,-305
-1002,313,-305
-1002,313,-216
-1020,313,-216
-1020,344,-248
-1033,442,-297
-1033,442,-297
-1021,609,-297
-1126,609,-326
-1126,837,-287
-1126,837,-287
-1336,929,-209
-1323,1184,-209
-1323,1184,-388
-1200,1184,-388
-1200,1229,-655
-1167,1103,-655
-1167,1103,-417
-1123,1103,-417
-1123,859,-302
-1074,816,64
-1074,816,64
-972,866,64
-972,866,106
-833,895,-4
-833,895,-4
-610,627,-161
-610,627,-161
-277,266,-161
-277,266,-95
-416,266,-95
-416,513,121
-525,866,361
-525,866,361
-508,602,361
-508,602,-130
-241,138,-365
-241,138,-365
-208,255,-371
-208,255,-371
-373,258,103
-460,258,103
-460,227,68
-460,227,68
-370,316,-123
-534,456,-123
-534,456,-218
-575,456,-218
-575,403,-208
-740,380,-208
-740,380,-156
-1220,380,-156
-1220,552,302
-1454,-797,-474
-1454,-797,-474
-1034,617,-474
-1034,617,-772
-3841,617,-772
-3841,1562,-540
-3841,1562,-540
673,1179,-697
-555,1233,-697
-555,1233,-307
-1124,1233,-307
-1124,958,-619
-741,1122,-398
-741,1122,-398
-302,707,-398
190,707,-554
190,-55,-681
190,-55,-681
700,-818,-569
781,-860,-569
781,-860,-444
-1144,-860,-444
-1144,1038,206
-1435,1508,206
-1435,1508,-98
-202,594,-98
-202,594,-756
-708,874,-57
-708,874,-57
-1369,1573,-57
-1369,1573,94
-484,543,-575
-484,543,-575
-301,678,-485
-301,678,-485
-955,1233,-485
-955,1233,127
-775,1233,127
-775,560,-337
-195,359,-384
-195,359,-384
-401,460,-384
-401,460,-365
-723,670,-261
-723,670,-261
-770,671,-256
-770,671,-256
-702,901,-325
-466,901,-325
-466,635,-454
-466,635,-454
-475,558,-436
-524,558,-436
-524,508,-344
-574,508,-344
-574,575,-203
-767,650,-203
-767,650,53
-1911,650,53
-1911,531,1423
-732,467,-457
-732,467,-457
-553,-34,-457
-422,-34,-403
-422,-142,-295
-422,-142,-295
-466,-148,-109
-466,-148,-109
-636,-53,-109
-636,-53,79
-699,-53,79
-699,1085,-1328
-1497,-821,-892
-1497,-821,-892
-226,2,-892
-923,2,-299
-923,910,-365
-923,910,-365
-942,604,-335
-970,554,-335
-970,554,-419
-1060,554,-419
-1060,551,-456
-1064,348,-456
-1064,348,-525
-1044,348,-525
-1044,296,-595
-1093,335,-516
-1093,335,-516
-1182,382,-516
-1182,382,-508
-1230,361,-452
-1230,361,-452
-1251,368,-429
-1251,368,-429
-1178,371,-467
-1120,371,-467
-1120,342,-427
-1120,342,-427
-1107,221,-358
-1107,221,-358
-1155,376,-358
-1155,376,-291
-1202,203,-22
-1202,203,-22
-1847,889,-199
-1847,889,-199
-1100,159,235
-1086,159,235
-1086,120,-134
-1086,120,-134
-965,114,-193
-870,491,-193
-870,491,-326
-1000,491,-326
-1000,115,-272
-937,-250,-272
-937,-250,-459
-797,-250,-459
-797,-195,-568
-735,-57,-590
-735,-57,-590
-715,11,-590
-761,11,-556
-761,45,-490
-761,45,-490
-838,51,-405
-838,51,-405
-892,20,-405
-892,20,-347
-918,20,-347
-918,14,-339
-903,15,-363
-903,15,-363
-874,-4,-363
-856,-4,-380
-856,-16,-398
-856,-16,-398
-831,-6,-411
-827,15,-411
-827,15,-381
-878,15,-381
-878,17,-337
-919,21,-337
-919,21,-294
-940,21,-294
-940,-8,-268
-918,8,-289
-918,8,-289
-892,35,-289
-892,35,-322
-883,47,-351
-883,47,-351
-862,27,-369
-862,27,-369
-859,47,-380
-866,47,-380
-866,75,-409
-866,75,-409
-835,42,-441
-835,42,-441
-820,32,-441
-820,32,-444
-844,29,-425
-844,29,-425
-853,40,-419
-853,40,-419
-881,58,-395
-871,58,-395
-871,66,-418
-871,66,-418
-867,56,-412
-890,34,-412
-890,34,-392
-890,34,-392
-890,40,-388
-893,57,-388
-893,57,-368
-901,57,-368
-901,59,-371
-898,33,-380
-898,33,-380
-895,24,-380
-888,24,-373
-888,37,-381
-888,37,-381
-859,37,-403
-855,22,-403
-855,22,-388
-866,22,-388
-866,5,-390
-866,5,-390
-878,15,-396
-878,15,-396
-886,37,-396
-908,37,-382
-908,47,-388
-908,47,-388
-886,47,-399
-866,33,-399
-866,33,-400
-861,33,-400
-861,24,-385
-863,29,-385
-863,29,-380
-864,37,-380
-864,37,-379
-865,47,-376
-865,47,-376
-862,43,-376
-862,43,-396
-863,44,-411
-863,44,-411
-861,53,-403
-861,53,-403
-872,45,-391
-874,45,-391
-874,40,-392
-874,40,-392
-884,51,-375
-884,51,-375
-881,57,-375
-881,57,-382
-867,50,-393
-867,50,-393
-873,37,-381
-873,37,-381
-867,92,-424
-841,92,-424
-841,34,-393
-841,34,-393
-861,8,-444
-860,-29,-444
-860,-29,-361
-889,-29,-361
-889,91,-363
-867,60,-363
-867,60,-446
-859,27,-446
-840,27,-447
-840,42,-443
-840,42,-443
-823,19,-443
-827,19,-500
-827,6,-436
-880,6,-436
-880,-25,-395
-848,8,-395
-848,8,-461
-807,8,-461
-807,41,-487
-807,41,-487
-846,-5,-472
-846,-5,-472
-833,23,-472
-843,23,-469
-843,48,-513
-843,48,-513
-809,-17,-464
-799,-29,-509
-846,26,-534
-846,26,-534
-849,-3,-545
-849,-3,-545
-777,41,-504
-784,41,-504
-784,20,-519
-784,20,-519
-797,19,-498
-808,67,-498
-808,67,-503
-769,67,-503
-769,20,-512
-790,-36,-512
-790,-36,-476
-830,34,-476
-849,19,-473
