x,y,z
-854,454,-2
-847,445,-2
-847,445,-8
-846,445,-8
-846,449,-16
-846,449,-16
-846,448,-16
-846,448,-10
-851,448,-10
-851,465,0
-851,465,0
-841,438,18
-841,438,18
-856,461,18
-856,461,25
-853,461,25
-853,464,50
-853,464,50
-863,444,49
-863,444,49
-863,442,49
-863,442,77
-880,442,77
-880,454,103
-889,519,114
-889,519,114
-914,683,114
-887,683,107
-887,717,119
-887,717,119
-882,810,138
-824,871,138
-775,1070,145
-775,1070,106
-693,1043,106
-656,1009,23
-656,1009,23
-650,966,23
-650,966,13
-637,863,-50
-536,863,-50
-536,844,-60
-536,844,-60
-566,860,-60
-566,860,-3
-564,860,-3
-564,791,48
-556,786,45
-556,786,45
-515,762,45
-515,762,-202
-347,842,-225
-347,842,-225
-423,911,-19
-423,911,-19
-383,698,45
-234,698,45
-234,639,33
-234,639,33
-184,771,-109
-382,467,-109
-382,467,125
-112,467,125
-112,424,90
-228,1116,90
-228,1116,365
-264,725,365
-329,725,488
-329,394,300
-329,394,300
-295,83,300
-157,83,-107
-157,473,-73
-74,473,-73
-74,1187,32
-74,1187,32
-226,1866,32
-226,1866,624
-454,1866,624
-454,587,753
-1072,1291,1329
-1072,1291,1329
-242,1047,1329
95,1047,387
95,1727,528
95,1727,528
-509,1429,731
-46,849,731
-46,849,593
-137,849,593
-137,501,244
-46,273,176
-46,273,176
63,45,176
63,45,-573
-15,-739,-1206
-15,-739,-1206
-664,-664,-1206
-664,-664,-664
-658,1530,1390
-379,1530,1390
-379,1938,1254
-379,1938,1254
-251,953,773
-60,953,773
-60,1205,791
-190,1205,791
-190,671,317
-190,671,317
-248,941,317
-248,941,312
-180,748,579
-180,748,579
-224,488,326
-224,488,326
-195,796,275
-354,796,275
-354,918,567
-354,918,567
-246,658,685
-142,563,685
-142,563,326
-243,563,326
-243,752,241
-397,676,587
-397,676,587
-240,666,587
-179,666,663
-179,647,572
-179,647,572
-199,545,572
-390,545,443
-390,736,376
-424,736,376
-424,966,463
-424,966,463
-522,540,463
-522,540,312
-278,540,312
-278,30,296
-450,187,443
-450,187,443
-521,315,443
-434,315,312
-434,439,349
-434,439,349
-479,634,531
-443,685,531
-443,685,471
-400,685,471
-400,628,399
-532,559,372
-532,559,372
-622,638,372
-622,638,296
-681,711,325
-681,711,325
-675,697,416
-675,697,416
-684,681,386
-732,681,386
-732,694,292
-732,694,292
-796,773,194
-804,804,194
-804,804,153
-821,804,153
-821,787,255
-821,787,255
-835,720,255
-835,720,277
-839,694,213
-839,694,213
-829,741,212
-829,741,212
-817,759,262
-844,657,223
-855,640,223
-855,640,221
-850,648,266
-858,651,252
-858,651,252
-853,631,252
-833,631,211
-833,629,183
-833,629,183
-866,637,198
-869,596,198
-869,596,227
-876,596,227
-876,435,456
-955,558,612
-955,558,612
-922,470,612
-922,470,374
-860,470,374
-860,441,148
-860,441,148
-876,582,148
-830,533,97
-830,533,94
-798,533,94
-798,441,64
-829,419,64
-829,419,61
-827,419,61
-827,496,64
-839,499,63
-839,499,63
-829,460,63
-829,460,45
-823,425,40
-823,425,40
-835,444,42
-835,444,42
-821,470,37
-820,470,37
-820,473,48
-820,473,48
-830,478,59
-838,446,59
-838,446,71
-842,446,71
-842,431,82
-842,431,82
-835,430,93
-835,430,93
-832,443,96
-847,443,96
-847,465,85
-847,465,85
-841,469,86
-839,464,86
-839,464,105
-841,464,105
-841,449,114
-840,466,114
-840,466,120
-850,466,120
-850,454,101
-859,459,101
-859,459,101
-855,457,101
-846,457,109
-846,450,99
-846,450,99
-841,454,87
-846,462,87
-846,462,79
-847,462,79
-847,460,73
-838,461,72
-838,461,72
-839,448,72
-839,448,56
-833,448,56
-833,452,55
-833,452,55
-823,456,56
-823,468,56
-823,468,54
-827,468,54
-827,470,53
-835,472,53
-835,472,65
-844,472,65
-844,479,74
-857,478,84
-857,478,84
-857,487,84
-857,487,87
-866,483,79
-866,483,79
-857,482,91
-857,482,91
-856,464,85
-863,464,85
-863,455,86
-863,455,86
-856,460,82
-844,464,82
-844,464,79
-833,464,79
-833,453,73
-821,449,75
-821,449,75
-821,446,75
-821,446,81
-834,446,81
-834,452,86
-834,452,86
-829,455,74
-839,460,74
-839,460,71
-839,460,71
-839,467,77
-848,474,77
-848,474,77
-845,474,77
-845,463,77
-844,462,74
-844,462,74
-837,467,74
-840,467,83
-840,467,83
-840,467,83
-844,461,89
-844,452,89
-844,452,91
-841,452,91
-841,448,83
-844,450,79
-844,450,79
-841,454,79
-841,454,83
-844,454,83
-844,448,67
-844,448,67
-849,446,62
-835,444,62
-835,444,60
-839,444,60
-839,458,57
-837,462,57
-837,462,57
-835,462,57
-835,467,58
-837,467,62
-837,467,62
-842,467,62
-842,467,61
-845,471,69
-845,471,69
-853,470,72
-853,470,72
-870,453,68
-844,433,64
-841,441,55
-844,441,55
-844,445,56
-844,445,56
-844,444,55
-852,439,55
-852,439,61
-850,439,61
-850,437,56
-853,439,55
-853,439,55
-848,444,55
-849,444,60
-849,433,53
-849,433,53
-858,433,49
-852,442,49
-852,442,55
-845,442,55
-845,456,63
-843,452,63
-843,452,50
-839,465,50
-839,465,58
-834,474,62
-834,474,62
-836,486,62
-836,486,56
-844,492,59
-850,492,59
-850,480,61
-850,480,61
-849,471,61
-849,471,68
-848,471,68
-848,469,72
-847,465,72
-847,465,72
-849,457,72
-849,457,70
-856,454,73
-856,454,73
-857,444,68
-857,444,68
-857,446,68
-856,446,68
-856,444,63
-855,444,60
-851,433,67
-845,429,58
-845,436,72
-845,436,72
-851,430,59
-857,431,59
-857,431,52
-855,431,52
-855,448,59
-855,448,59
-849,446,59
-849,446,53
-849,444,53
-849,444,50
