x,y,z
-837,-45,-457
-837,-45,-457
-836,-45,-457
-836,-45,-458
-841,-45,-458
-841,-52,-464
-841,-52,-464
-833,-57,-464
-833,-57,-463
-832,-57,-463
-832,-60,-457
-832,-60,-457
-836,-52,-450
-836,-52,-450
-839,-45,-450
-839,-45,-452
-838,-45,-452
-838,-42,-459
-838,-42,-459
-834,-50,-459
-834,-50,-462
-831,-57,-462
-831,-57,-455
-837,-55,-456
-837,-55,-456
-839,-62,-456
-839,-62,-455
-837,-59,-455
-837,-59,-455
-834,-48,-454
-834,-48,-454
-839,-57,-457
-838,-57,-457
-838,-63,-458
-838,-63,-458
-838,-52,-454
-836,-52,-454
-836,-52,-456
-836,-52,-456
-828,-45,-456
-832,-53,-456
-832,-53,-457
-838,-53,-457
-838,-50,-456
-838,-50,-456
-843,-52,-456
-843,-52,-456
-840,-50,-458
-840,-50,-458
-832,-38,-450
-832,-38,-450
-832,-21,-457
-832,-21,-457
-832,-15,-471
-832,-15,-471
-822,-23,-476
-800,-23,-476
-800,-10,-497
-794,-10,-497
-794,41,-474
-798,42,-474
-798,42,-484
-830,42,-484
-830,91,-561
-789,135,-594
-789,135,-594
-884,490,-594
-881,490,-645
-881,572,-670
-862,451,-734
-862,423,-808
-862,423,-808
-843,341,-784
-860,272,-745
-784,160,-822
-784,160,-822
-932,212,-822
-873,212,-623
-873,302,-522
-873,302,-522
-705,395,-522
-638,395,-804
-638,262,-844
-638,262,-844
-715,166,-704
-636,146,-704
-636,146,-621
-567,146,-621
-567,236,-587
-602,256,-587
-602,256,-613
-612,227,-613
-612,227,-455
-523,290,-447
-523,290,-447
-465,316,-447
-465,316,-461
-506,316,-461
-506,283,-378
-506,283,-378
-422,149,-412
-307,47,-412
-307,47,-621
-472,47,-621
-472,224,-582
-415,398,-582
-415,398,-899
-311,398,-899
-311,126,-1228
-819,-230,-1321
-819,-230,-1321
-1075,-533,-1321
-1075,-533,-1199
-607,58,-1194
-607,58,-1194
-782,700,-1194
-782,700,-2539
331,212,-1897
331,212,-1897
871,593,-1697
871,593,-1697
31,756,-1562
177,756,-1562
177,92,-872
177,92,-872
474,-273,-1278
444,-273,-1278
444,217,-1319
347,217,-1319
347,209,-1193
347,209,-1193
78,119,-1193
78,119,-838
94,-15,-555
94,-15,-555
-137,-35,-48
-137,-35,-48
-86,-26,157
-271,-26,157
-271,-201,321
-271,-201,321
-111,-252,372
42,-252,372
42,-343,447
42,-343,447
-326,-216,292
-268,-475,292
-268,-475,-133
454,-475,-133
454,-481,-1008
568,25,-1008
568,25,-2293
1109,25,-2293
1109,155,-3306
1539,-141,-3160
1539,-141,-3160
849,150,-3160
-24,150,-2238
-24,342,-1253
-24,342,-1253
-37,115,-420
-37,115,-420
226,-68,-420
226,-68,270
19,-68,270
19,-116,595
-302,-438,595
-302,-438,736
-33,-438,736
-33,-719,367
219,-345,-481
219,-345,-481
581,344,-481
1115,344,-1987
1115,262,-2992
1115,262,-2992
1445,171,-2992
662,171,-2651
662,398,-1677
662,398,-1677
194,489,-699
172,119,-699
172,119,-44
-70,119,-44
-70,-62,34
39,-238,34
39,-238,-371
309,-383,-371
309,-383,-586
306,-306,-725
306,-306,-725
494,-142,-725
494,-142,-897
479,-142,-897
479,-45,-1077
479,-45,-1077
491,163,-1302
556,410,-1302
556,410,-1391
612,410,-1391
612,391,-1202
525,250,-1202
525,250,-965
358,250,-965
358,164,-720
235,-71,-556
235,-71,-556
307,-223,-556
307,-223,-581
438,-274,-670
438,-274,-670
479,-184,-670
479,-184,-785
494,-53,-901
494,-53,-901
520,52,-978
520,52,-978
545,44,-969
484,44,-969
484,57,-919
484,57,-919
454,114,-919
454,114,-859
392,114,-859
392,111,-846
398,81,-847
398,81,-847
369,146,-847
369,146,-841
365,59,-829
365,59,-829
351,115,-876
351,115,-876
326,110,-881
265,110,-881
265,112,-867
265,112,-867
264,110,-843
197,110,-843
197,106,-805
197,106,-805
98,184,-780
7,417,-780
7,417,-726
-21,417,-726
-21,168,-763
-253,462,-763
-253,462,-409
276,462,-409
276,65,-770
193,-113,-534
193,-113,-534
-34,87,-534
-34,87,-839
-155,87,-839
-155,-282,-389
-155,-282,-389
-501,-152,-239
-710,-152,-239
-710,18,-281
-710,18,-281
-814,198,-285
-961,89,-285
-961,89,-380
-1033,89,-380
-1033,-197,-768
-1002,-311,-768
-1002,-311,-1220
-914,-302,-1220
-1023,-302,-1328
-1023,-159,-1291
-1283,79,-1197
-1283,314,-1259
-1283,314,-1259
-720,579,-1495
-720,579,-1460
-577,579,-1460
-577,307,-1263
-611,27,-1263
-611,27,-1019
-707,27,-1019
-707,-108,-795
-707,-108,-795
-814,-191,-666
-814,-191,-666
-886,-54,-666
-925,-54,-632
-925,-135,-452
-925,-135,-452
-838,-155,-452
-672,-155,-517
-672,-12,-582
-672,-12,-582
-809,-132,-528
-778,-187,-528
-778,-187,-522
-864,-187,-522
-864,-2,-490
-1875,654,-490
-1875,654,247
-844,940,247
-844,940,-112
-755,413,-472
-755,413,-472
-823,-6,-472
-823,-6,-508
-916,50,-419
-916,50,-419
-925,108,-420
-925,108,-420
-854,-142,-474
-854,-142,-461
-788,-142,-461
-788,-143,-445
-833,-68,-490
-798,-175,-530
-798,-175,-530
-797,-152,-467
-840,-253,-456
-759,-253,-456
-759,-241,-505
-759,-241,-505
-756,-217,-475
-896,-217,-475
